"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-0.8447	-1.1144	-1.0126	-0.4733	-0.9273	-1.2905	-0.4568	0.1403	-0.5586	-0.1513	0.897	0.5751	0.2449	-0.2421	-0.4568	-1.4556	0.487	0.421	0.5476	-0.1733	1.2079
-0.787	-1.1144	-1.0043	-0.4815	-0.9465	-1.318	-0.4595	0.077	-0.6026	-0.1678	0.8695	0.5558	0.2036	-0.2311	-0.432	-1.4116	0.4925	0.3439	0.4898	-0.2174	1.1557
-0.7512	-1.1254	-0.9576	-0.4733	-0.9796	-1.3153	-0.4678	0.0413	-0.6246	-0.2091	0.842	0.5228	0.1733	-0.2311	-0.399	-1.3483	0.4678	0.2862	0.4375	-0.2476	1.1116
-0.6934	-1.0951	-0.919	-0.4595	-0.9823	-1.329	-0.4843	-0.0028	-0.6521	-0.2366	0.8117	0.5145	0.1431	-0.2256	-0.3687	-1.2685	0.4678	0.2146	0.388	-0.2889	1.0704
-0.6246	-1.0841	-0.8888	-0.454	-0.9933	-1.3235	-0.4898	-0.0523	-0.6494	-0.2421	0.7704	0.5008	0.0991	-0.2229	-0.3219	-1.2134	0.4568	0.1816	0.3384	-0.3082	1.0208
-0.5613	-1.0456	-0.82	-0.4623	-1.0126	-1.3098	-0.5228	-0.1018	-0.6659	-0.2531	0.7457	0.487	0.0633	-0.2119	-0.2944	-1.1199	0.4403	0.1238	0.3137	-0.3247	0.9328
-0.4733	-1.0126	-0.7567	-0.432	-1.0071	-1.2877	-0.5035	-0.1458	-0.6549	-0.2779	0.7209	0.4953	0.0385	-0.2146	-0.2697	-1.0318	0.4265	0.0936	0.2366	-0.3329	0.8778
-0.3907	-0.9768	-0.7017	-0.421	-0.9851	-1.2657	-0.5035	-0.1871	-0.6796	-0.3054	0.6686	0.465	-0.0028	-0.2119	-0.2531	-0.9438	0.432	0.0165	0.1871	-0.3577	0.8062
-0.2779	-0.93	-0.6164	-0.3935	-0.9796	-1.241	-0.5173	-0.2311	-0.6549	-0.2999	0.6384	0.4733	0.0165	-0.1926	-0.1981	-0.864	0.4155	-0.011	0.1541	-0.388	0.7347
-0.2036	-0.842	-0.5613	-0.3715	-0.9438	-1.2052	-0.5145	-0.2614	-0.6411	-0.3274	0.5943	0.4733	-0.0303	-0.1981	-0.1651	-0.7952	0.4182	-0.0523	0.1293	-0.41	0.6824
-0.1073	-0.8062	-0.4788	-0.3247	-0.9245	-1.1722	-0.509	-0.2862	-0.6109	-0.3192	0.5448	0.4733	-0.0413	-0.1899	-0.1321	-0.6631	0.4072	-0.0798	0.0881	-0.4182	0.5998
0	-0.7237	-0.399	-0.2972	-0.8943	-1.1034	-0.5063	-0.3027	-0.5723	-0.3247	0.498	0.4513	-0.0633	-0.2009	-0.1018	-0.5668	0.4017	-0.1376	0.0688	-0.4265	0.5586
0.1046	-0.6411	-0.3054	-0.2531	-0.853	-1.0346	-0.4898	-0.3302	-0.52	-0.3329	0.4403	0.465	-0.0605	-0.1761	-0.0523	-0.432	0.3742	-0.1348	0.0523	-0.421	0.509
0.2256	-0.5641	-0.2119	-0.2009	-0.7925	-0.9796	-0.4953	-0.3357	-0.487	-0.3274	0.4182	0.4733	-0.066	-0.1899	-0.0385	-0.3412	0.3687	-0.1844	0.055	-0.4375	0.4568
0.3247	-0.5063	-0.1266	-0.1733	-0.7347	-0.8998	-0.4733	-0.3439	-0.432	-0.3302	0.388	0.4568	-0.0798	-0.1651	0.0165	-0.2201	0.3632	-0.2064	0.0358	-0.4182	0.3935
0.4375	-0.4237	-0.0385	-0.1321	-0.6769	-0.8255	-0.4403	-0.3329	-0.3852	-0.2999	0.3384	0.476	-0.0908	-0.1789	0.0633	-0.1101	0.355	-0.2449	0.0495	-0.4182	0.3219
0.5256	-0.3412	0.0605	-0.0715	-0.5998	-0.7484	-0.4348	-0.3329	-0.3329	-0.2807	0.3054	0.4815	-0.0991	-0.1651	0.0743	-0.011	0.3439	-0.2669	0.044	-0.41	0.2669
0.6384	-0.2642	0.1431	-0.0193	-0.5476	-0.6714	-0.4182	-0.3054	-0.2724	-0.2669	0.2586	0.4705	-0.1266	-0.1651	0.1183	0.0963	0.3439	-0.3109	0.0715	-0.4045	0.2229
0.7182	-0.1761	0.2311	0.0413	-0.4733	-0.5778	-0.3962	-0.2834	-0.2009	-0.2724	0.2284	0.4595	-0.1376	-0.1678	0.1486	0.1871	0.3439	-0.3495	0.0798	-0.4155	0.1568
0.8007	-0.0963	0.2944	0.055	-0.4072	-0.5008	-0.3742	-0.2752	-0.1568	-0.2642	0.1954	0.4623	-0.1816	-0.1651	0.1733	0.2642	0.3495	-0.3962	0.077	-0.4072	0.0908
0.8585	-0.066	0.3632	0.0991	-0.3495	-0.4155	-0.3605	-0.2642	-0.1018	-0.2697	0.1403	0.4623	-0.2036	-0.1844	0.1981	0.3467	0.3687	-0.4485	0.0881	-0.41	0.0303
