"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
0.715	0.6512	1.0172	0.574	0.8426	1.0541	0.8728	0.7285	1.1749	0.8594	0.4767	0.8862	0.856	0.2954	0.3592	0.235	-0.574	0.6445	-0.1007	0.3223	0.2048	-0.5539	0.0369
0.7184	0.6714	1.0809	0.6042	0.8493	1.0843	0.9097	0.7553	1.2286	0.9265	0.4901	0.9064	0.8728	0.2853	0.3021	0.2484	-0.5371	0.6747	-0.0974	0.282	0.2048	-0.527	0.0269
0.715	0.6143	1.0776	0.5942	0.8426	1.0809	0.8896	0.7285	1.2051	0.9332	0.4767	0.9265	0.8795	0.2551	0.2786	0.2048	-0.4733	0.6412	-0.0839	0.2283	0.188	-0.5136	0.0067
0.6982	0.6277	1.0742	0.6009	0.8292	1.1145	0.9164	0.7385	1.2555	0.9399	0.5035	0.9567	0.903	0.2283	0.2316	0.1678	-0.423	0.6479	-0.0772	0.1846	0.188	-0.5035	0.0034
0.6949	0.6244	1.0709	0.6177	0.8392	1.1145	0.8997	0.7486	1.2555	0.9836	0.4901	0.9567	0.9299	0.2048	0.1846	0.1242	-0.376	0.6479	-0.0604	0.1645	0.2014	-0.4935	0.0101
0.6882	0.6177	1.0675	0.6177	0.8325	1.1279	0.9299	0.7687	1.2891	1.0004	0.5103	0.9836	0.9601	0.1846	0.1376	0.0537	-0.3357	0.6345	-0.0671	0.1343	0.2249	-0.4868	-0.0067
0.7083	0.5975	1.0709	0.6009	0.8258	1.1313	0.9265	0.7922	1.2891	1.0172	0.5371	1.0037	0.9735	0.1645	0.1141	0.0168	-0.2853	0.6747	-0.0571	0.1175	0.2316	-0.5035	0.0067
0.7016	0.611	1.0843	0.6378	0.8157	1.1514	0.9366	0.799	1.326	1.0541	0.564	1.0239	1.0104	0.1343	0.0638	-0.0302	-0.2585	0.668	-0.0269	0.1175	0.2652	-0.5103	0.0101
0.668	0.5975	1.1044	0.6546	0.8224	1.1481	0.9232	0.7922	1.3126	1.0675	0.5673	1.0541	1.0406	0.1276	-0.0134	-0.1108	-0.235	0.6982	-0.0201	0.1376	0.2719	-0.4968	0.0269
0.6781	0.5807	1.0709	0.6747	0.8057	1.1548	0.9198	0.799	1.3193	1.0709	0.5875	1.0843	1.0809	0.1276	-0.0537	-0.1477	-0.2249	0.6848	0.0067	0.1242	0.2786	-0.5103	0.0403
0.6613	0.5774	1.0641	0.6815	0.7855	1.1346	0.9131	0.799	1.326	1.1011	0.5942	1.0809	1.0977	0.1208	-0.0873	-0.2115	-0.2216	0.7419	0.0269	0.1712	0.2954	-0.5203	0.0571
0.6345	0.5539	1.0541	0.6982	0.7788	1.1212	0.9299	0.7788	1.3126	1.0977	0.5841	1.0809	1.138	0.1242	-0.1309	-0.2417	-0.2316	0.7654	0.0134	0.2081	0.2652	-0.517	0.0638
0.5975	0.5237	1.0004	0.6815	0.7419	1.0742	0.9198	0.752	1.2723	1.1044	0.5908	1.0843	1.1649	0.1376	-0.1678	-0.3223	-0.2618	0.7721	0.0067	0.2283	0.2686	-0.5069	0.0705
0.5472	0.4733	0.9332	0.6747	0.6848	1.0172	0.8594	0.7016	1.2253	1.091	0.5505	1.0608	1.1548	0.1443	-0.1947	-0.3928	-0.2719	0.7889	-0.0269	0.2383	0.2383	-0.5069	0.0839
0.4935	0.4263	0.8762	0.6412	0.621	0.9467	0.8325	0.6378	1.1649	1.091	0.5405	1.0272	1.1884	0.1578	-0.2383	-0.433	-0.3156	0.8191	-0.0504	0.2853	0.2618	-0.4935	0.0974
0.423	0.3424	0.7855	0.6143	0.5405	0.8594	0.7922	0.5707	1.0977	1.0709	0.4868	0.9937	1.185	0.1813	-0.282	-0.4834	-0.3525	0.8359	-0.0873	0.3122	0.2081	-0.4733	0.1309
0.3458	0.282	0.6949	0.6009	0.4633	0.7788	0.7654	0.5002	1.0373	1.0742	0.4263	0.9399	1.1816	0.2182	-0.329	-0.5438	-0.4263	0.8829	-0.1242	0.3424	0.1981	-0.4465	0.1678
0.2585	0.2249	0.6244	0.5707	0.386	0.6982	0.7117	0.4431	0.9769	1.0306	0.3793	0.8862	1.1984	0.2451	-0.3827	-0.5774	-0.4868	0.9064	-0.1645	0.3693	0.141	-0.4163	0.1981
0.2014	0.1376	0.5371	0.5203	0.2954	0.6244	0.658	0.3424	0.8829	0.9937	0.3156	0.8057	1.1649	0.2853	-0.3693	-0.6009	-0.5472	0.8963	-0.2585	0.386	0.0671	-0.3894	0.2484
0.1276	0.094	0.48	0.4767	0.2148	0.5505	0.621	0.2618	0.8057	0.9668	0.2451	0.7419	1.1548	0.3122	-0.376	-0.6042	-0.5841	0.9164	-0.3021	0.4163	0.0101	-0.3726	0.2618
0.0705	0.0302	0.4095	0.4129	0.1443	0.4599	0.5774	0.2148	0.7251	0.9366	0.2014	0.6915	1.1447	0.3223	-0.3726	-0.5774	-0.6412	0.9232	-0.3659	0.4364	0	-0.3592	0.2954
0.0034	-0.0101	0.2988	0.3928	0.0436	0.386	0.527	0.1108	0.6244	0.8896	0.1276	0.6076	1.1145	0.3592	-0.3323	-0.5606	-0.6815	0.9265	-0.4263	0.4465	-0.0839	-0.3391	0.3122
