"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-0.2315	-0.8682	-0.8479	-0.5759	-1.091	-0.9955	-0.9492	-1.0794	-1.3572	-1.1836	-1.0939	-1.2878	-1.0244	0.2257	0.4254	0.9029	-0.4051	-0.4746	-0.3791	-0.2865	-0.5556
-0.2141	-0.8769	-0.8392	-0.5701	-1.0621	-0.981	-0.9145	-1.0881	-1.3167	-1.1547	-1.0505	-1.2646	-1.0071	0.191	0.4109	0.9695	-0.3531	-0.4688	-0.3762	-0.2952	-0.6019
-0.2055	-0.8334	-0.8421	-0.5469	-1.0592	-0.9579	-0.8884	-1.065	-1.2936	-1.1055	-1.0215	-1.2183	-0.9781	0.1563	0.3762	0.981	-0.272	-0.4833	-0.3675	-0.3154	-0.628
-0.1997	-0.8306	-0.8363	-0.5296	-1.0302	-0.9434	-0.8479	-1.0042	-1.2415	-1.0505	-0.981	-1.1778	-0.9318	0.1331	0.4109	0.9984	-0.217	-0.4775	-0.3357	-0.2865	-0.6106
-0.1968	-0.8248	-0.8363	-0.5614	-0.9955	-0.9289	-0.8103	-0.9752	-1.201	-1.0158	-0.955	-1.1228	-0.9058	0.081	0.3675	0.9868	-0.1331	-0.5006	-0.3212	-0.2952	-0.5875
-0.191	-0.8045	-0.8334	-0.5383	-0.9637	-0.9029	-0.7814	-0.9145	-1.1576	-0.9868	-0.9029	-1.0881	-0.8711	0.0521	0.3646	0.981	-0.0781	-0.492	-0.2952	-0.2836	-0.5614
-0.1823	-0.7611	-0.8277	-0.5614	-0.9347	-0.8711	-0.7553	-0.8537	-1.0968	-0.9724	-0.8334	-1.0129	-0.8334	0.0174	0.3531	0.9926	-0.0029	-0.5122	-0.2576	-0.3068	-0.5296
-0.1939	-0.7235	-0.8016	-0.5354	-0.8479	-0.8363	-0.7437	-0.8045	-1.0418	-0.9261	-0.7698	-0.9637	-0.7987	-0.0232	0.3502	0.9261	0.0695	-0.4775	-0.1968	-0.2807	-0.4486
-0.1765	-0.683	-0.79	-0.5238	-0.8045	-0.7929	-0.7235	-0.7351	-0.981	-0.8884	-0.7293	-0.8971	-0.7814	-0.0521	0.301	0.8797	0.1331	-0.4688	-0.1592	-0.2662	-0.4341
-0.1678	-0.6309	-0.7698	-0.5093	-0.7351	-0.7524	-0.683	-0.6453	-0.9029	-0.8277	-0.6222	-0.8132	-0.7032	-0.0723	0.2778	0.7929	0.1794	-0.4312	-0.1042	-0.246	-0.3531
-0.1736	-0.5643	-0.7437	-0.4978	-0.6424	-0.7119	-0.6453	-0.5556	-0.8363	-0.7842	-0.5469	-0.7351	-0.6482	-0.11	0.2489	0.7293	0.2315	-0.4109	-0.0637	-0.2257	-0.2749
-0.1823	-0.492	-0.709	-0.4949	-0.5788	-0.6916	-0.6135	-0.4659	-0.7727	-0.7293	-0.463	-0.6743	-0.6019	-0.1158	0.246	0.5961	0.2691	-0.356	0.0087	-0.217	-0.2228
-0.1447	-0.4109	-0.6396	-0.4486	-0.4949	-0.6048	-0.5643	-0.3936	-0.683	-0.6656	-0.382	-0.5933	-0.5354	-0.1389	0.2286	0.5064	0.2981	-0.3125	0.0839	-0.1997	-0.136
-0.191	-0.3965	-0.6309	-0.463	-0.4341	-0.5759	-0.5585	-0.327	-0.6164	-0.6511	-0.3096	-0.5238	-0.5035	-0.1592	0.1765	0.382	0.356	-0.2662	0.1273	-0.1678	-0.0868
-0.165	-0.327	-0.5788	-0.4428	-0.3531	-0.5296	-0.5498	-0.2228	-0.5643	-0.5904	-0.2141	-0.4399	-0.4399	-0.1852	0.191	0.2807	0.3936	-0.2113	0.1678	-0.1592	-0.0232
-0.1765	-0.2865	-0.5643	-0.4486	-0.2836	-0.5035	-0.4891	-0.1563	-0.4891	-0.5383	-0.1505	-0.3878	-0.4051	-0.2026	0.1765	0.1997	0.4312	-0.1765	0.217	-0.1505	0.0405
-0.191	-0.2373	-0.4862	-0.4457	-0.2113	-0.4688	-0.4775	-0.0839	-0.4312	-0.5122	-0.0868	-0.3386	-0.3502	-0.2199	0.1621	0.0955	0.4659	-0.1505	0.2489	-0.1592	0.0926
-0.1794	-0.1563	-0.4804	-0.408	-0.1215	-0.3907	-0.4312	-0.0203	-0.3791	-0.4572	0.0116	-0.2605	-0.3125	-0.2315	0.1563	0.026	0.4891	-0.1013	0.3068	-0.1187	0.1765
-0.1505	-0.1215	-0.4196	-0.408	-0.0608	-0.3444	-0.4167	0.055	-0.3241	-0.408	0.0839	-0.1939	-0.2431	-0.246	0.1592	-0.0289	0.5064	-0.0579	0.3531	-0.1273	0.2228
-0.1505	-0.081	-0.3531	-0.3704	0	-0.2836	-0.3878	0.1187	-0.2605	-0.3646	0.1476	-0.1302	-0.1881	-0.2547	0.1476	-0.1418	0.5325	-0.0232	0.3762	-0.1158	0.2633
-0.1302	-0.0434	-0.3125	-0.3473	0.081	-0.2605	-0.3502	0.1823	-0.1794	-0.327	0.2084	-0.0695	-0.1534	-0.2518	0.1302	-0.1736	0.5412	0.0145	0.4283	-0.11	0.2952
-0.1302	-0.026	-0.2836	-0.3617	0.1215	-0.2402	-0.3502	0.2026	-0.1736	-0.3154	0.246	-0.0405	-0.1592	-0.272	0.1215	-0.2547	0.5759	0.0116	0.4543	-0.1534	0.3096
-0.1215	-0.0029	-0.246	-0.3675	0.1534	-0.2141	-0.356	0.2605	-0.1447	-0.2894	0.2952	-0.0029	-0.1187	-0.2807	0.1042	-0.2807	0.5817	0.0145	0.4428	-0.1447	0.3299
-0.1187	0.0434	-0.2373	-0.3357	0.1968	-0.1534	-0.3386	0.2952	-0.0926	-0.2605	0.3212	0.0289	-0.081	-0.2749	0.1331	-0.3183	0.6019	0.0174	0.4601	-0.165	0.301
-0.11	0.0752	-0.1881	-0.3357	0.2605	-0.1158	-0.327	0.3328	-0.0666	-0.2633	0.3646	0.0608	-0.0781	-0.3096	0.1215	-0.327	0.6222	0.0029	0.4833	-0.191	0.3444
-0.1187	0.0926	-0.191	-0.3444	0.2894	-0.1071	-0.2923	0.3646	-0.026	-0.2373	0.3965	0.081	-0.055	-0.301	0.0897	-0.356	0.6396	0.0203	0.463	-0.1968	0.3357
-0.11	0.1042	-0.1447	-0.3444	0.3183	-0.0897	-0.2865	0.3907	-0.0145	-0.2315	0.408	0.1071	-0.0376	-0.3068	0.0868	-0.3588	0.6569	0.0029	0.4514	-0.2373	0.327
-0.1158	0.1187	-0.1244	-0.3473	0.3531	-0.0579	-0.2865	0.4138	0.0203	-0.2026	0.4399	0.1302	0.0232	-0.3125	0.1042	-0.3502	0.6569	0	0.4254	-0.2402	0.3125
-0.1273	0.1215	-0.1187	-0.356	0.3473	-0.0579	-0.2923	0.4312	0.0116	-0.1939	0.4312	0.11	0.0145	-0.3299	0.0608	-0.3936	0.6945	-0.0405	0.4254	-0.2952	0.3096
-0.1476	0.1042	-0.1273	-0.3531	0.356	-0.0492	-0.2981	0.4543	0.026	-0.191	0.4196	0.1244	0.0145	-0.3473	0.055	-0.3994	0.7148	-0.055	0.3849	-0.327	0.2836
-0.1563	0.1071	-0.1215	-0.3502	0.3675	-0.0463	-0.2836	0.4254	0.0203	-0.2257	0.4283	0.1129	0	-0.3531	0.0492	-0.3907	0.7293	-0.0839	0.3675	-0.3675	0.2633
-0.191	0.0839	-0.1187	-0.3444	0.3588	-0.0405	-0.2778	0.4225	0.0492	-0.2055	0.4254	0.1129	0.0058	-0.3502	0	-0.4254	0.7293	-0.0984	0.3415	-0.4051	0.246
-0.1707	0.1071	-0.0984	-0.3415	0.3965	-0.0145	-0.2489	0.4283	0.0521	-0.1794	0.4341	0.136	0.0174	-0.356	-0.0289	-0.3994	0.7408	-0.0955	0.3183	-0.4051	0.2489
-0.1939	0.081	-0.1042	-0.3299	0.3791	0.0087	-0.2518	0.4283	0.0695	-0.1592	0.4225	0.1592	0.0203	-0.3531	-0.0521	-0.4023	0.7293	-0.1013	0.3299	-0.437	0.2605
-0.1794	0.081	-0.0723	-0.2981	0.3878	0.0058	-0.2315	0.4254	0.0695	-0.1331	0.408	0.1823	0.0232	-0.3502	-0.0695	-0.4051	0.7235	-0.1215	0.3125	-0.4457	0.2286
-0.1736	0.0463	-0.0839	-0.2981	0.382	0.0492	-0.2084	0.4341	0.0955	-0.1273	0.3936	0.1852	0.0434	-0.3415	-0.0926	-0.382	0.7061	-0.1563	0.2894	-0.4428	0.2344
-0.1678	0.0521	-0.0579	-0.2431	0.3733	0.0637	-0.1968	0.4428	0.1215	-0.1071	0.3849	0.2026	0.0666	-0.3212	-0.1244	-0.3704	0.6772	-0.1476	0.2778	-0.4312	0.2257
-0.1736	0.0347	-0.0521	-0.2373	0.356	0.0695	-0.1852	0.3849	0.1331	-0.0955	0.3675	0.1939	0.0695	-0.3299	-0.1563	-0.356	0.6801	-0.1736	0.2373	-0.4457	0.1852
-0.1534	0.0405	-0.026	-0.1997	0.3328	0.0637	-0.1215	0.3849	0.1418	-0.0695	0.3646	0.2141	0.0839	-0.3068	-0.2026	-0.327	0.6424	-0.1389	0.2431	-0.4109	0.1592
-0.165	0.0203	-0.0058	-0.1939	0.3154	0.0839	-0.1331	0.3444	0.1476	-0.0839	0.3241	0.1939	0.0723	-0.3183	-0.2373	-0.2749	0.6338	-0.1592	0.1939	-0.3994	0.1418
-0.1707	-0.0058	-0.0058	-0.1823	0.272	0.081	-0.1331	0.3125	0.1389	-0.0666	0.2865	0.191	0.081	-0.2894	-0.2547	-0.2518	0.5961	-0.1447	0.1621	-0.3936	0.1244
-0.1331	-0.0087	0.0116	-0.1765	0.2894	0.11	-0.1273	0.2807	0.1794	-0.0463	0.2691	0.1852	0.0897	-0.2633	-0.2981	-0.2286	0.5585	-0.1447	0.1273	-0.3646	0.1071
-0.1331	0.0145	0.0289	-0.136	0.2662	0.1042	-0.0839	0.2576	0.2026	-0.0116	0.2547	0.217	0.1071	-0.246	-0.3212	-0.1823	0.5122	-0.1129	0.11	-0.327	0.1244
-0.1187	0.0116	0.0347	-0.1129	0.2431	0.1187	-0.0463	0.2489	0.217	0	0.2431	0.217	0.1302	-0.2315	-0.3299	-0.1042	0.4804	-0.0926	0.0897	-0.2836	0.136
-0.1129	0.0463	0.081	-0.0608	0.2402	0.1447	-0.026	0.2373	0.2402	0.0521	0.2518	0.2373	0.1447	-0.2084	-0.3183	-0.0666	0.4399	-0.0405	0.081	-0.2518	0.1563
-0.0839	0.0405	0.1071	-0.0579	0.2373	0.165	-0.0203	0.2257	0.2518	0.0463	0.2489	0.2344	0.1765	-0.2026	-0.327	-0.0174	0.4023	-0.0376	0.0897	-0.1852	0.1794
-0.0723	0.0521	0.1158	-0.0203	0.2431	0.1852	0.0174	0.1968	0.2691	0.0868	0.2373	0.2518	0.1939	-0.1852	-0.3386	0.0145	0.3733	0.0116	0.0723	-0.1447	0.217
-0.0405	0.0839	0.1592	0.0058	0.2344	0.1968	0.0521	0.191	0.2923	0.11	0.2662	0.2605	0.2113	-0.1447	-0.3039	0.0695	0.3386	0.0579	0.0723	-0.1013	0.2633
-0.0116	0.1071	0.1968	0.0666	0.2547	0.2489	0.0955	0.1765	0.301	0.1476	0.2605	0.2778	0.246	-0.1389	-0.272	0.1273	0.3096	0.1187	0.0637	-0.0434	0.3154
-0.0029	0.11	0.2228	0.0897	0.2489	0.2344	0.1187	0.1765	0.3154	0.1794	0.2373	0.2749	0.272	-0.1158	-0.2576	0.1534	0.2778	0.1563	0.0376	-0.0029	0.3241
0.026	0.136	0.2691	0.1418	0.2691	0.2662	0.165	0.1736	0.3502	0.2228	0.2633	0.3154	0.2952	-0.11	-0.2084	0.1997	0.2373	0.2055	0.0463	0.0492	0.3502
0.0695	0.1592	0.2778	0.191	0.2431	0.2807	0.2228	0.1707	0.356	0.2778	0.2547	0.327	0.3328	-0.081	-0.1881	0.246	0.1852	0.2518	0.0492	0.1158	0.3733
0.1129	0.1881	0.3357	0.2489	0.2547	0.2952	0.2923	0.165	0.3849	0.3096	0.2431	0.3357	0.3415	-0.055	-0.1476	0.2662	0.1331	0.3154	0.0579	0.1678	0.3646
0.1418	0.1997	0.3617	0.2923	0.2633	0.3212	0.3212	0.1389	0.3849	0.3502	0.2547	0.356	0.3386	-0.0318	-0.1071	0.2633	0.0926	0.3299	0.0492	0.1852	0.3849
0.165	0.2084	0.4109	0.3183	0.2807	0.3531	0.3791	0.1563	0.3994	0.408	0.2489	0.3502	0.3704	0.0087	-0.0781	0.2662	0.0232	0.3617	0.0579	0.2489	0.4023
0.1621	0.217	0.4109	0.3444	0.2431	0.3328	0.3878	0.1187	0.382	0.4167	0.2228	0.3299	0.3588	0.0203	-0.0666	0.2431	-0.0203	0.3791	0.0289	0.246	0.3994
0.1997	0.2402	0.4341	0.3733	0.2691	0.3646	0.4428	0.1534	0.382	0.4341	0.2141	0.3415	0.382	0.055	-0.0405	0.2431	-0.0695	0.3762	0.0434	0.301	0.3994
0.1852	0.2286	0.437	0.382	0.2662	0.356	0.4572	0.1476	0.3733	0.4486	0.1939	0.3357	0.3617	0.0666	-0.0318	0.1765	-0.1042	0.3588	0.0637	0.3039	0.4051
0.2026	0.2431	0.463	0.4167	0.2633	0.3704	0.4891	0.1418	0.3675	0.4717	0.1939	0.3386	0.382	0.0984	-0.0203	0.1505	-0.1678	0.4023	0.081	0.3328	0.4283
0.2315	0.2691	0.4804	0.4283	0.2691	0.408	0.5093	0.1563	0.382	0.4804	0.1968	0.3444	0.3617	0.1215	-0.0058	0.1042	-0.2141	0.382	0.0984	0.3183	0.4457
0.2431	0.2662	0.4688	0.437	0.2749	0.3936	0.5412	0.1447	0.3588	0.5122	0.1794	0.3357	0.382	0.1418	0.0087	0.0637	-0.2605	0.3907	0.0955	0.3386	0.4486
