"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-3.1499	-2.0337	-3.1975	-3.1527	-1.5302	-2.5149	-2.9765	-1.7624	-1.9666	-2.4282	-1.7092	-2.0281	-1.7064	0.1091	-1.4994	-1.4211	-0.2294	0.2769	0.0783	0.0364	-0.6686
-3.1947	-2.1233	-3.2478	-3.1555	-1.6617	-2.5653	-2.9961	-1.8603	-2.0757	-2.5317	-1.7596	-2.1372	-1.7708	0.1231	-1.5246	-1.4183	-0.2769	0.2182	-0.0168	-0.0336	-0.7078
-3.2171	-2.2128	-3.287	-3.1415	-1.7904	-2.6324	-2.9961	-1.961	-2.2072	-2.6212	-1.8239	-2.2128	-1.8715	0.1511	-1.5526	-1.4463	-0.3161	0.1595	-0.1343	-0.1427	-0.7609
-3.2115	-2.2911	-3.301	-3.1275	-1.9135	-2.6716	-3.0212	-2.0729	-2.3303	-2.7107	-1.8855	-2.2967	-1.9554	0.165	-1.6085	-1.4631	-0.3301	0.0839	-0.2686	-0.2182	-0.828
-3.2562	-2.3694	-3.3206	-3.0912	-2.0785	-2.7135	-3.0045	-2.1456	-2.4338	-2.7723	-1.9414	-2.3974	-2.0309	0.1678	-1.6281	-1.4659	-0.3581	0.014	-0.3832	-0.3161	-0.8812
-3.231	-2.4198	-3.3066	-3.0576	-2.2072	-2.7135	-2.9905	-2.2603	-2.5541	-2.8478	-2.0114	-2.4953	-2.1121	0.1762	-1.6449	-1.4575	-0.3609	-0.0671	-0.5035	-0.3749	-0.9092
-3.2087	-2.4673	-3.2926	-2.9877	-2.3415	-2.7331	-2.9401	-2.3415	-2.6464	-2.8814	-2.0533	-2.5681	-2.1792	0.193	-1.6421	-1.4687	-0.3749	-0.1007	-0.607	-0.4532	-0.9315
-3.1247	-2.4981	-3.2338	-2.887	-2.4422	-2.7219	-2.8646	-2.3862	-2.6995	-2.8758	-2.0785	-2.5988	-2.1876	0.2014	-1.6253	-1.4211	-0.3888	-0.1706	-0.6714	-0.4812	-0.9511
-3.0464	-2.5401	-3.1695	-2.7918	-2.5625	-2.6855	-2.7891	-2.4618	-2.7583	-2.8814	-2.1233	-2.6548	-2.2268	0.1958	-1.5806	-1.4211	-0.3832	-0.2042	-0.7357	-0.5315	-0.9539
-2.9709	-2.5597	-3.108	-2.6744	-2.666	-2.666	-2.6744	-2.5317	-2.8142	-2.8618	-2.1484	-2.6967	-2.2491	0.1846	-1.5274	-1.3484	-0.3665	-0.2965	-0.7889	-0.5987	-0.9679
-2.8534	-2.5736	-2.9989	-2.5205	-2.7331	-2.6128	-2.5541	-2.5653	-2.8814	-2.8478	-2.1484	-2.7135	-2.2659	0.1706	-1.4519	-1.2533	-0.3525	-0.3329	-0.8001	-0.6826	-0.9623
-2.7023	-2.5485	-2.887	-2.4002	-2.7974	-2.5457	-2.4226	-2.6044	-2.9093	-2.7751	-2.1792	-2.7331	-2.2715	0.1678	-1.3288	-1.1665	-0.3357	-0.386	-0.8392	-0.7245	-0.9399
-2.5876	-2.5625	-2.7723	-2.2575	-2.901	-2.4981	-2.3107	-2.6352	-2.9317	-2.7331	-2.1932	-2.7611	-2.2827	0.1315	-1.2505	-1.1078	-0.2853	-0.4364	-0.8672	-0.7861	-0.9651
-2.445	-2.5513	-2.638	-2.0869	-2.9513	-2.4366	-2.1652	-2.6688	-2.9541	-2.6632	-2.2016	-2.7751	-2.2855	0.1287	-1.1414	-1.0015	-0.263	-0.4951	-0.8588	-0.842	-0.9707
-2.2995	-2.5205	-2.5317	-1.9386	-2.9989	-2.3554	-2.0309	-2.7107	-2.9653	-2.6044	-2.2352	-2.7751	-2.2687	0.1119	-1.0462	-0.912	-0.221	-0.5679	-0.8812	-0.8672	-0.9763
-2.14	-2.4757	-2.3582	-1.8155	-3.0296	-2.2743	-1.8911	-2.68	-2.9625	-2.5177	-2.2184	-2.7527	-2.2491	0.0979	-0.9483	-0.8224	-0.1986	-0.6322	-0.8728	-0.8952	-0.9623
-1.9806	-2.4198	-2.2212	-1.6729	-3.038	-2.1876	-1.7624	-2.6855	-2.9177	-2.431	-2.1876	-2.7135	-2.2324	0.0699	-0.8896	-0.7749	-0.1455	-0.691	-0.8756	-0.912	-0.9735
-1.8351	-2.361	-2.0757	-1.5414	-3.0576	-2.1289	-1.6393	-2.6855	-2.9233	-2.3527	-2.168	-2.7107	-2.224	0.0392	-0.8392	-0.7133	-0.0951	-0.7693	-0.8224	-0.9427	-0.9232
-1.6561	-2.3079	-1.919	-1.3735	-3.0492	-2.0253	-1.505	-2.6408	-2.873	-2.2547	-2.1456	-2.6716	-2.1792	0.0224	-0.7637	-0.6602	-0.0504	-0.8392	-0.8113	-0.9707	-0.9399
-1.5274	-2.2268	-1.7904	-1.27	-3.024	-1.9526	-1.3763	-2.6044	-2.831	-2.1456	-2.0897	-2.6128	-2.1456	-0.0028	-0.7078	-0.6042	-0.0028	-0.9064	-0.7525	-0.9735	-0.9232
-1.3819	-2.154	-1.6449	-1.1358	-2.9877	-1.8855	-1.2533	-2.5709	-2.7835	-2.0449	-2.0505	-2.5597	-2.0869	-0.0252	-0.6742	-0.5455	0.0476	-0.9651	-0.7329	-1.0211	-0.8952
-1.2309	-2.0645	-1.505	-0.9903	-2.9429	-1.7736	-1.1218	-2.4785	-2.6744	-1.8855	-1.9666	-2.4701	-2.0142	-0.042	-0.6462	-0.5371	0.0615	-0.9819	-0.691	-1.0686	-0.8616
-1.1078	-1.9694	-1.3707	-0.8924	-2.8506	-1.6533	-0.9931	-2.3918	-2.6016	-1.754	-1.8911	-2.3862	-1.9162	-0.0392	-0.6126	-0.47	0.0783	-1.0015	-0.621	-1.0938	-0.8308
