"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-1.6205	-1.1658	-1.6815	-0.8911	-0.6378	-1.2238	-0.8026	-0.2869	-0.3601	-0.4303	0.2197	0.238	0.2655	0.0885	-0.351	-0.7141	-0.1617	0.3387	0.3113	0.6317	0.1068
-1.6205	-1.1566	-1.6418	-0.9369	-0.6348	-1.2085	-0.8575	-0.293	-0.3693	-0.4639	0.2136	0.2686	0.238	0.1007	-0.3784	-0.7385	-0.1984	0.3326	0.2258	0.6226	0.0488
-1.6144	-1.1353	-1.6479	-0.9949	-0.6897	-1.1902	-0.8972	-0.3235	-0.3601	-0.5188	0.1801	0.235	0.1862	0.1099	-0.415	-0.7233	-0.2045	0.3082	0.116	0.6195	-0.0153
-1.5991	-1.1292	-1.6296	-1.0223	-0.6805	-1.1597	-0.9064	-0.3326	-0.354	-0.5615	0.1678	0.2075	0.1617	0.1312	-0.4486	-0.705	-0.238	0.2899	0	0.6256	-0.058
-1.5778	-1.0925	-1.5839	-1.0437	-0.7324	-1.1353	-0.943	-0.3601	-0.351	-0.5981	0.1404	0.2014	0.116	0.1312	-0.4547	-0.6775	-0.2472	0.2686	-0.1068	0.592	-0.119
-1.4923	-1.0651	-1.5381	-1.0315	-0.7416	-1.0864	-0.943	-0.354	-0.3021	-0.6104	0.1282	0.1953	0.0916	0.1526	-0.4791	-0.6653	-0.2808	0.2808	-0.2136	0.6042	-0.1495
-1.4618	-1.0406	-1.5045	-1.0437	-0.7355	-1.0437	-0.9521	-0.3784	-0.3174	-0.6165	0.1343	0.1862	0.061	0.1556	-0.5127	-0.6348	-0.2991	0.2533	-0.3082	0.5524	-0.1709
-1.413	-1.004	-1.4435	-0.9979	-0.7355	-1.004	-0.943	-0.3754	-0.2716	-0.6409	0.1282	0.1831	0.0366	0.177	-0.5219	-0.589	-0.3204	0.2319	-0.3906	0.5157	-0.2106
-1.3184	-0.9827	-1.3763	-1.0284	-0.7416	-0.9521	-0.9338	-0.3662	-0.2563	-0.6256	0.1343	0.1556	0.0214	0.177	-0.5371	-0.5432	-0.3448	0.2228	-0.4578	0.4639	-0.2075
-1.2421	-0.9247	-1.3245	-0.9735	-0.7263	-0.8667	-0.882	-0.3479	-0.2197	-0.6134	0.1709	0.177	0.0214	0.2075	-0.5463	-0.5066	-0.3906	0.2411	-0.4944	0.4517	-0.2014
-1.1719	-0.8514	-1.2207	-0.9705	-0.7294	-0.8423	-0.8392	-0.3387	-0.1892	-0.592	0.1831	0.2045	-0.0153	0.2197	-0.5432	-0.4669	-0.4303	0.2289	-0.5005	0.4272	-0.177
-1.1108	-0.8209	-1.1536	-0.9277	-0.708	-0.7874	-0.7813	-0.3052	-0.1465	-0.592	0.2014	0.2411	-0.0153	0.235	-0.5219	-0.412	-0.4578	0.2319	-0.5005	0.3998	-0.1556
-1.0315	-0.7599	-1.0742	-0.8728	-0.6744	-0.7294	-0.7629	-0.2747	-0.0946	-0.5402	0.235	0.293	-0.0092	0.2411	-0.5219	-0.3876	-0.4791	0.2472	-0.4425	0.3326	-0.1221
-0.9125	-0.705	-0.9644	-0.824	-0.6622	-0.647	-0.6714	-0.2258	-0.0488	-0.4913	0.3052	0.3357	-0.0061	0.2655	-0.4974	-0.3143	-0.5127	0.2563	-0.3693	0.3021	-0.0732
-0.8453	-0.6622	-0.882	-0.7843	-0.6073	-0.5859	-0.6134	-0.2014	0.0275	-0.4669	0.3448	0.3601	-0.0092	0.2808	-0.4944	-0.3174	-0.531	0.2686	-0.2808	0.2472	-0.0122
-0.7813	-0.6042	-0.7996	-0.7111	-0.5524	-0.5188	-0.5157	-0.1373	0.0824	-0.4089	0.4059	0.4211	0.0092	0.2838	-0.4913	-0.2838	-0.5402	0.2594	-0.2319	0.1556	0.0366
-0.7172	-0.5493	-0.7019	-0.6531	-0.5188	-0.4578	-0.4791	-0.0885	0.1343	-0.3571	0.4608	0.4425	0.0305	0.3021	-0.4944	-0.2441	-0.5676	0.2563	-0.1404	0.0519	0.1068
-0.6134	-0.4639	-0.6042	-0.5646	-0.4517	-0.3571	-0.3662	0.0031	0.2106	-0.2808	0.5157	0.5005	0.0671	0.3052	-0.4883	-0.2258	-0.5798	0.2594	-0.0763	-0.0702	0.1495
-0.5371	-0.3967	-0.5127	-0.4883	-0.3998	-0.296	-0.2869	0.0793	0.3082	-0.2197	0.589	0.5463	0.1038	0.3143	-0.4852	-0.2106	-0.6073	0.2686	0.0122	-0.1831	0.2106
-0.47	-0.3448	-0.412	-0.4028	-0.3235	-0.1923	-0.1892	0.1282	0.3632	-0.1465	0.6317	0.6134	0.1404	0.3326	-0.4517	-0.1617	-0.6348	0.235	0.0946	-0.3296	0.2625
-0.415	-0.3021	-0.3235	-0.3387	-0.2716	-0.1434	-0.1343	0.1709	0.4028	-0.0946	0.6805	0.6348	0.1556	0.3296	-0.4578	-0.1465	-0.6378	0.2228	0.1312	-0.5249	0.3082
-0.3632	-0.2655	-0.2686	-0.2441	-0.2411	-0.061	-0.0366	0.2228	0.4669	-0.0549	0.7019	0.6744	0.1678	0.3448	-0.4272	-0.1526	-0.6592	0.1892	0.1434	-0.6683	0.3357
-0.2716	-0.1923	-0.177	-0.1526	-0.1923	0.0183	0.0702	0.2991	0.528	0.0122	0.7568	0.7111	0.1984	0.3479	-0.4517	-0.1312	-0.6714	0.1404	0.174	-0.8148	0.3784
-0.2411	-0.1801	-0.1099	-0.0397	-0.1465	0.0977	0.1556	0.3082	0.5768	0.1007	0.7629	0.7111	0.1953	0.3479	-0.4364	-0.1312	-0.6714	0.0977	0.1587	-0.9277	0.4242
-0.174	-0.1312	-0.0519	0.0427	-0.1007	0.1465	0.2106	0.3571	0.6104	0.1221	0.7751	0.7172	0.1953	0.3448	-0.4547	-0.1617	-0.6683	0.0885	0.1343	-1.0193	0.4272
-0.1129	-0.0885	0.0122	0.0916	-0.0824	0.2197	0.2655	0.3754	0.6348	0.1556	0.7782	0.7294	0.2075	0.3357	-0.4303	-0.116	-0.6439	0.0183	0.1129	-1.0773	0.4608
-0.0732	-0.0549	0.0824	0.1678	-0.0397	0.2563	0.2838	0.3754	0.6317	0.1923	0.7538	0.7141	0.1953	0.3235	-0.4272	-0.1282	-0.6165	-0.0122	0.0763	-1.0864	0.4547
-0.0336	-0.0488	0.0854	0.2197	-0.0427	0.2869	0.3174	0.3998	0.6622	0.2258	0.7507	0.7141	0.1831	0.3052	-0.4089	-0.1129	-0.5768	-0.058	0.0641	-1.0773	0.4333
0	0.0031	0.1434	0.2716	-0.0214	0.3174	0.354	0.4242	0.6805	0.2472	0.7599	0.7172	0.177	0.2777	-0.4242	-0.1373	-0.5249	-0.0671	0.0824	-0.9918	0.4608
0.0458	-0.0153	0.1801	0.2899	-0.0061	0.3235	0.3418	0.415	0.6653	0.2625	0.7263	0.6927	0.1892	0.238	-0.4028	-0.1221	-0.4517	-0.0977	0.0488	-0.9094	0.473
0.0824	0.0031	0.1892	0.3204	0.0336	0.3784	0.3632	0.4211	0.6622	0.2991	0.7019	0.6927	0.2014	0.2075	-0.3815	-0.0977	-0.3845	-0.1129	0.0427	-0.7965	0.4639
