"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-0.4476	0.053	-1.013	-0.5507	0.1973	-0.4005	-0.3651	0.4417	0.0825	-0.0825	0.374	0.0913	-0.0471	-0.4711	-0.2091	-0.9394	0.904	-0.4034	1.01	-0.48	0.7597	-0.8863	-0.6861
-0.4388	0.0471	-0.9894	-0.53	0.1678	-0.4034	-0.3563	0.4211	0.0559	-0.0618	0.3681	0.0353	-0.0559	-0.48	-0.2562	-0.9335	0.9246	-0.424	1.0247	-0.4947	0.7862	-0.907	-0.6567
-0.374	0.053	-0.9717	-0.4947	0.1826	-0.3799	-0.318	0.4181	0.0707	-0.0412	0.3357	-0.0029	-0.0766	-0.4829	-0.2444	-0.9335	0.9335	-0.4594	1.0483	-0.5094	0.7921	-0.907	-0.6596
-0.3622	0.0471	-0.9335	-0.477	0.1737	-0.371	-0.3327	0.3681	0.0236	-0.0501	0.3092	-0.053	-0.106	-0.4859	-0.2797	-0.9364	0.9335	-0.4741	1.0424	-0.5212	0.7892	-0.8687	-0.6243
-0.2797	0.0324	-0.8598	-0.4211	0.1531	-0.321	-0.3121	0.3445	0.0029	-0.053	0.2797	-0.1001	-0.1119	-0.4623	-0.2915	-0.9187	0.9276	-0.4859	1.0277	-0.5242	0.7715	-0.8157	-0.5742
-0.2739	0.0383	-0.8392	-0.3799	0.1325	-0.3151	-0.3033	0.2915	-0.0177	-0.0589	0.2356	-0.1472	-0.1561	-0.4594	-0.3121	-0.9276	0.907	-0.5418	0.9835	-0.5212	0.7509	-0.7362	-0.5389
-0.2503	0.0059	-0.7921	-0.3769	0.1001	-0.2739	-0.2915	0.2768	-0.0236	-0.053	0.1973	-0.2091	-0.1737	-0.4476	-0.3121	-0.907	0.8657	-0.583	0.9423	-0.5124	0.6949	-0.6508	-0.4859
-0.2179	-0.0324	-0.7391	-0.3357	0.0648	-0.2385	-0.2562	0.2356	-0.0059	-0.0265	0.1678	-0.2297	-0.1796	-0.4211	-0.3504	-0.9011	0.8216	-0.5801	0.9099	-0.5359	0.6684	-0.5536	-0.3975
-0.1796	-0.0383	-0.6743	-0.3062	0.0589	-0.1943	-0.2385	0.2061	-0.0294	-0.0442	0.1737	-0.2474	-0.1943	-0.3946	-0.3593	-0.8657	0.7745	-0.586	0.8687	-0.5212	0.6007	-0.4388	-0.3298
-0.1796	-0.0442	-0.6154	-0.2415	0.0294	-0.1207	-0.2209	0.1796	0	-0.0294	0.1266	-0.2562	-0.1885	-0.3593	-0.3475	-0.8098	0.7214	-0.6066	0.8157	-0.5124	0.533	-0.3269	-0.2739
-0.1296	-0.0589	-0.533	-0.2091	0.0177	-0.0883	-0.1973	0.1413	-0.0059	-0.0412	0.0854	-0.268	-0.215	-0.3386	-0.3622	-0.7479	0.6626	-0.6302	0.7332	-0.5094	0.4623	-0.2209	-0.1826
-0.0854	-0.0648	-0.4594	-0.1737	-0.0029	-0.0412	-0.1678	0.0883	0.0147	-0.0206	0.0736	-0.2797	-0.2091	-0.3092	-0.3445	-0.6891	0.6125	-0.6302	0.6596	-0.5035	0.3916	-0.1031	-0.0795
-0.0501	-0.0501	-0.3946	-0.1325	0.0147	0.0236	-0.1413	0.0854	0.0707	-0.0088	0.0559	-0.265	-0.1914	-0.2827	-0.3327	-0.6184	0.5418	-0.6331	0.586	-0.477	0.3327	0.0177	-0.0059
0	-0.0324	-0.2945	-0.0854	0	0.1296	-0.1119	0.0648	0.0883	-0.0029	0.0442	-0.265	-0.1826	-0.2562	-0.3151	-0.5713	0.4859	-0.6361	0.5271	-0.4682	0.2474	0.1296	0.0766
0.0147	-0.0206	-0.2179	-0.0559	-0.0059	0.1767	-0.0972	0.0471	0.1325	0.0236	0.0265	-0.2356	-0.1943	-0.2238	-0.2945	-0.5359	0.4329	-0.639	0.4594	-0.4564	0.159	0.2532	0.1384
0.0883	0.0236	-0.1148	0.0236	0.0118	0.2621	-0.0353	0.0471	0.1943	0.0324	0.0324	-0.2032	-0.1443	-0.1943	-0.2945	-0.4829	0.3799	-0.6154	0.4152	-0.4329	0.1325	0.3445	0.1826
0.1237	0.0471	-0.0147	0.0501	0.0029	0.3416	-0.0029	0.0471	0.2326	0.0589	0.0353	-0.1384	-0.1237	-0.1796	-0.3062	-0.4682	0.321	-0.6213	0.3445	-0.4417	0.0648	0.4388	0.2415
0.1737	0.0825	0.0883	0.1148	0.0383	0.4329	0.0618	0.0236	0.2856	0.0648	0.0294	-0.106	-0.0942	-0.1502	-0.318	-0.4123	0.2709	-0.5772	0.2886	-0.4123	0.0088	0.5035	0.2886
0.212	0.1413	0.1885	0.1472	0.0412	0.5242	0.0913	0.0118	0.3475	0.0795	0.0442	-0.0648	-0.0501	-0.1148	-0.3033	-0.371	0.2267	-0.5271	0.2356	-0.3858	-0.0442	0.5448	0.321
0.2621	0.1973	0.2768	0.2091	0.0442	0.583	0.1502	0.0236	0.4181	0.0942	0.0648	-0.0236	-0.0147	-0.0854	-0.3092	-0.2532	0.162	-0.4947	0.1737	-0.321	-0.0854	0.5683	0.3475
