"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
0.6329	0.5393	0.2036	0.0743	0.3962	-0.1018	-0.4127	0.366	-0.1761	-0.5558	0.5476	0.0798	-0.5035	-0.8723	-0.1706	-0.2201	1.706	-0.3247	1.0676	-0.5888	1.0814	0.3605	0.9163
0.5283	0.4788	0.1321	0.044	0.3742	-0.1513	-0.4403	0.3605	-0.2036	-0.5641	0.5421	0.0715	-0.509	-0.9025	-0.2779	-0.3522	1.7858	-0.3687	1.0759	-0.6274	1.0594	0.6109	0.8998
0.432	0.421	0.066	0.0055	0.3412	-0.1926	-0.4568	0.3522	-0.2256	-0.5613	0.5448	0.0633	-0.5421	-0.9218	-0.3935	-0.4788	1.8078	-0.4265	1.0649	-0.6714	1.0869	0.8255	0.8723
0.3357	0.3357	-0.0028	-0.0413	0.2807	-0.2504	-0.4733	0.3384	-0.2559	-0.5806	0.5503	0.0495	-0.5476	-0.9273	-0.4623	-0.5778	1.8188	-0.4843	1.0566	-0.6741	1.0731	0.9878	0.8502
0.2366	0.2724	-0.0605	-0.066	0.2339	-0.2999	-0.4925	0.2917	-0.3137	-0.5558	0.5311	0.0413	-0.5366	-0.9108	-0.5366	-0.6604	1.7968	-0.4788	1.0456	-0.6851	1.0759	1.1281	0.8447
0.1293	0.1954	-0.1293	-0.1238	0.1623	-0.3522	-0.5063	0.2697	-0.3302	-0.5971	0.5256	0.0055	-0.5751	-0.886	-0.6026	-0.7292	1.7473	-0.5228	1.0071	-0.7237	1.0511	1.2024	0.8585
0.0138	0.1266	-0.2311	-0.2036	0.0991	-0.4182	-0.5723	0.2256	-0.4017	-0.6246	0.4925	-0.022	-0.5696	-0.875	-0.6631	-0.7649	1.6977	-0.5393	0.9686	-0.7154	1.0373	1.2465	0.8695
-0.0853	0.033	-0.2944	-0.2284	0.055	-0.4595	-0.5751	0.1651	-0.4265	-0.6191	0.487	-0.0358	-0.5421	-0.809	-0.6714	-0.7484	1.6042	-0.5228	0.941	-0.6906	1.0153	1.219	0.919
-0.1733	-0.0495	-0.3495	-0.2999	-0.033	-0.5173	-0.6439	0.1183	-0.4705	-0.6191	0.4127	-0.0798	-0.5476	-0.7704	-0.7209	-0.7594	1.5189	-0.5366	0.8585	-0.7072	0.9686	1.1502	0.9603
-0.2614	-0.1211	-0.4375	-0.3467	-0.0798	-0.5503	-0.6384	0.0881	-0.498	-0.5971	0.3907	-0.1046	-0.5256	-0.7127	-0.7237	-0.7402	1.4033	-0.5063	0.809	-0.7072	0.941	1.0511	1.0484
