"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
0.3483	0.2392	0.8476	0.2182	0.4448	1.2211	0.4364	0.684	1.3889	1.0155	0.8854	1.2169	0.8854	0.0084	-1.1414	-0.9357	-0.0084	0.4574	-0.0755	-0.1301	0.0965
0.3063	0.1846	0.7847	0.2266	0.4028	1.1414	0.4322	0.6714	1.3386	1.0029	0.8434	1.1791	0.8728	0.042	-1.263	-0.9441	-0.0378	0.5035	-0.1175	-0.0965	0.0671
0.2602	0.1553	0.705	0.1846	0.3735	1.0868	0.4154	0.6336	1.3008	0.9651	0.8224	1.1749	0.877	0.0587	-1.3512	-0.9651	-0.0839	0.5161	-0.1595	-0.0923	0.0546
0.214	0.1091	0.6756	0.2056	0.3609	1.0071	0.4112	0.5833	1.2505	0.9315	0.7931	1.1497	0.8938	0.0546	-1.4435	-0.9861	-0.1049	0.5245	-0.214	-0.0713	0.0294
0.1846	0.1133	0.6504	0.2434	0.3399	0.9777	0.4028	0.5875	1.2211	0.919	0.7889	1.1539	0.9232	0.0755	-1.4729	-0.9609	-0.1469	0.5623	-0.2434	-0.042	0.0546
0.193	0.0923	0.5665	0.2224	0.3441	0.9525	0.3902	0.5749	1.1539	0.9315	0.7679	1.1162	0.9274	0.0797	-1.5526	-1.0071	-0.1469	0.5791	-0.2686	0.0336	0.0629
0.1804	0.0923	0.5665	0.2811	0.3525	0.898	0.4112	0.6168	1.1372	0.9399	0.8015	1.1288	0.9483	0.1133	-1.5358	-0.9987	-0.1637	0.6294	-0.2224	0.1175	0.1049
0.2014	0.1175	0.5707	0.2728	0.3735	0.8938	0.407	0.5917	1.1246	0.9609	0.7931	1.1497	0.9735	0.1007	-1.5736	-0.9945	-0.1595	0.6714	-0.2266	0.1762	0.1385
0.1553	0.1133	0.5581	0.256	0.3525	0.835	0.386	0.5875	1.0742	0.9022	0.8224	1.133	0.9861	0.0755	-1.6239	-0.9861	-0.1427	0.684	-0.2518	0.2014	0.1427
0.1553	0.1553	0.5161	0.2853	0.3693	0.835	0.4406	0.5959	1.0532	0.9148	0.835	1.1623	1.0029	0.0755	-1.6155	-0.9903	-0.1259	0.7679	-0.2769	0.3063	0.2014
0.1259	0.1637	0.4993	0.2853	0.3777	0.7679	0.4112	0.5665	0.9987	0.9232	0.8224	1.133	1.0323	0.0755	-1.6533	-0.9861	-0.1175	0.8057	-0.3105	0.3651	0.2014
0.0839	0.1553	0.4448	0.2644	0.3693	0.7637	0.3651	0.5371	0.9903	0.9148	0.8476	1.133	1.0281	0.0587	-1.6575	-1.0532	-0.1133	0.8099	-0.3483	0.4112	0.2056
0.042	0.1762	0.4196	0.2518	0.3483	0.7008	0.3777	0.5371	0.9735	0.898	0.8015	1.1036	1.049	0.0671	-1.6785	-1.0742	-0.1301	0.8938	-0.3777	0.491	0.2266
0	0.1637	0.3944	0.214	0.3231	0.6252	0.3567	0.491	0.9148	0.8392	0.8015	1.07	1.0323	0.0839	-1.6953	-1.1036	-0.1343	0.8938	-0.3902	0.5161	0.235
-0.0713	0.1049	0.2895	0.1637	0.2937	0.5875	0.2979	0.4532	0.8266	0.7805	0.7721	1.0365	0.9861	0.0839	-1.7078	-1.1497	-0.1553	0.9315	-0.4154	0.5539	0.2266
-0.1133	0.0797	0.2266	0.1175	0.2476	0.5455	0.256	0.3986	0.8057	0.7427	0.7217	0.9903	0.9735	0.1133	-1.6785	-1.1581	-0.2014	0.9357	-0.407	0.5917	0.235
-0.2014	0.0168	0.1343	0.0168	0.172	0.4742	0.2098	0.3147	0.7259	0.6588	0.6756	0.9232	0.919	0.1259	-1.6365	-1.1623	-0.2308	0.9441	-0.449	0.6084	0.2518
-0.256	-0.0126	0.0755	-0.0252	0.1469	0.3777	0.1553	0.2602	0.6504	0.6336	0.6546	0.8896	0.8602	0.1343	-1.5736	-1.1707	-0.2686	0.919	-0.4742	0.6126	0.235
-0.3399	-0.1049	-0.0294	-0.1343	0.0084	0.2979	0.0755	0.1595	0.5791	0.5413	0.5959	0.7805	0.7595	0.1595	-1.4812	-1.1623	-0.3105	0.8518	-0.5203	0.5749	0.2266
-0.3693	-0.1804	-0.0923	-0.2308	-0.0629	0.2224	0	0.1049	0.4993	0.4868	0.5497	0.7133	0.7133	0.193	-1.3554	-1.1162	-0.3651	0.8224	-0.5497	0.5539	0.2602
-0.4742	-0.2644	-0.2266	-0.3231	-0.1385	0.1175	-0.0755	0.0084	0.3902	0.3777	0.4868	0.642	0.6252	0.2224	-1.2798	-1.091	-0.3986	0.7805	-0.6252	0.5245	0.1888
