"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-0.6626	0.0663	-0.7376	-0.8569	0.3092	-0.8127	-1.1749	0.1104	-0.8878	-1.303	0.0928	-0.4196	-1.0424	-0.72	-1.2191	-1.3428	1.4576	-1.2147	0.3269	-1.4399	0.0265	-3.781	-3.6485
-0.6272	0.106	-0.7376	-0.8392	0.3534	-0.8304	-1.197	0.159	-0.8348	-1.2633	0.1855	-0.3622	-1.0071	-0.7156	-1.1705	-1.3825	1.4532	-1.1882	0.3666	-1.462	0.0663	-3.8119	-3.7147
-0.614	0.1767	-0.7023	-0.8392	0.4505	-0.7951	-1.1926	0.2606	-0.8127	-1.25	0.2474	-0.2915	-0.9762	-0.7332	-1.1705	-1.409	1.4576	-1.1926	0.4505	-1.4488	0.1723	-3.8693	-3.7721
-0.5786	0.2253	-0.6758	-0.8039	0.4947	-0.7686	-1.1793	0.318	-0.7597	-1.2147	0.3799	-0.2518	-0.9497	-0.7111	-1.1573	-1.493	1.4311	-1.1528	0.508	-1.462	0.2562	-3.9311	-3.8605
-0.5654	0.2959	-0.614	-0.7509	0.561	-0.7465	-1.1308	0.371	-0.7332	-1.1705	0.424	-0.1678	-0.8569	-0.7023	-1.1219	-1.5592	1.4002	-1.0954	0.53	-1.409	0.3269	-3.9665	-3.9179
-0.5345	0.3534	-0.5698	-0.7332	0.6361	-0.7023	-1.091	0.4196	-0.6493	-1.0954	0.4815	-0.0663	-0.7818	-0.6714	-1.1617	-1.6608	1.3516	-1.0292	0.5786	-1.3649	0.424	-3.993	-3.9974
-0.4991	0.3975	-0.5389	-0.6846	0.6449	-0.6361	-1.0336	0.4859	-0.5698	-1.0292	0.5742	0.0088	-0.6935	-0.6626	-1.1396	-1.8198	1.3163	-0.9762	0.5963	-1.3649	0.5035	-3.9886	-4.0504
-0.455	0.455	-0.4329	-0.6228	0.7156	-0.5565	-0.9673	0.5389	-0.5035	-0.9364	0.6537	0.106	-0.6405	-0.6095	-1.1528	-1.8861	1.2412	-0.8702	0.6405	-1.2854	0.5742	-3.9532	-4.099
-0.424	0.4991	-0.3887	-0.5698	0.7641	-0.4947	-0.9099	0.5919	-0.4152	-0.8657	0.7244	0.1899	-0.5521	-0.5875	-1.1484	-2.0451	1.1793	-0.7995	0.6626	-1.2103	0.667	-3.8605	-4.1299
-0.424	0.583	-0.3136	-0.4859	0.7818	-0.4019	-0.7951	0.6537	-0.3136	-0.7509	0.7995	0.2871	-0.424	-0.5389	-1.1838	-2.1688	1.091	-0.6714	0.6714	-1.1263	0.7421	-3.7324	-4.1608
-0.3975	0.6272	-0.2783	-0.4594	0.7995	-0.3269	-0.7244	0.6891	-0.2209	-0.6537	0.8481	0.3887	-0.3092	-0.5256	-1.2235	-2.2968	1.0247	-0.5698	0.7023	-1.0468	0.8216	-3.5822	-4.1387
-0.3313	0.667	-0.1811	-0.3931	0.8348	-0.2606	-0.6184	0.7288	-0.106	-0.5345	0.8967	0.4991	-0.212	-0.4903	-1.25	-2.4117	0.9717	-0.4638	0.7067	-0.9717	0.8878	-3.4232	-4.1343
-0.3313	0.6626	-0.1325	-0.3489	0.8392	-0.1988	-0.5389	0.7553	-0.0177	-0.4108	0.9408	0.6007	-0.1016	-0.4638	-1.2677	-2.4779	0.932	-0.3534	0.72	-0.9276	0.9673	-3.2377	-4.1387
-0.3092	0.6891	-0.1016	-0.3092	0.8481	-0.1104	-0.4461	0.7906	0.106	-0.2694	0.985	0.6758	-0.0088	-0.4329	-1.2942	-2.5663	0.8967	-0.2032	0.7597	-0.7951	1.0115	-3.0345	-4.1564
-0.3357	0.6935	-0.0486	-0.2959	0.8525	-0.0442	-0.3401	0.7818	0.1988	-0.1678	1.0115	0.7421	0.1325	-0.4329	-1.3119	-2.5884	0.8878	-0.1148	0.7862	-0.6979	1.038	-2.8136	-4.1608
-0.3224	0.6714	-0.0486	-0.2783	0.8392	-0.0088	-0.2739	0.7641	0.2518	-0.0751	1.0292	0.7951	0.2164	-0.455	-1.3339	-2.606	0.9232	-0.0177	0.7906	-0.6051	1.0998	-2.5928	-4.1476
-0.2959	0.6846	0.0309	-0.2209	0.8657	0.0795	-0.1811	0.7906	0.3445	0.0707	1.0424	0.8525	0.3092	-0.4505	-1.3339	-2.5972	0.9143	0.0972	0.8171	-0.4903	1.1617	-2.3366	-4.0902
-0.3004	0.7023	0.0486	-0.2253	0.8922	0.1325	-0.0883	0.7995	0.4196	0.1811	1.038	0.8878	0.4064	-0.4594	-1.3163	-2.5486	0.9408	0.2032	0.7906	-0.3843	1.2014	-2.0937	-3.9842
-0.265	0.7067	0.0972	-0.1767	0.9143	0.2032	0	0.7951	0.4947	0.3269	1.0468	0.9806	0.4991	-0.4903	-1.2633	-2.4868	0.9717	0.2959	0.8127	-0.2429	1.2544	-1.8419	-3.8781
-0.2518	0.6935	0.1148	-0.1413	0.9143	0.2297	0.0839	0.7906	0.5477	0.4064	1.0513	0.9938	0.5698	-0.5168	-1.2323	-2.394	1.038	0.3666	0.7951	-0.1325	1.2544	-1.6078	-3.7235
