"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-0.0951	0.4868	-0.3972	-0.2378	0.4476	-0.3469	-0.1958	0.7637	-0.1175	0.028	0.884	0.4392	-0.0364	-0.4979	0.5231	0.6854	0.9791	-0.3721	0.8728	-0.6238	1.0434	-4.1962	-0.2406
-0.0056	0.4224	-0.3105	-0.207	0.3805	-0.2993	-0.1035	0.6882	-0.0671	0.1231	0.8224	0.4979	0.0615	-0.4336	0.4896	0.7497	0.8728	-0.2714	0.8672	-0.5427	0.9623	-4.199	-0.207
0.1091	0.4084	-0.221	-0.1315	0.3245	-0.2098	-0.042	0.649	-0.0056	0.1902	0.8001	0.5595	0.1483	-0.3777	0.5007	0.7861	0.7609	-0.1874	0.8616	-0.4392	0.9036	-4.1794	-0.1846
0.207	0.386	-0.1259	-0.0532	0.2825	-0.1287	0.0252	0.5931	0.0671	0.2993	0.7805	0.621	0.2518	-0.3189	0.4896	0.7917	0.6378	-0.0979	0.8197	-0.3497	0.8672	-4.1542	-0.165
0.3329	0.386	0	0.0364	0.2714	-0.0336	0.1343	0.5567	0.1483	0.3609	0.7357	0.6826	0.3665	-0.263	0.4784	0.7889	0.5175	0	0.8001	-0.2518	0.8085	-4.129	-0.1343
0.4336	0.4028	0.0923	0.1147	0.2518	0.0671	0.2126	0.5203	0.2378	0.4504	0.6966	0.7497	0.4812	-0.2042	0.4336	0.7609	0.4056	0.1259	0.7749	-0.1539	0.7665	-4.0675	-0.1287
0.5343	0.4028	0.2014	0.1874	0.2238	0.179	0.2909	0.5119	0.3217	0.5427	0.6602	0.8141	0.5707	-0.1567	0.3944	0.7217	0.3049	0.1902	0.7133	-0.0615	0.7078	-3.9948	-0.1259
0.649	0.428	0.3049	0.3021	0.249	0.2825	0.386	0.5091	0.4252	0.635	0.6574	0.9148	0.6826	-0.0839	0.3525	0.6462	0.1818	0.3021	0.7161	0.028	0.6602	-3.8801	-0.1287
0.7469	0.4532	0.4336	0.4168	0.263	0.4056	0.4896	0.4784	0.5343	0.7441	0.6518	1.0043	0.8169	-0.0308	0.2797	0.5903	0.0727	0.4	0.6406	0.1343	0.5847	-3.7514	-0.1455
0.8113	0.442	0.5119	0.5007	0.2574	0.5063	0.5819	0.4951	0.5987	0.7945	0.6294	1.0686	0.9092	0.0168	0.193	0.4979	-0.0252	0.4868	0.5987	0.1958	0.5287	-3.6143	-0.1371
0.8952	0.4728	0.6098	0.5987	0.2546	0.6126	0.6602	0.4868	0.6854	0.9008	0.6098	1.1581	1.0099	0.0699	0.165	0.4364	-0.1343	0.5819	0.5763	0.2965	0.4728	-3.4744	-0.1511
0.9763	0.5007	0.7022	0.7133	0.2686	0.7413	0.7581	0.4616	0.7917	0.9987	0.5847	1.2281	1.0938	0.1287	0.1203	0.3693	-0.2518	0.6574	0.5315	0.386	0.3944	-3.3178	-0.1371
1.0099	0.5091	0.7609	0.8057	0.2797	0.7973	0.8392	0.4448	0.8672	1.063	0.5455	1.2868	1.1889	0.1734	0.0699	0.3189	-0.3413	0.7525	0.5035	0.4532	0.3021	-3.1667	-0.1231
1.091	0.5315	0.856	0.8952	0.3049	0.9315	0.9148	0.4392	0.9679	1.1386	0.5259	1.3428	1.2728	0.2378	0.0308	0.2853	-0.4532	0.842	0.456	0.5483	0.2434	-3.0184	-0.1231
1.1581	0.5427	0.9232	0.9763	0.2853	1.0127	1.0043	0.4112	1.0267	1.2141	0.4644	1.3735	1.326	0.2769	-0.0028	0.2714	-0.5315	0.9288	0.4056	0.6238	0.1259	-2.9149	-0.0951
1.2113	0.5483	0.9679	1.0574	0.2686	1.077	1.0546	0.3805	1.091	1.2952	0.4196	1.4043	1.3875	0.3133	-0.0168	0.3217	-0.635	0.9987	0.3273	0.6882	0.0308	-2.7918	-0.0839
1.2393	0.5343	1.0323	1.091	0.2462	1.1414	1.147	0.3357	1.1106	1.368	0.3301	1.4155	1.4379	0.3609	-0.0028	0.3581	-0.7385	1.0714	0.2406	0.7441	-0.0476	-2.7051	-0.0532
1.2393	0.5511	1.049	1.1609	0.249	1.1973	1.1889	0.2602	1.1721	1.4071	0.2769	1.4155	1.4798	0.4056	0.0112	0.4224	-0.8113	1.133	0.179	0.8057	-0.165	-2.6128	-0.0056
1.2365	0.5287	1.1022	1.1973	0.1986	1.2253	1.2589	0.2182	1.1917	1.4603	0.179	1.3875	1.533	0.4448	0.0196	0.456	-0.8952	1.1805	0.0951	0.8448	-0.2909	-2.5177	0.0084
1.2197	0.5203	1.0826	1.2001	0.1762	1.2309	1.27	0.1483	1.2141	1.505	0.1035	1.3512	1.5302	0.4896	-0.0028	0.4868	-0.9707	1.2393	0.0084	0.9232	-0.4056	-2.4142	0.0559
1.1553	0.484	1.0546	1.1917	0.1203	1.2421	1.284	0.0476	1.1693	1.5106	0.0028	1.3148	1.5722	0.5231	0.0028	0.5427	-1.0379	1.2812	-0.1007	0.9623	-0.5063	-2.2939	0.0895
1.1078	0.4504	1.0267	1.1889	0.0783	1.2169	1.284	-0.028	1.1609	1.533	-0.1119	1.2561	1.5778	0.5567	0.0392	0.5483	-1.0882	1.3064	-0.1818	1.0127	-0.6182	-2.1708	0.1203
1.0099	0.4112	0.9791	1.1302	0.0336	1.2029	1.2784	-0.1203	1.133	1.533	-0.221	1.1889	1.5917	0.5959	0.0308	0.5819	-1.1497	1.3344	-0.2909	1.0742	-0.7497	-2.0309	0.1539
0.8924	0.3441	0.8868	1.077	-0.0615	1.1078	1.2421	-0.2434	1.077	1.505	-0.3609	1.0574	1.5526	0.5987	0.042	0.5567	-1.1861	1.3484	-0.3916	1.0826	-0.8644	-1.8771	0.1958
0.7889	0.2993	0.8085	1.0071	-0.1371	1.049	1.2029	-0.3693	0.9987	1.4687	-0.4868	0.9623	1.505	0.6182	0.0587	0.5007	-1.2365	1.3735	-0.4728	1.0882	-0.9623	-1.7204	0.2546
0.6378	0.249	0.7273	0.9735	-0.2266	0.9931	1.1609	-0.4756	0.9483	1.4211	-0.6154	0.8588	1.5022	0.6518	0.0951	0.4504	-1.2672	1.3791	-0.5819	1.1386	-1.1078	-1.5638	0.2965
0.5091	0.1734	0.621	0.8728	-0.2965	0.912	1.0938	-0.6015	0.8476	1.3624	-0.7637	0.7301	1.4211	0.6602	0.0951	0.3637	-1.312	1.3819	-0.6518	1.1749	-1.2113	-1.4015	0.3357
0.3777	0.1063	0.5119	0.7917	-0.3916	0.8141	1.0267	-0.6994	0.7553	1.3064	-0.8896	0.5987	1.3903	0.6798	0.1231	0.3161	-1.3456	1.3847	-0.7693	1.1945	-1.2868	-1.2616	0.3777
0.2546	0.0224	0.4028	0.7189	-0.4728	0.705	0.9735	-0.8392	0.6546	1.2141	-1.0155	0.456	1.3064	0.6938	0.1874	0.2378	-1.3652	1.3763	-0.8868	1.2253	-1.4155	-1.133	0.4336
0.1287	-0.0112	0.3021	0.635	-0.5343	0.6042	0.9148	-0.9455	0.5483	1.1442	-1.1497	0.3021	1.2197	0.705	0.1874	0.179	-1.3875	1.3596	-1.0127	1.2449	-1.5302	-1.0127	0.47
0.028	-0.0923	0.2126	0.5679	-0.6154	0.4756	0.7973	-1.0434	0.414	1.0574	-1.2672	0.1595	1.1246	0.7189	0.2238	0.1007	-1.4211	1.3456	-1.1246	1.2672	-1.6225	-0.9008	0.5175
-0.0671	-0.1455	0.1007	0.4812	-0.691	0.3609	0.7022	-1.1414	0.3133	0.9707	-1.3568	0.0364	1.0406	0.7273	0.2769	0.0224	-1.4407	1.3484	-1.2309	1.298	-1.6925	-0.7973	0.5539
-0.1427	-0.193	0.0392	0.4476	-0.7329	0.2658	0.6434	-1.2309	0.2154	0.8896	-1.4463	-0.0867	0.9567	0.7413	0.3049	-0.0336	-1.4798	1.3372	-1.3344	1.312	-1.7652	-0.6966	0.607
-0.221	-0.2378	-0.0895	0.3385	-0.7917	0.1399	0.5203	-1.2896	0.0979	0.7777	-1.5358	-0.2322	0.8392	0.7581	0.3357	-0.1287	-1.4882	1.298	-1.4575	1.3372	-1.8407	-0.6098	0.621
-0.2853	-0.2769	-0.1706	0.2853	-0.8672	0.0476	0.4196	-1.3596	-0.0168	0.6462	-1.5973	-0.3777	0.7469	0.7637	0.3413	-0.1678	-1.5134	1.2868	-1.5582	1.3288	-1.8799	-0.5231	0.6518
