"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-0.6924	-0.514	-0.695	-0.4642	-0.1206	-0.0577	0.5088	0.1783	0.3803	1.7178	0.6819	0.8655	2.0273	0.0603	-0.7055	-1.3585	-0.0892	2.1715	0.2754	1.3847	0.771	-3.4671	0.5875
-0.6766	-0.4957	-0.6216	-0.4039	-0.1128	-0.0262	0.5744	0.1364	0.4406	1.7781	0.6557	0.9179	2.0771	0.0341	-0.6189	-1.2562	-0.0525	2.1794	0.2177	1.4083	0.7212	-3.4881	0.5429
-0.632	-0.4537	-0.577	-0.3252	-0.0918	0.0761	0.632	0.1574	0.5035	1.8358	0.6609	0.9677	2.14	0.0079	-0.4957	-1.1592	-0.0157	2.182	0.1862	1.4215	0.674	-3.5379	0.4852
-0.6006	-0.4013	-0.4983	-0.2491	-0.0734	0.16	0.695	0.1442	0.5403	1.8778	0.653	1.0228	2.1715	-0.0079	-0.4563	-1.0438	0.0236	2.1977	0.1495	1.4398	0.6425	-3.5641	0.459
-0.5376	-0.3095	-0.4039	-0.2046	-0.0288	0.236	0.7842	0.1678	0.6163	1.9512	0.6425	1.07	2.2213	-0.0236	-0.396	-0.9258	0.0682	2.1584	0.1075	1.4293	0.6111	-3.5877	0.4013
-0.4563	-0.2229	-0.299	-0.0734	0.0236	0.3409	0.8419	0.1888	0.7186	1.9906	0.6714	1.1094	2.2607	-0.0446	-0.3593	-0.8051	0.0997	2.1427	0.0761	1.4267	0.5848	-3.6008	0.3645
-0.3541	-0.1364	-0.1757	0.0052	0.0892	0.4406	0.9074	0.236	0.7999	2.022	0.6635	1.1618	2.2476	-0.0708	-0.32	-0.6819	0.139	2.0876	0.0682	1.4346	0.5639	-3.6008	0.3645
-0.236	0.0079	-0.0525	0.0918	0.139	0.5534	0.9887	0.2675	0.8628	2.043	0.6661	1.1775	2.2554	-0.0708	-0.2885	-0.5376	0.1574	2.0404	0.0446	1.4267	0.5481	-3.5851	0.3488
-0.1285	0.1075	0.0525	0.1469	0.1993	0.6504	1.0438	0.3095	0.9074	2.0561	0.6714	1.2143	2.2397	-0.097	-0.257	-0.4406	0.1915	1.9853	0.0367	1.3742	0.5534	-3.551	0.3409
-0.0026	0.2203	0.1678	0.2282	0.2859	0.7343	1.0831	0.3698	0.9809	2.0666	0.7029	1.2274	2.2292	-0.1049	-0.2387	-0.3121	0.2098	1.9329	0.0525	1.3585	0.5507	-3.509	0.3383
0.1154	0.3331	0.2964	0.2911	0.3331	0.813	1.1435	0.4039	1.0412	2.0902	0.7186	1.2693	2.2082	-0.1049	-0.2098	-0.1888	0.2072	1.883	0.1023	1.3297	0.5429	-3.4566	0.3593
0.2203	0.4249	0.4065	0.3541	0.4249	0.9048	1.1828	0.438	1.1094	2.0614	0.7265	1.2798	2.1636	-0.1128	-0.1652	-0.0865	0.2255	1.7755	0.1049	1.2929	0.5586	-3.4015	0.375
0.32	0.535	0.5088	0.3986	0.4616	0.9861	1.2195	0.4904	1.1487	2.0325	0.7737	1.2903	2.1112	-0.1075	-0.1101	0	0.2255	1.7126	0.1364	1.2615	0.5717	-3.3517	0.3986
