"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-1.4675	-1.9278	-1.995	-1.3428	-2.2108	-2.4218	-0.9016	-2.4266	-2.9445	-1.5538	-2.9157	-3.0021	-1.501	0.235	-0.9447	-0.2494	-0.4556	0.633	-1.2325	0.8009	-1.7936
-1.3572	-1.8655	-1.923	-1.1797	-2.1101	-2.3019	-0.7577	-2.3307	-2.7623	-1.3428	-2.7431	-2.8102	-1.2229	0.2734	-0.8105	-0.1295	-0.5275	0.8632	-1.1078	1.0167	-1.6497
-1.2517	-1.784	-1.7936	-0.9927	-1.9854	-2.1245	-0.5851	-2.23	-2.5705	-1.127	-2.5848	-2.5657	-0.9351	0.2973	-0.6426	0.0384	-0.6138	1.055	-0.9831	1.1941	-1.4387
-1.1222	-1.6737	-1.6737	-0.8153	-1.8799	-1.9854	-0.4508	-2.0909	-2.3642	-0.9256	-2.4266	-2.3546	-0.6426	0.3453	-0.4604	0.187	-0.6954	1.2469	-0.8392	1.3332	-1.266
-1.0359	-1.6449	-1.5921	-0.6954	-1.7888	-1.8895	-0.3357	-1.9758	-2.1916	-0.7385	-2.2635	-2.1532	-0.3501	0.3789	-0.3069	0.3405	-0.7577	1.4051	-0.6906	1.4387	-1.0886
-0.9112	-1.573	-1.4914	-0.5371	-1.6497	-1.7264	-0.235	-1.8607	-2.0285	-0.5419	-2.0573	-1.947	-0.0719	0.398	-0.1199	0.5131	-0.7913	1.5826	-0.5659	1.5778	-0.9256
-0.868	-1.549	-1.4147	-0.4556	-1.5682	-1.6257	-0.1343	-1.76	-1.8991	-0.3836	-1.9182	-1.736	0.1822	0.422	-0.0144	0.6138	-0.8105	1.7072	-0.4652	1.6593	-0.8105
-0.8153	-1.5394	-1.3811	-0.3693	-1.4914	-1.5538	-0.0959	-1.6833	-1.7504	-0.2542	-1.7456	-1.5298	0.3836	0.398	0.0767	0.6858	-0.7721	1.7792	-0.4076	1.7072	-0.6906
-0.7673	-1.5442	-1.3428	-0.2973	-1.4675	-1.4723	-0.0575	-1.5969	-1.6305	-0.1391	-1.6305	-1.3715	0.5947	0.3597	0.1151	0.7385	-0.7385	1.8415	-0.3549	1.6929	-0.5755
-0.7961	-1.6209	-1.3428	-0.3021	-1.4387	-1.4291	-0.0671	-1.525	-1.5298	-0.0192	-1.4818	-1.1941	0.7961	0.3501	0.1535	0.7577	-0.7098	1.9422	-0.2973	1.736	-0.4556
-0.844	-1.6257	-1.338	-0.2494	-1.4147	-1.3955	-0.0575	-1.4147	-1.4291	0.1007	-1.3332	-1.0406	0.9735	0.3453	0.187	0.7289	-0.657	2.0142	-0.2638	1.7264	-0.3501
-0.8488	-1.712	-1.3715	-0.2781	-1.4243	-1.3668	-0.0623	-1.3572	-1.3476	0.1966	-1.2037	-0.8872	1.1366	0.3069	0.1343	0.7098	-0.6138	2.0813	-0.2062	1.7456	-0.2398
-0.9399	-1.7792	-1.4051	-0.2925	-1.4243	-1.338	-0.0815	-1.2708	-1.2421	0.2877	-1.055	-0.7193	1.29	0.2781	0.0384	0.5851	-0.5659	2.1053	-0.1822	1.7072	-0.1343
-1.0119	-1.8271	-1.4051	-0.3165	-1.4387	-1.3284	-0.0863	-1.2085	-1.1653	0.3789	-0.9591	-0.5851	1.4387	0.2686	-0.0719	0.4316	-0.5515	2.158	-0.1583	1.6737	-0.0719
-1.1078	-1.9326	-1.4531	-0.3405	-1.4147	-1.3428	-0.1439	-1.1318	-1.0886	0.4268	-0.8201	-0.4364	1.5826	0.2638	-0.211	0.2686	-0.5179	2.2156	-0.1103	1.6881	0.0144
-1.1462	-1.9902	-1.4771	-0.3117	-1.4435	-1.3188	-0.1774	-1.0598	-0.9975	0.5467	-0.6858	-0.2829	1.712	0.259	-0.3741	0.1199	-0.5323	2.2396	-0.0767	1.6593	0.1199
-1.2181	-2.0285	-1.4866	-0.3501	-1.4435	-1.2804	-0.1583	-0.9831	-0.916	0.5947	-0.5707	-0.1726	1.8367	0.2542	-0.5275	-0.0719	-0.5179	2.2971	-0.0144	1.6401	0.187
-1.2517	-2.0477	-1.4627	-0.3165	-1.4243	-1.266	-0.1631	-0.8584	-0.8153	0.7098	-0.4316	-0.0288	1.9758	0.2494	-0.6858	-0.211	-0.4987	2.3451	0.0096	1.6305	0.2734
-1.2421	-2.1101	-1.4531	-0.3357	-1.4291	-1.2373	-0.2062	-0.7865	-0.7385	0.7625	-0.3069	0.0671	2.0813	0.2398	-0.7865	-0.3309	-0.4556	2.3738	0.0432	1.6449	0.3549
-1.1941	-2.0573	-1.3907	-0.3021	-1.3668	-1.1605	-0.1726	-0.6618	-0.633	0.8344	-0.1535	0.2302	2.1964	0.2062	-0.8584	-0.3597	-0.422	2.4314	0.1439	1.6689	0.4892
