"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-0.6154	-0.5819	-0.9362	-1.3055	-1.3241	-1.2794	-1.1041	-1.7419	-2.3014	-1.6635	-2.2156	-2.9578	-2.0888	0.3021	-0.0485	0.69	-0.5968	-0.925	-1.0183	-0.3618	-0.8877	-0.6341	1.0668
-0.5707	-0.5222	-0.9101	-1.2271	-1.298	-1.216	-1.022	-1.7531	-2.279	-1.6039	-2.2566	-2.9504	-2.0813	0.3021	-0.1194	0.5669	-0.5781	-0.9996	-1.022	-0.4066	-0.9474	-0.2909	1.0257
-0.5558	-0.4551	-0.8616	-1.1227	-1.2644	-1.1749	-0.9474	-1.7643	-2.2827	-1.5666	-2.2976	-2.9355	-2.044	0.2797	-0.1231	0.4737	-0.5408	-1.0929	-1.0257	-0.4476	-1.0071	0.0373	0.9661
-0.5147	-0.3991	-0.8318	-1.022	-1.2346	-1.1414	-0.8504	-1.7643	-2.2603	-1.4994	-2.3312	-2.9131	-2.044	0.2686	-0.179	0.3581	-0.5334	-1.1973	-0.9922	-0.4812	-1.0444	0.4401	0.9213
-0.5222	-0.3394	-0.7945	-0.9586	-1.1973	-1.119	-0.7758	-1.7754	-2.2678	-1.4659	-2.3312	-2.8982	-2.0552	0.2611	-0.1492	0.2424	-0.5073	-1.257	-0.981	-0.5408	-1.1003	0.7348	0.8728
-0.4886	-0.2723	-0.7199	-0.8765	-1.1563	-1.0481	-0.7087	-1.7568	-2.238	-1.4099	-2.3312	-2.8944	-2.0067	0.2424	-0.1417	0.1044	-0.4774	-1.3241	-0.9064	-0.5781	-1.1264	1.0295	0.8057
-0.4998	-0.3059	-0.7311	-0.8467	-1.16	-1.0668	-0.6751	-1.7568	-2.2641	-1.3763	-2.3648	-2.8944	-2.0291	0.2238	-0.1604	-0.0149	-0.4401	-1.436	-0.9213	-0.6453	-1.2085	1.2794	0.7199
-0.4812	-0.2499	-0.6975	-0.7796	-1.16	-1.0518	-0.6378	-1.7605	-2.238	-1.3689	-2.3909	-2.887	-2.0216	0.194	-0.1305	-0.1268	-0.4028	-1.5069	-0.8765	-0.7012	-1.257	1.4882	0.6117
-0.4774	-0.1865	-0.6602	-0.7236	-1.1003	-1.0369	-0.6117	-1.7568	-2.2491	-1.3428	-2.3909	-2.8534	-2.0328	0.1716	-0.0932	-0.2126	-0.3618	-1.5815	-0.8616	-0.7497	-1.3241	1.6561	0.5185
-0.4737	-0.1455	-0.6005	-0.6527	-1.0854	-1.0145	-0.5595	-1.712	-2.223	-1.2831	-2.3685	-2.8124	-1.9918	0.1678	-0.0783	-0.2723	-0.3282	-1.6524	-0.8243	-0.7572	-1.3652	1.768	0.4364
-0.4439	-0.0783	-0.5707	-0.5707	-1.0034	-0.9474	-0.5147	-1.6449	-2.1671	-1.2346	-2.3461	-2.7639	-1.9545	0.1529	-0.0075	-0.2909	-0.2797	-1.6673	-0.8057	-0.7572	-1.4136	1.8239	0.4066
-0.3842	0.0186	-0.4998	-0.4961	-0.8915	-0.9026	-0.4737	-1.5703	-2.1111	-1.1824	-2.2864	-2.693	-1.9023	0.1343	0.0261	-0.2947	-0.2574	-1.671	-0.6863	-0.787	-1.4025	1.8724	0.373
-0.3506	0.1268	-0.4364	-0.414	-0.7497	-0.8803	-0.4103	-1.4771	-2.0515	-1.1414	-2.2007	-2.596	-1.8389	0.1231	0.0448	-0.3506	-0.2275	-1.6785	-0.5968	-0.7758	-1.3913	1.8985	0.3469
-0.2648	0.2238	-0.317	-0.2462	-0.6005	-0.7945	-0.3245	-1.3316	-1.9955	-1.0481	-2.0962	-2.4767	-1.7456	0.1194	0.1417	-0.3394	-0.2313	-1.671	-0.5259	-0.7833	-1.3652	1.9135	0.3693
-0.2089	0.3059	-0.2611	-0.1604	-0.4812	-0.7236	-0.2872	-1.2309	-1.8911	-0.9735	-2.0253	-2.3834	-1.6524	0.1231	0.2499	-0.3506	-0.2313	-1.6262	-0.4476	-0.7534	-1.339	1.8948	0.3805
-0.1156	0.3991	-0.1678	-0.0522	-0.3767	-0.7012	-0.2201	-1.119	-1.8314	-0.9138	-1.9209	-2.3051	-1.5964	0.1268	0.3133	-0.3916	-0.2424	-1.574	-0.3655	-0.7534	-1.2943	1.865	0.3991
