"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
0.0168	-0.3558	-0.5103	-0.1511	-0.0537	-0.752	-0.2249	-0.2182	-0.6714	-0.386	-0.0067	-0.5573	-0.6378	-0.235	0.2115	0.0873	0.4901	-0.3827	0.4633	-0.3726	0.3156
-0.0067	-0.3525	-0.4935	-0.2618	-0.0571	-0.7755	-0.282	-0.1913	-0.6714	-0.4129	-0.0168	-0.5338	-0.6244	-0.2551	0.2048	0.0772	0.5069	-0.4028	0.4666	-0.3659	0.3189
0	-0.3458	-0.517	-0.3357	-0.0302	-0.762	-0.3021	-0.1611	-0.6512	-0.4297	0.0201	-0.4968	-0.621	-0.2518	0.2048	0.0671	0.5035	-0.4062	0.4666	-0.3625	0.3323
-0.0269	-0.3223	-0.5002	-0.3525	0.0235	-0.7285	-0.3693	-0.1276	-0.6445	-0.4364	0.0336	-0.4666	-0.611	-0.2551	0.1947	0.0504	0.5069	-0.4028	0.4364	-0.3726	0.3055
0	-0.3055	-0.5035	-0.4095	0.0504	-0.7083	-0.3894	-0.1007	-0.6143	-0.4398	0.0336	-0.4297	-0.6177	-0.2417	0.2048	0.0739	0.4901	-0.3928	0.4129	-0.376	0.3021
-0.0067	-0.2988	-0.5103	-0.4398	0.047	-0.705	-0.4297	-0.0671	-0.6143	-0.4532	0.047	-0.4028	-0.621	-0.2484	0.1846	0.0638	0.4935	-0.4129	0.4431	-0.4263	0.2887
-0.0168	-0.282	-0.4767	-0.4431	0.1007	-0.6781	-0.4196	-0.0269	-0.5606	-0.47	0.0671	-0.3491	-0.6042	-0.2417	0.2048	0.0839	0.4834	-0.4129	0.4163	-0.4129	0.3055
0.0067	-0.2686	-0.4465	-0.4666	0.1276	-0.6512	-0.4398	0.0034	-0.5203	-0.4398	0.1007	-0.3055	-0.5774	-0.2417	0.1913	0.1175	0.4767	-0.4431	0.4062	-0.4297	0.2988
0.0034	-0.2383	-0.4129	-0.4297	0.1578	-0.6042	-0.4498	0.047	-0.4767	-0.4532	0.1242	-0.2518	-0.5539	-0.2316	0.1981	0.1141	0.4666	-0.4465	0.4196	-0.4465	0.3122
0.0034	-0.188	-0.386	-0.4297	0.1913	-0.5606	-0.4465	0.0906	-0.433	-0.4431	0.1376	-0.2014	-0.5338	-0.2316	0.188	0.1376	0.4666	-0.4565	0.4095	-0.4398	0.2921
0.0034	-0.1578	-0.3827	-0.4263	0.2081	-0.4968	-0.4398	0.1276	-0.4028	-0.4095	0.141	-0.1443	-0.5069	-0.2283	0.1645	0.1208	0.4633	-0.4733	0.4028	-0.4935	0.3156
0.0067	-0.0705	-0.3357	-0.386	0.2618	-0.4398	-0.376	0.1511	-0.3223	-0.3827	0.1746	-0.0873	-0.4565	-0.2216	0.1511	0.1309	0.4532	-0.4633	0.4028	-0.48	0.3256
0.0269	-0.0302	-0.2585	-0.3223	0.329	-0.3625	-0.3625	0.2148	-0.2551	-0.3525	0.2182	-0.0034	-0.4129	-0.2216	0.1007	0.1276	0.4498	-0.4599	0.3928	-0.47	0.3357
0.0436	0.0336	-0.2316	-0.2753	0.3693	-0.3122	-0.3223	0.2753	-0.1947	-0.3122	0.2652	0.0671	-0.3726	-0.2115	0.0772	0.1242	0.4431	-0.4633	0.4028	-0.4834	0.3592
0.0638	0.1208	-0.1611	-0.2081	0.4062	-0.1981	-0.2786	0.329	-0.1208	-0.2417	0.3189	0.141	-0.3055	-0.2115	-0.0034	0.0974	0.4431	-0.4733	0.4364	-0.4633	0.3894
0.0772	0.1511	-0.1108	-0.1041	0.4868	-0.1242	-0.2014	0.3726	-0.0436	-0.1746	0.376	0.2484	-0.2451	-0.2216	-0.0168	0.0839	0.4532	-0.47	0.4498	-0.4465	0.4095
0.0974	0.2249	-0.0269	-0.0235	0.5405	-0.0436	-0.094	0.423	0.0537	-0.1041	0.4465	0.3323	-0.1544	-0.2115	-0.0504	0.0705	0.4565	-0.4297	0.4599	-0.4028	0.4196
0.1276	0.2652	0.0336	0.0403	0.5774	0.0436	-0.0336	0.4968	0.1343	-0.0336	0.5136	0.4129	-0.0739	-0.2148	-0.1108	0.0436	0.4498	-0.386	0.4834	-0.3625	0.48
0.1611	0.2921	0.0772	0.1242	0.611	0.1309	0.0067	0.5405	0.1981	0.0336	0.5472	0.5136	0.0067	-0.2216	-0.1108	0.0101	0.4532	-0.3726	0.4968	-0.3189	0.5069
0.2115	0.3357	0.1544	0.1678	0.6714	0.1981	0.0671	0.5606	0.2887	0.0974	0.6177	0.5975	0.0906	-0.2081	-0.1611	0.0067	0.4398	-0.3391	0.5371	-0.2753	0.5371
0.2081	0.3223	0.1779	0.1645	0.6412	0.235	0.0806	0.5673	0.3223	0.1343	0.6479	0.6277	0.1376	-0.2216	-0.1947	-0.0403	0.4398	-0.3055	0.5338	-0.2182	0.5405
0.2081	0.3122	0.2014	0.1678	0.6445	0.2921	0.0806	0.5573	0.3592	0.1645	0.6647	0.6781	0.1846	-0.2115	-0.2014	-0.0537	0.433	-0.2652	0.5438	-0.1578	0.5136
0.2216	0.282	0.2316	0.1343	0.6076	0.2753	0.0873	0.5539	0.3793	0.188	0.6647	0.6982	0.2283	-0.2081	-0.2249	-0.1074	0.423	-0.2551	0.5573	-0.1041	0.517
0.2283	0.2249	0.2383	0.0906	0.5539	0.2887	0.0302	0.5304	0.4062	0.1913	0.6848	0.7016	0.2316	-0.188	-0.2216	-0.1208	0.4062	-0.2014	0.5002	-0.0403	0.4968
0.2081	0.1813	0.2585	0.0638	0.527	0.3088	0.0201	0.5405	0.423	0.2115	0.6714	0.7083	0.2551	-0.1779	-0.2383	-0.1712	0.3827	-0.1913	0.5103	-0.0067	0.5002
0.1813	0.1141	0.2216	0.0101	0.4633	0.2921	-0.0504	0.4901	0.3961	0.188	0.6546	0.7016	0.2753	-0.188	-0.2652	-0.2014	0.3827	-0.1813	0.5002	0.0134	0.4666
0.1511	0.0806	0.2585	-0.0336	0.433	0.2921	-0.1041	0.47	0.4129	0.1779	0.6613	0.6915	0.2686	-0.1779	-0.2719	-0.2518	0.3659	-0.1645	0.4834	0.0302	0.4364
0.1443	0.0739	0.2686	0.0134	0.4297	0.329	-0.0671	0.48	0.4263	0.2182	0.6882	0.6915	0.3088	-0.1578	-0.2383	-0.2686	0.3256	-0.1108	0.4733	0.0705	0.4297
0.1309	0.0302	0.2585	0.0168	0.4028	0.3256	-0.0873	0.4364	0.4364	0.2148	0.6714	0.6546	0.3156	-0.1611	-0.2417	-0.3189	0.3122	-0.1108	0.4599	0.0974	0.4129
0.1208	0.0269	0.2921	0.0369	0.376	0.3357	-0.047	0.4263	0.4431	0.2283	0.658	0.6277	0.329	-0.141	-0.2518	-0.3323	0.2921	-0.047	0.4633	0.1208	0.3894
0.1376	0.0403	0.3391	0.1007	0.3995	0.3726	0.0336	0.4398	0.4767	0.2753	0.6512	0.6512	0.3827	-0.1175	-0.2283	-0.3491	0.2451	-0.0067	0.4532	0.1746	0.376
0.1443	0.0571	0.3491	0.1376	0.3693	0.4196	0.0638	0.4398	0.4968	0.3223	0.6613	0.6512	0.433	-0.0906	-0.1947	-0.3558	0.1981	0.0403	0.4599	0.1981	0.3793
0.1678	0.0638	0.3894	0.1913	0.386	0.4431	0.1443	0.4398	0.5405	0.3693	0.668	0.6412	0.4834	-0.0705	-0.1981	-0.376	0.1645	0.1007	0.423	0.2182	0.3693
0.1779	0.0806	0.423	0.1913	0.3894	0.4901	0.2115	0.4733	0.5908	0.4196	0.6613	0.6512	0.517	-0.0436	-0.1913	-0.3625	0.1141	0.1376	0.4498	0.2316	0.3693
0.1813	0.0839	0.48	0.235	0.3995	0.5002	0.2686	0.4767	0.611	0.433	0.6714	0.6747	0.5505	-0.0269	-0.1678	-0.3525	0.0739	0.1779	0.4498	0.2417	0.3793
0.1913	0.1208	0.48	0.2484	0.4196	0.5573	0.3391	0.5069	0.6613	0.5103	0.6647	0.6949	0.6009	-0.0034	-0.1309	-0.3525	0.0235	0.2417	0.433	0.2719	0.376
0.2249	0.1578	0.517	0.2887	0.3961	0.5807	0.4095	0.5103	0.6982	0.5673	0.6747	0.6949	0.6445	0.0336	-0.1242	-0.3256	-0.0336	0.2954	0.4431	0.2887	0.376
0.2686	0.2148	0.5673	0.3223	0.423	0.6345	0.4767	0.5438	0.7721	0.6378	0.6781	0.7285	0.6949	0.0436	-0.0705	-0.2954	-0.0772	0.3391	0.4633	0.2988	0.3793
0.2719	0.2216	0.574	0.3256	0.423	0.6412	0.5338	0.5371	0.799	0.6445	0.6747	0.7083	0.7083	0.0739	-0.0504	-0.2484	-0.1175	0.3391	0.4666	0.2786	0.3391
0.2954	0.2383	0.5975	0.3625	0.4364	0.668	0.5875	0.5304	0.809	0.6747	0.6445	0.7285	0.7318	0.0873	-0.0403	-0.2216	-0.1544	0.3424	0.433	0.2719	0.3458
0.3055	0.2686	0.5908	0.3995	0.4263	0.6815	0.6412	0.527	0.809	0.6815	0.621	0.7318	0.715	0.1108	-0.0302	-0.1712	-0.1947	0.3592	0.4297	0.235	0.3156
0.3088	0.3189	0.611	0.4297	0.423	0.7016	0.6949	0.5371	0.8124	0.7117	0.5975	0.7016	0.705	0.1175	0	-0.1175	-0.2216	0.3693	0.4028	0.2316	0.2954
0.3323	0.3525	0.6277	0.4633	0.433	0.7352	0.7654	0.5069	0.799	0.715	0.5405	0.6747	0.7184	0.1376	0.0336	-0.0235	-0.2551	0.3525	0.3793	0.2081	0.2451
0.3793	0.3894	0.6378	0.5002	0.4263	0.7385	0.7956	0.4935	0.8191	0.7318	0.4834	0.6479	0.6949	0.1443	0.0269	0.047	-0.2518	0.3491	0.3323	0.2014	0.1913
0.3659	0.4263	0.6714	0.5539	0.4297	0.7318	0.8527	0.48	0.809	0.7587	0.4364	0.6345	0.668	0.1544	0.0705	0.1343	-0.282	0.3491	0.2954	0.1678	0.1678
0.3928	0.4498	0.6546	0.6143	0.4465	0.7385	0.8762	0.4431	0.8124	0.752	0.4095	0.6345	0.6747	0.1611	0.094	0.2148	-0.3156	0.3525	0.2551	0.1443	0.1376
0.423	0.47	0.7016	0.6915	0.4163	0.7721	0.8963	0.4465	0.8124	0.752	0.3726	0.6143	0.6747	0.1913	0.1343	0.2753	-0.3558	0.3391	0.2148	0.1645	0.1108
0.4163	0.4968	0.7016	0.715	0.4028	0.7318	0.8963	0.4129	0.8191	0.7419	0.329	0.5774	0.621	0.2081	0.1175	0.3491	-0.3928	0.3525	0.1746	0.1712	0.0504
0.4364	0.5136	0.7083	0.7654	0.3894	0.7452	0.8929	0.3928	0.7922	0.715	0.2853	0.5606	0.6177	0.2182	0.1611	0.4297	-0.423	0.3323	0.1208	0.1578	0.0336
0.4633	0.5203	0.7117	0.7922	0.3693	0.7553	0.8426	0.3928	0.7687	0.7117	0.2719	0.5673	0.5942	0.2383	0.1544	0.4968	-0.4465	0.3156	0.0772	0.1678	0.0134
0.4834	0.5203	0.7083	0.7822	0.3323	0.7352	0.8157	0.3391	0.7654	0.668	0.2182	0.5203	0.5673	0.2484	0.1981	0.5573	-0.4834	0.3189	0.0504	0.1846	0
0.5103	0.4901	0.7184	0.8023	0.3122	0.7117	0.7654	0.3323	0.7285	0.6479	0.1947	0.527	0.5472	0.2652	0.188	0.5908	-0.4935	0.329	-0.0168	0.188	-0.0067
0.5035	0.4565	0.7117	0.8224	0.2853	0.6848	0.6882	0.2954	0.6848	0.6042	0.1343	0.4767	0.5002	0.2686	0.2048	0.574	-0.5069	0.3122	-0.0705	0.1779	-0.0537
0.4968	0.433	0.6815	0.8023	0.2518	0.6479	0.6412	0.2383	0.6781	0.5371	0.1141	0.4263	0.4599	0.2719	0.1913	0.5908	-0.5338	0.3021	-0.1242	0.2014	-0.0772
0.5035	0.376	0.6848	0.7822	0.1981	0.6345	0.5707	0.2249	0.6277	0.5002	0.0638	0.433	0.4498	0.2887	0.1678	0.6076	-0.5472	0.2921	-0.1443	0.2148	-0.0906
0.4834	0.3558	0.658	0.7922	0.1645	0.5908	0.527	0.1813	0.6009	0.4532	0.0336	0.3928	0.4095	0.2887	0.1712	0.6042	-0.5539	0.2887	-0.1678	0.2518	-0.1175
0.47	0.3122	0.6076	0.7385	0.141	0.5472	0.4868	0.1309	0.527	0.4364	-0.0134	0.329	0.376	0.282	0.1645	0.5673	-0.5472	0.2753	-0.2115	0.2451	-0.141
0.4129	0.2753	0.5505	0.6882	0.0705	0.4834	0.4163	0.0671	0.48	0.386	-0.0436	0.2954	0.329	0.2786	0.1511	0.4868	-0.5606	0.2753	-0.2417	0.2719	-0.1309
0.3625	0.2182	0.5237	0.6345	0.0403	0.4465	0.3726	0.0403	0.4297	0.3558	-0.0873	0.2686	0.2921	0.2853	0.1074	0.4532	-0.5505	0.2786	-0.2719	0.282	-0.1712
0.3659	0.2014	0.4733	0.5841	0.0269	0.4297	0.3525	0.0201	0.376	0.3189	-0.1208	0.2148	0.2719	0.2988	0.1376	0.433	-0.5807	0.2988	-0.3021	0.3021	-0.1678
0.3021	0.1477	0.4129	0.5002	-0.0336	0.3827	0.282	-0.0134	0.3256	0.3156	-0.1846	0.1578	0.2249	0.2853	0.1276	0.3659	-0.564	0.3055	-0.3088	0.2988	-0.2014
0.2148	0.0906	0.3391	0.3827	-0.0739	0.3122	0.2316	-0.0806	0.2316	0.2652	-0.2216	0.1141	0.1678	0.2786	0.1141	0.2652	-0.5539	0.2954	-0.3391	0.2954	-0.2249
0.1746	0.047	0.2853	0.2686	-0.094	0.2316	0.188	-0.1175	0.1779	0.2115	-0.2451	0.0537	0.1343	0.2753	0.0873	0.1981	-0.5338	0.2887	-0.3458	0.3021	-0.2148
0.0906	0.0134	0.188	0.1376	-0.1611	0.1712	0.1477	-0.1477	0.1175	0.1712	-0.3055	0.0235	0.0839	0.2652	0.0705	0.1242	-0.5304	0.2954	-0.3961	0.2853	-0.2518
0.0839	0.0201	0.1746	0.0806	-0.1645	0.1611	0.1208	-0.1511	0.0873	0.1645	-0.3088	-0.0101	0.0772	0.2753	0.0839	0.0906	-0.5237	0.2887	-0.3558	0.3055	-0.235
