"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
0.0532	0.1762	-0.1567	0.2797	-0.1371	-0.2098	0.1035	-0.5315	-0.3189	-0.1902	-1.0211	-0.207	-0.2741	0.3301	0.8113	0.6966	-0.6182	-0.1287	-0.2378	0.3021	-0.6658	-1.368	0.2098
-0.0615	0.0532	-0.2965	0.2182	-0.249	-0.3021	0.0643	-0.6098	-0.3972	-0.2042	-1.077	-0.2574	-0.3329	0.3161	0.7553	0.6042	-0.5875	-0.1539	-0.2993	0.3273	-0.6994	-1.4351	0.1958
-0.207	-0.0643	-0.4196	0.1483	-0.3553	-0.3777	0.0532	-0.6798	-0.4448	-0.221	-1.0994	-0.3049	-0.3273	0.2853	0.663	0.4979	-0.5455	-0.1734	-0.3581	0.3637	-0.7133	-1.4966	0.2182
-0.3385	-0.165	-0.5315	0.0979	-0.484	-0.47	0.042	-0.7777	-0.4924	-0.235	-1.1218	-0.3301	-0.3553	0.2797	0.5847	0.4504	-0.5119	-0.1595	-0.4084	0.4168	-0.7217	-1.5358	0.2182
-0.4308	-0.2853	-0.6378	0.0392	-0.5707	-0.5595	0	-0.842	-0.5511	-0.2406	-1.1525	-0.3832	-0.3777	0.2322	0.4924	0.3553	-0.442	-0.1902	-0.4588	0.4336	-0.7189	-1.561	0.2154
-0.5147	-0.3916	-0.7106	-0.0084	-0.6658	-0.6294	0	-0.898	-0.6126	-0.2322	-1.1749	-0.3944	-0.4028	0.1986	0.4252	0.2825	-0.3805	-0.221	-0.4979	0.4616	-0.7273	-1.5666	0.2014
-0.6154	-0.4616	-0.8001	-0.0615	-0.7329	-0.6798	-0.0196	-0.9595	-0.6266	-0.2126	-1.1665	-0.4168	-0.3972	0.1539	0.3916	0.2462	-0.3021	-0.2266	-0.4951	0.4896	-0.7273	-1.5778	0.193
-0.6966	-0.5707	-0.856	-0.0699	-0.8141	-0.7301	0.0084	-0.9791	-0.6658	-0.179	-1.147	-0.4448	-0.3916	0.1119	0.3049	0.193	-0.221	-0.2098	-0.5203	0.5231	-0.7301	-1.547	0.1958
-0.7889	-0.6686	-0.9483	-0.1203	-0.884	-0.7693	0.0224	-1.0183	-0.7161	-0.1846	-1.147	-0.4532	-0.3749	0.0811	0.2546	0.1371	-0.1259	-0.2238	-0.5371	0.5007	-0.7665	-1.5218	0.1734
-0.8308	-0.7301	-0.9847	-0.1259	-0.9567	-0.8085	0.0084	-1.0434	-0.7133	-0.1762	-1.1274	-0.4336	-0.3637	0.0308	0.193	0.0923	-0.0392	-0.2126	-0.5315	0.4951	-0.7441	-1.4659	0.1678
-0.8672	-0.7917	-1.0099	-0.1007	-0.9931	-0.828	0.0252	-1.0239	-0.7329	-0.1455	-1.0742	-0.4336	-0.3525	-0.0336	0.1287	0.0448	0.0559	-0.2182	-0.5315	0.456	-0.7441	-1.4071	0.1595
-0.9176	-0.8784	-1.077	-0.1427	-1.0406	-0.842	0.0476	-1.0462	-0.7078	-0.1175	-1.0574	-0.4392	-0.3329	-0.0699	0.0643	-0.028	0.165	-0.2322	-0.5315	0.4364	-0.7413	-1.3344	0.1623
-0.9707	-0.9315	-1.0938	-0.1231	-1.0742	-0.8672	0.0587	-1.0267	-0.7106	-0.0811	-1.0015	-0.4364	-0.3273	-0.1203	0.0252	-0.0811	0.2769	-0.2462	-0.5539	0.3972	-0.7217	-1.2728	0.179
-0.9847	-0.9511	-1.0826	-0.1175	-1.0602	-0.8504	0.0895	-1.0043	-0.691	-0.0364	-0.9288	-0.3693	-0.2574	-0.1623	-0.0364	-0.1063	0.3581	-0.2518	-0.5595	0.3497	-0.6714	-1.1973	0.1958
-0.9595	-0.9791	-1.063	-0.0923	-1.0462	-0.8308	0.1175	-0.9455	-0.6406	-0.0084	-0.8644	-0.3497	-0.2154	-0.2182	-0.0727	-0.1259	0.4588	-0.2937	-0.5287	0.2993	-0.6462	-1.1274	0.193
-0.9679	-0.9959	-1.0239	-0.0699	-1.0043	-0.8029	0.1511	-0.8812	-0.6042	0.0308	-0.7637	-0.2965	-0.1595	-0.2714	-0.1007	-0.1678	0.5595	-0.2658	-0.5315	0.2602	-0.6098	-1.049	0.1958
-0.9232	-0.9931	-0.9763	-0.014	-0.9455	-0.7665	0.1986	-0.7889	-0.5427	0.1091	-0.6602	-0.2406	-0.0979	-0.3301	-0.1063	-0.1678	0.6602	-0.2741	-0.5063	0.2098	-0.5651	-0.9987	0.207
-0.8896	-0.9763	-0.9539	0.028	-0.8812	-0.6882	0.2154	-0.6938	-0.4364	0.165	-0.5315	-0.1678	-0.0056	-0.3805	-0.1455	-0.1623	0.7693	-0.2546	-0.4756	0.1902	-0.5119	-0.9232	0.2042
-0.8392	-0.9483	-0.856	0.0671	-0.828	-0.6126	0.2797	-0.5875	-0.3609	0.2266	-0.3972	-0.1063	0.0587	-0.442	-0.1483	-0.1678	0.884	-0.2686	-0.4644	0.1595	-0.4532	-0.8756	0.2098
-0.7805	-0.9232	-0.7889	0.1371	-0.7161	-0.5119	0.3357	-0.4924	-0.235	0.3189	-0.249	-0.0056	0.1706	-0.4756	-0.1623	-0.1762	0.9707	-0.2518	-0.414	0.1427	-0.3721	-0.8141	0.2014
-0.7022	-0.8504	-0.6966	0.2182	-0.5875	-0.4056	0.428	-0.3357	-0.1063	0.428	-0.0811	0.1259	0.2965	-0.5147	-0.1678	-0.1399	1.0351	-0.207	-0.3133	0.1287	-0.2518	-0.7861	0.2042
-0.5987	-0.7805	-0.5931	0.2853	-0.4868	-0.2769	0.4924	-0.1874	0.0112	0.5035	0.0783	0.2406	0.414	-0.5399	-0.1874	-0.1371	1.1022	-0.165	-0.2378	0.1035	-0.1455	-0.7497	0.2182
