"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
1.4343	1.2939	1.3641	1.8188	1.1566	1.3123	1.825	0.7996	1.2482	1.8158	0.6561	1.0284	1.7242	0.4944	0.6897	1.2695	-1.0101	1.6083	0.1312	1.6693	0.174
1.4404	1.2207	1.3824	1.8005	1.0834	1.2909	1.7944	0.7355	1.1841	1.7517	0.5554	0.946	1.6449	0.5127	0.6714	1.2634	-1.0406	1.5656	0.0397	1.6022	0.1434
1.4313	1.1505	1.3916	1.7822	1.0162	1.2726	1.7456	0.6409	1.1169	1.6815	0.4974	0.8636	1.5625	0.5157	0.6348	1.2207	-1.0376	1.5289	-0.0641	1.5778	0.0854
1.4374	1.1108	1.3763	1.7853	0.9918	1.2695	1.7303	0.5951	1.0773	1.6174	0.4364	0.7904	1.4984	0.5188	0.6348	1.178	-1.0437	1.474	-0.1251	1.5472	0.0427
1.4587	1.0406	1.3916	1.8036	0.9308	1.2634	1.7059	0.5402	1.0223	1.5747	0.3601	0.7294	1.4435	0.5157	0.647	1.1414	-1.0437	1.4496	-0.1617	1.5137	-0.0061
1.4435	1.0162	1.4069	1.8005	0.8911	1.236	1.6632	0.4608	0.9705	1.5045	0.3265	0.6592	1.3519	0.528	0.5707	1.059	-1.0529	1.413	-0.1923	1.4771	-0.0671
1.4069	0.9613	1.3702	1.7761	0.8453	1.2115	1.6418	0.4059	0.9216	1.413	0.2411	0.5585	1.2665	0.5127	0.5463	1.001	-1.0468	1.3641	-0.1892	1.413	-0.1099
1.413	0.9338	1.3702	1.8036	0.7996	1.1841	1.6052	0.354	0.8636	1.3153	0.1953	0.4913	1.1658	0.5219	0.5249	0.9247	-1.0376	1.3092	-0.2289	1.3885	-0.174
1.3855	0.882	1.3458	1.7578	0.7477	1.1475	1.5472	0.2869	0.7874	1.236	0.1068	0.3967	1.0468	0.5005	0.4822	0.8789	-1.0132	1.2238	-0.2533	1.3275	-0.2319
1.3763	0.8698	1.355	1.7151	0.7019	1.1139	1.5167	0.235	0.7446	1.1597	0.061	0.3326	0.9827	0.4883	0.4852	0.8362	-0.9857	1.1688	-0.2625	1.2634	-0.2655
1.3702	0.8759	1.3275	1.7059	0.6805	1.1047	1.4557	0.1892	0.6927	1.1017	0.0183	0.2625	0.882	0.4761	0.473	0.8148	-0.946	1.12	-0.2594	1.2054	-0.3326
1.3519	0.8698	1.3519	1.7059	0.65	1.0559	1.4252	0.1556	0.647	1.0223	-0.0031	0.2167	0.7904	0.4456	0.4791	0.7996	-0.9033	1.062	-0.238	1.1627	-0.351
1.3855	0.9125	1.358	1.7029	0.6744	1.0773	1.4038	0.1617	0.6561	0.9766	-0.0183	0.1892	0.7233	0.4333	0.5127	0.8209	-0.8636	1.0223	-0.2136	1.1261	-0.3632
1.3763	0.9491	1.3611	1.6998	0.6714	1.0864	1.3611	0.1434	0.6439	0.9064	-0.0092	0.1495	0.6317	0.4028	0.5554	0.8148	-0.8209	0.946	-0.174	1.0712	-0.3601
1.3763	0.9735	1.3611	1.6357	0.6653	1.0803	1.358	0.1282	0.6287	0.8606	-0.0244	0.1343	0.5646	0.3845	0.5859	0.8209	-0.7751	0.8972	-0.1495	1.0101	-0.3723
1.4008	1.004	1.3763	1.6266	0.7111	1.0895	1.3123	0.1526	0.6287	0.8179	-0.0183	0.119	0.4913	0.3601	0.6165	0.8179	-0.7446	0.8362	-0.0916	0.9338	-0.3876
1.3885	1.0071	1.3794	1.6083	0.708	1.0986	1.2787	0.1373	0.6256	0.769	0.0031	0.1007	0.4272	0.3693	0.6683	0.8057	-0.7416	0.766	-0.058	0.882	-0.3937
1.3611	1.0132	1.3519	1.5747	0.6805	1.0895	1.2115	0.116	0.5951	0.6805	-0.0275	0.0763	0.3448	0.3479	0.6683	0.7843	-0.7294	0.6927	-0.0427	0.8118	-0.4211
1.3641	0.9918	1.355	1.5106	0.7019	1.0895	1.1505	0.1282	0.5737	0.6439	0	0.0641	0.2686	0.3601	0.6775	0.7324	-0.7416	0.5981	0.0092	0.7538	-0.4181
1.3794	1.0071	1.3672	1.4923	0.6805	1.1078	1.1017	0.1068	0.5798	0.5798	-0.0153	0.0702	0.2075	0.3723	0.6775	0.6958	-0.7904	0.5402	0.058	0.6866	-0.4395
1.3275	0.9613	1.3367	1.4252	0.6317	1.1108	1.0437	0.1129	0.5707	0.5524	-0.0275	0.0732	0.1678	0.4059	0.6226	0.6256	-0.8362	0.4944	0.058	0.6409	-0.4669
1.2939	0.9247	1.3275	1.3733	0.6287	1.1139	0.9888	0.0946	0.5798	0.4791	-0.0366	0.0671	0.0702	0.4333	0.6134	0.589	-0.8881	0.3967	0.061	0.5798	-0.5157
1.2878	0.9277	1.3184	1.3519	0.6195	1.1444	0.9674	0.1129	0.6104	0.4669	-0.0214	0.0916	0.0702	0.4669	0.6226	0.5829	-0.9644	0.3754	0.0885	0.5402	-0.5157
1.2756	0.8942	1.3092	1.3367	0.6195	1.1688	0.9552	0.0946	0.6134	0.4608	-0.0336	0.1251	0.0732	0.5188	0.5798	0.5798	-1.0376	0.3387	0.1038	0.5402	-0.5493
1.2482	0.8789	1.297	1.3153	0.6012	1.178	0.9216	0.0824	0.6439	0.4272	-0.0366	0.1404	0.0244	0.531	0.5707	0.592	-1.0864	0.2869	0.0977	0.4791	-0.5554
1.2543	0.885	1.3245	1.358	0.6104	1.2299	0.9094	0.119	0.6805	0.4517	-0.0092	0.1923	0.0305	0.5768	0.5859	0.6287	-1.1597	0.2899	0.1373	0.4883	-0.5249
1.2177	0.8606	1.3123	1.3184	0.5981	1.2451	0.9064	0.1251	0.7202	0.4364	-0.0061	0.2136	0.0214	0.6012	0.5829	0.6836	-1.2146	0.2441	0.1343	0.47	-0.5432
1.1841	0.8759	1.3153	1.3306	0.5951	1.2848	0.8881	0.1312	0.7477	0.4242	0.0153	0.2441	0.0122	0.6195	0.6226	0.7263	-1.2482	0.2441	0.1434	0.4608	-0.5493
1.1658	0.8606	1.3153	1.3184	0.6378	1.2939	0.885	0.1465	0.8026	0.4456	0.0427	0.3082	0.0275	0.6348	0.6256	0.8087	-1.2848	0.2502	0.1495	0.4669	-0.5524
1.1536	0.8453	1.3	1.3031	0.6378	1.3123	0.8636	0.116	0.8179	0.4333	0.0214	0.3204	0.0427	0.6409	0.6805	0.8606	-1.2909	0.2441	0.1556	0.4639	-0.5463
1.1292	0.8667	1.3184	1.2848	0.6653	1.3275	0.8392	0.1434	0.8667	0.4395	0.058	0.3693	0.0641	0.6531	0.7263	0.946	-1.3123	0.2533	0.1587	0.4669	-0.5249
1.0864	0.8362	1.2909	1.2421	0.6561	1.3245	0.8057	0.1587	0.8972	0.415	0.0488	0.3937	0.0763	0.6378	0.7385	0.9979	-1.2848	0.2472	0.1801	0.4547	-0.4944
1.059	0.8575	1.2756	1.2085	0.6683	1.3062	0.7874	0.1404	0.9003	0.4089	0.061	0.4089	0.0854	0.6195	0.7568	1.0315	-1.2451	0.2441	0.1526	0.4364	-0.4822
0.9949	0.8179	1.2146	1.123	0.6592	1.3031	0.7446	0.1587	0.9003	0.3876	0.061	0.3967	0.0824	0.5859	0.7874	1.059	-1.1841	0.2411	0.1343	0.4272	-0.47
