"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
0.2999	-0.1844	0.2999	0.8585	0.2366	0.7512	1.1749	0.4182	1.263	1.4583	0.9328	1.5161	1.5326	0.1706	-0.1183	-0.2642	-0.3302	0.9465	0.2669	0.443	0.5916
0.1926	-0.2064	0.1954	0.7429	0.2449	0.6741	1.0704	0.41	1.2079	1.3923	0.93	1.4996	1.4996	0.1486	-0.1238	-0.1623	-0.2999	0.9053	0.2889	0.41	0.5613
0.066	-0.2311	0.0936	0.6494	0.2752	0.5861	0.9823	0.4155	1.1447	1.318	0.9273	1.4336	1.4638	0.1403	-0.1101	-0.0715	-0.2752	0.8585	0.3329	0.3825	0.5613
0.0055	-0.2697	-0.011	0.5476	0.2862	0.52	0.897	0.3907	1.0786	1.2355	0.9053	1.3896	1.3923	0.1183	-0.1073	0.0936	-0.2339	0.8392	0.3495	0.377	0.5393
-0.0963	-0.2531	-0.0853	0.4513	0.2917	0.4513	0.7842	0.3962	0.9906	1.1529	0.8833	1.3318	1.34	0.0853	-0.0523	0.2036	-0.1871	0.7759	0.3522	0.3577	0.5228
-0.1789	-0.2834	-0.1816	0.3164	0.3109	0.3687	0.6934	0.3687	0.9135	1.1006	0.8255	1.2767	1.2767	0.0605	-0.011	0.2944	-0.1348	0.7044	0.3605	0.3357	0.498
-0.2504	-0.2862	-0.2531	0.2504	0.3274	0.2862	0.6081	0.3357	0.82	1.0126	0.7925	1.1997	1.2079	0.0303	0.0248	0.421	-0.0743	0.6494	0.3687	0.3439	0.465
-0.3027	-0.2834	-0.3357	0.1871	0.3412	0.2229	0.5063	0.3137	0.7539	0.9135	0.7732	1.1116	1.1639	-0.0028	0.0825	0.509	-0.0193	0.6191	0.388	0.3219	0.443
-0.3247	-0.2394	-0.3715	0.1238	0.3577	0.1678	0.4788	0.3384	0.6989	0.8557	0.7347	1.0318	1.0869	-0.0358	0.1266	0.6439	0.0413	0.5668	0.4045	0.3247	0.399
-0.3687	-0.2476	-0.4375	0.066	0.3632	0.0881	0.4045	0.3192	0.6136	0.7787	0.6851	0.9383	1.0236	-0.0413	0.1733	0.7264	0.0936	0.5063	0.3797	0.3219	0.3577
-0.3715	-0.2119	-0.4458	0.0495	0.41	0.0633	0.3907	0.3219	0.5558	0.7292	0.6631	0.9108	0.9796	-0.0743	0.1899	0.7952	0.1348	0.5008	0.3687	0.3219	0.3357
-0.3962	-0.1678	-0.4568	0.0275	0.4182	0.0413	0.3495	0.2972	0.5476	0.6576	0.6301	0.8255	0.9273	-0.0908	0.2449	0.8282	0.1651	0.4568	0.3687	0.3219	0.3082
-0.3852	-0.1513	-0.4815	-0.011	0.4155	-0.0083	0.3027	0.2917	0.4733	0.5861	0.5778	0.7649	0.8695	-0.1018	0.2504	0.8365	0.2119	0.41	0.3357	0.3329	0.2724
-0.3687	-0.1266	-0.4843	0.0055	0.3962	-0.0303	0.2807	0.2807	0.432	0.5338	0.5393	0.6824	0.809	-0.1183	0.2807	0.8227	0.2229	0.3935	0.3109	0.3412	0.2697
-0.3274	-0.0688	-0.4733	0.0193	0.4292	-0.022	0.2779	0.2752	0.3935	0.4925	0.5008	0.6494	0.7925	-0.1293	0.2972	0.8145	0.2366	0.3412	0.2669	0.3439	0.2449
-0.3082	-0.0495	-0.4182	0.0385	0.4265	-0.0165	0.2531	0.2586	0.3715	0.454	0.476	0.5916	0.7347	-0.1183	0.3082	0.7539	0.2339	0.3164	0.2091	0.3439	0.2229
