"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-0.2098	-0.0294	0.042	-0.2434	0.2811	0.663	-0.1637	0.621	1.1204	0.5455	0.7973	1.133	0.7553	-0.6714	-1.112	-1.07	1.3176	0.4868	-0.0504	-0.7763	0.7259
-0.2476	-0.0755	-0.0126	-0.2895	0.2182	0.5791	-0.2056	0.6042	1.0658	0.4658	0.7469	1.0952	0.7008	-0.6756	-1.1372	-1.0868	1.3008	0.4448	0.0378	-0.8015	0.6378
-0.2895	-0.1049	-0.0629	-0.3399	0.2266	0.5413	-0.214	0.5665	0.9945	0.3944	0.7092	1.0742	0.663	-0.6588	-1.1456	-1.1623	1.2798	0.449	0.0546	-0.8141	0.5623
-0.3189	-0.1637	-0.1091	-0.3651	0.2056	0.5077	-0.2266	0.5287	0.9315	0.3525	0.663	1.0448	0.6168	-0.6546	-1.1833	-1.2547	1.2589	0.4154	0.0587	-0.7805	0.491
-0.3399	-0.172	-0.1133	-0.3609	0.1846	0.4742	-0.193	0.5497	0.898	0.3609	0.6966	1.0281	0.5749	-0.6252	-1.2001	-1.2756	1.2169	0.3986	0.1133	-0.7721	0.4028
-0.3819	-0.1804	-0.1385	-0.3944	0.1637	0.4574	-0.1762	0.4993	0.856	0.3315	0.6546	1.0029	0.5791	-0.6001	-1.2421	-1.368	1.1665	0.3902	0.1259	-0.6966	0.3399
-0.386	-0.2098	-0.1553	-0.3609	0.1469	0.4406	-0.1259	0.5077	0.8308	0.3189	0.6126	0.9945	0.5497	-0.5623	-1.2547	-1.4435	1.0952	0.4112	0.1217	-0.6252	0.2434
-0.3902	-0.2056	-0.1259	-0.3986	0.1637	0.3986	-0.1217	0.5119	0.7847	0.3021	0.6294	0.9567	0.5413	-0.5287	-1.3092	-1.4645	1.0113	0.407	0.1259	-0.5623	0.1888
-0.4406	-0.2392	-0.172	-0.4028	0.1301	0.3399	-0.1385	0.4784	0.7595	0.2895	0.6126	0.9483	0.5119	-0.491	-1.3134	-1.5274	0.9274	0.4574	0.1007	-0.4951	0.1343
-0.4448	-0.2728	-0.193	-0.4112	0.1511	0.3273	-0.0629	0.449	0.7343	0.3063	0.5917	0.9232	0.5539	-0.4448	-1.326	-1.6155	0.8266	0.4826	0.1049	-0.4112	0.1133
-0.4112	-0.256	-0.1553	-0.4028	0.1678	0.3483	-0.0336	0.47	0.7133	0.3357	0.5917	0.8938	0.5581	-0.3777	-1.3008	-1.5903	0.7259	0.5161	0.1049	-0.3231	0.1217
-0.4364	-0.2602	-0.1678	-0.3986	0.1595	0.3357	-0.0126	0.449	0.6756	0.3273	0.6168	0.8896	0.5749	-0.3021	-1.2882	-1.5694	0.5833	0.5413	0.1049	-0.2266	0.1175
-0.428	-0.2434	-0.1343	-0.407	0.1553	0.3147	0.0168	0.4364	0.6504	0.3189	0.6168	0.8644	0.5875	-0.2602	-1.2463	-1.5736	0.4616	0.5539	0.1343	-0.1762	0.1511
-0.4322	-0.2644	-0.1637	-0.4532	0.1804	0.2895	0.021	0.4238	0.6252	0.3063	0.5749	0.8224	0.5917	-0.2014	-1.2001	-1.5232	0.3693	0.5791	0.1343	-0.0881	0.193
-0.428	-0.2644	-0.1637	-0.4574	0.193	0.2644	0.0462	0.4406	0.6001	0.3189	0.5623	0.835	0.5833	-0.1385	-1.1497	-1.5106	0.2434	0.5875	0.1469	0.0042	0.235
-0.4028	-0.2476	-0.172	-0.5077	0.214	0.256	0.0504	0.47	0.5707	0.3399	0.5707	0.8434	0.5833	-0.0755	-1.1078	-1.4267	0.1175	0.5833	0.1595	0.0546	0.2644
-0.4112	-0.2308	-0.1637	-0.5077	0.2266	0.2308	0.0587	0.4448	0.5413	0.3357	0.5539	0.7805	0.5623	-0.021	-1.0448	-1.3763	0.0252	0.5833	0.1385	0.1091	0.3021
-0.4196	-0.214	-0.1553	-0.5287	0.2182	0.1972	0.0252	0.428	0.5119	0.3105	0.5245	0.7679	0.5791	0.0168	-0.9945	-1.3428	-0.0462	0.5791	0.1511	0.1511	0.3567
-0.47	-0.1888	-0.1343	-0.5203	0.2476	0.1888	0.0462	0.428	0.4993	0.2979	0.5161	0.7385	0.5791	0.0629	-0.9525	-1.3344	-0.1595	0.6084	0.1553	0.1972	0.3735
-0.4616	-0.2056	-0.1678	-0.5329	0.2476	0.1804	0.0378	0.4322	0.4448	0.2937	0.4826	0.6924	0.5581	0.1091	-0.9232	-1.3134	-0.235	0.5875	0.1595	0.2769	0.4154
-0.4616	-0.1637	-0.1217	-0.5119	0.2686	0.1259	0.0587	0.4196	0.4028	0.2434	0.4532	0.663	0.5119	0.1217	-0.8686	-1.2756	-0.3021	0.5539	0.1595	0.3021	0.4154
-0.4616	-0.1301	-0.1637	-0.5329	0.2853	0.1049	0.0671	0.3567	0.3609	0.2476	0.386	0.5707	0.5161	0.1637	-0.8392	-1.2672	-0.3651	0.5371	0.1133	0.3231	0.3735
-0.449	-0.1217	-0.1595	-0.4951	0.2644	0.0713	0.0462	0.3189	0.3231	0.2056	0.3315	0.5287	0.449	0.172	-0.8308	-1.2001	-0.3986	0.491	0.0839	0.3399	0.3819
-0.4322	-0.0713	-0.1427	-0.4826	0.2644	0.0713	0.0462	0.2811	0.2769	0.1762	0.2811	0.4742	0.4196	0.193	-0.7553	-1.1497	-0.4238	0.4364	0.0755	0.3483	0.3735
-0.4028	-0.0126	-0.1133	-0.4112	0.2728	0.0462	0.0713	0.2476	0.2476	0.1553	0.214	0.4322	0.3735	0.214	-0.6966	-1.0658	-0.4364	0.4112	0.0294	0.3399	0.3105
-0.3944	0.0168	-0.1301	-0.3567	0.235	0.0168	0.0294	0.1762	0.172	0.1217	0.1678	0.3735	0.3021	0.1846	-0.642	-0.9819	-0.4028	0.3483	-0.0084	0.2937	0.2644
-0.3609	0.0629	-0.0755	-0.3063	0.2644	0.0378	0.0713	0.1427	0.172	0.0923	0.0965	0.3105	0.2686	0.1846	-0.6168	-0.8938	-0.3693	0.2728	-0.042	0.2811	0.214
-0.3189	0.0881	-0.0713	-0.2434	0.2308	-0.0084	0.0504	0.042	0.1091	0.021	-0.0126	0.2308	0.1972	0.1553	-0.5707	-0.7679	-0.3063	0.172	-0.0965	0.2644	0.1007
-0.2895	0.1091	-0.0671	-0.193	0.1804	0	0.0462	-0.021	0.0629	-0.0042	-0.0965	0.1762	0.1301	0.1217	-0.5287	-0.6588	-0.2434	0.1091	-0.1133	0.1972	0.0629
-0.2686	0.1091	-0.021	-0.1427	0.1259	0.0168	0.0378	-0.1133	0.021	-0.0587	-0.1637	0.1301	0.0881	0.0755	-0.5329	-0.5833	-0.1846	0.021	-0.1553	0.1553	0.0084
-0.2182	0.0923	0	-0.1133	0.0881	-0.0294	0.0294	-0.1972	-0.0042	-0.0965	-0.2476	0.0713	0.0546	0.0504	-0.5119	-0.47	-0.1301	-0.0294	-0.1972	0.0965	-0.0629
-0.2182	0.0629	-0.0042	-0.0252	0.0168	-0.0126	0	-0.2895	-0.0378	-0.1175	-0.2853	0.021	-0.0084	0.042	-0.5035	-0.3483	-0.1007	-0.0629	-0.2434	0.0671	-0.1637
-0.1972	0.0252	-0.0126	-0.0378	-0.0629	-0.0546	-0.0168	-0.3944	-0.0797	-0.1553	-0.3944	-0.042	-0.042	0.0168	-0.4951	-0.2266	-0.0546	-0.1217	-0.3315	0.0294	-0.2644
-0.1804	0.0042	0.0252	-0.0042	-0.1511	-0.0713	-0.042	-0.47	-0.0965	-0.1888	-0.4364	-0.0755	-0.0965	-0.0042	-0.5161	-0.1007	-0.0168	-0.1637	-0.3735	0.021	-0.3063
-0.1511	-0.042	0.021	0.0336	-0.1972	-0.0671	-0.0504	-0.5455	-0.1217	-0.2182	-0.5161	-0.1259	-0.1049	-0.0042	-0.4826	0.0084	-0.0252	-0.172	-0.4238	0.0084	-0.3902
-0.1343	-0.0797	0.0042	0.0336	-0.2728	-0.0504	-0.0671	-0.6294	-0.1343	-0.2434	-0.5791	-0.1427	-0.1553	-0.0084	-0.491	0.0965	-0.0126	-0.2266	-0.5245	-0.0252	-0.4406
-0.1553	-0.1049	0	-0.0042	-0.3651	-0.0923	-0.1175	-0.7133	-0.1762	-0.2937	-0.6168	-0.2182	-0.2014	-0.0252	-0.5287	0.1595	0.0126	-0.2308	-0.5959	-0.0629	-0.491
-0.1301	-0.1259	0.0042	0.0168	-0.4028	-0.0713	-0.1427	-0.7343	-0.1804	-0.2979	-0.6252	-0.2182	-0.2434	-0.021	-0.5161	0.2434	-0.0084	-0.2434	-0.6462	-0.0923	-0.4993
-0.0965	-0.1301	0.0042	-0.0084	-0.3986	-0.0923	-0.2056	-0.7805	-0.2308	-0.3105	-0.663	-0.235	-0.2811	-0.021	-0.4951	0.3021	0.0252	-0.2224	-0.7008	-0.1259	-0.5455
-0.1091	-0.1385	0	-0.0504	-0.4574	-0.1007	-0.2602	-0.8183	-0.2602	-0.3525	-0.6882	-0.2979	-0.3483	-0.0336	-0.491	0.3819	0.0504	-0.2728	-0.7385	-0.1846	-0.5371
-0.0755	-0.1175	-0.0084	-0.0839	-0.407	-0.0839	-0.256	-0.7847	-0.2644	-0.3609	-0.6546	-0.3147	-0.3735	-0.0587	-0.4993	0.449	0.0755	-0.2769	-0.7595	-0.2434	-0.4658
-0.1049	-0.1343	-0.0294	-0.1385	-0.4364	-0.1091	-0.3651	-0.7847	-0.3105	-0.407	-0.6378	-0.3651	-0.4322	-0.0839	-0.449	0.4784	0.1175	-0.2979	-0.835	-0.3189	-0.4322
-0.1217	-0.1343	-0.042	-0.1553	-0.4616	-0.1091	-0.3902	-0.7889	-0.3441	-0.4238	-0.6168	-0.3819	-0.4658	-0.0797	-0.3944	0.5287	0.1385	-0.3609	-0.8602	-0.3525	-0.3483
