"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-0.9539	-0.8812	-1.0938	-1.1525	-0.926	-1.0323	-1.0434	-0.7861	-0.9315	-0.9064	-0.5203	-0.7889	-0.5119	0.0112	-0.2993	-0.6098	-0.0056	0.2294	-0.0252	-0.0783	0.1734	-0.7273	0.0476
-0.8308	-0.7637	-0.9315	-1.049	-0.8224	-0.9036	-0.9623	-0.7161	-0.8085	-0.87	-0.4588	-0.7106	-0.4392	-0.028	-0.3021	-0.5987	0.0532	0.2294	0.0112	-0.0839	0.193	-0.6854	0.0224
-0.6742	-0.6266	-0.7805	-0.926	-0.7189	-0.7721	-0.8952	-0.6378	-0.6798	-0.7861	-0.3832	-0.6015	-0.3749	-0.0448	-0.2769	-0.5203	0.1147	0.221	0.0587	-0.0923	0.2154	-0.6658	0.0028
-0.5259	-0.5203	-0.6378	-0.8308	-0.5959	-0.6182	-0.8141	-0.5707	-0.5595	-0.691	-0.3329	-0.4756	-0.2965	-0.0783	-0.2546	-0.4896	0.1846	0.2126	0.0615	-0.0923	0.249	-0.6294	-0.028
-0.4112	-0.386	-0.4812	-0.7413	-0.484	-0.4616	-0.7469	-0.4784	-0.414	-0.607	-0.2825	-0.3777	-0.2378	-0.1287	-0.2322	-0.4532	0.2658	0.1986	0.0923	-0.0839	0.2769	-0.5959	-0.0643
-0.2825	-0.2574	-0.3553	-0.6406	-0.3749	-0.3329	-0.6602	-0.3916	-0.2993	-0.5399	-0.1902	-0.249	-0.1595	-0.1623	-0.2238	-0.4	0.3301	0.2154	0.1343	-0.0951	0.3133	-0.5791	-0.1035
-0.1511	-0.1678	-0.2098	-0.5651	-0.2797	-0.1958	-0.5959	-0.3189	-0.193	-0.4728	-0.1259	-0.1399	-0.0839	-0.193	-0.193	-0.3385	0.3916	0.2294	0.1706	-0.0783	0.3245	-0.5427	-0.1567
-0.0308	-0.042	-0.0755	-0.4616	-0.1678	-0.0755	-0.5259	-0.2154	-0.0476	-0.4084	-0.042	-0.0084	0.0028	-0.1958	-0.1623	-0.2909	0.4196	0.249	0.207	-0.0783	0.3581	-0.5175	-0.2014
0.0699	0.0643	0.0336	-0.3721	-0.0811	0.0504	-0.4924	-0.1371	0.0615	-0.3301	0.0112	0.0979	0.0615	-0.2266	-0.1203	-0.221	0.4532	0.2098	0.2406	-0.0895	0.3609	-0.4896	-0.2406
0.1455	0.165	0.1175	-0.3105	-0.0028	0.1315	-0.4392	-0.0643	0.1623	-0.3077	0.0448	0.1734	0.0951	-0.2322	-0.0923	-0.1846	0.4728	0.2014	0.2322	-0.1007	0.3553	-0.4476	-0.2741
0.2238	0.2658	0.2182	-0.2294	0.0811	0.2406	-0.3525	0.0308	0.2602	-0.235	0.1371	0.2881	0.1483	-0.2322	-0.0336	-0.1035	0.47	0.2182	0.2574	-0.0839	0.3497	-0.428	-0.3105
0.2658	0.3413	0.2853	-0.1986	0.1343	0.2881	-0.3105	0.0783	0.3357	-0.221	0.1958	0.3749	0.1846	-0.235	-0.0168	-0.0336	0.4728	0.193	0.235	-0.0895	0.3301	-0.3832	-0.3357
0.2993	0.3972	0.3469	-0.1511	0.1734	0.3469	-0.2909	0.1483	0.3972	-0.2042	0.2434	0.4784	0.2322	-0.2154	0.028	0.0168	0.442	0.1623	0.249	-0.0811	0.3245	-0.3357	-0.3637
