"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-0.9218	-0.941	-0.9465	-0.6631	-1.0236	-1.3125	-0.6962	-1.0429	-1.384	-0.7374	-0.9961	-1.1942	-0.7127	2.7929	-0.0798	-0.4705	-0.2559	-0.0908	-0.2752	1.2024	-0.6301	0.7704	-0.0495
-0.8998	-0.9025	-0.919	-0.5943	-0.9383	-1.2465	-0.6549	-0.9135	-1.2657	-0.6631	-0.864	-1.0649	-0.5861	3.9843	-0.0385	-0.4458	-0.2284	-0.0358	-0.1981	1.0153	-0.5063	0.8255	-0.1156
-0.8282	-0.8475	-0.853	-0.5173	-0.8392	-1.1804	-0.5448	-0.8172	-1.1557	-0.5586	-0.7567	-0.93	-0.4953	4.5594	0.0523	-0.3742	-0.1926	-0.0028	-0.1293	0.8145	-0.3962	0.864	-0.1899
-0.8035	-0.8337	-0.82	-0.4705	-0.7704	-1.1199	-0.4513	-0.6962	-1.0263	-0.4595	-0.6329	-0.7925	-0.399	4.3998	0.0853	-0.3577	-0.1321	0.033	-0.0605	0.5916	-0.2834	0.9108	-0.2669
-0.7512	-0.7649	-0.7622	-0.399	-0.7044	-1.0318	-0.3384	-0.5888	-0.9355	-0.3522	-0.4953	-0.6494	-0.2889	3.533	0.1321	-0.2944	-0.0798	0.0825	0	0.3632	-0.1761	0.9796	-0.377
-0.6934	-0.6906	-0.7237	-0.2889	-0.6301	-0.952	-0.2256	-0.4843	-0.8062	-0.2449	-0.4017	-0.5366	-0.1789	2.1022	0.1899	-0.2669	-0.0193	0.1293	0.0688	0.1596	-0.0825	1.0291	-0.465
-0.6164	-0.5778	-0.6824	-0.1899	-0.5448	-0.8695	-0.0991	-0.3715	-0.6879	-0.1266	-0.2642	-0.3935	-0.0495	0.3164	0.2366	-0.2284	0.0385	0.1899	0.1596	-0.0275	0.0165	1.0786	-0.5778
-0.5916	-0.498	-0.6274	-0.1486	-0.454	-0.8007	-0.0358	-0.3054	-0.6053	-0.066	-0.1981	-0.2834	-0.0083	-1.5271	0.2779	-0.1926	0.1018	0.2064	0.1926	-0.1954	0.0825	1.1281	-0.6714
-0.5503	-0.421	-0.6053	-0.0936	-0.4045	-0.7402	0.022	-0.2394	-0.5173	0	-0.1238	-0.2091	0.0578	-3.1671	0.2779	-0.1789	0.1568	0.1844	0.2201	-0.3715	0.1156	1.1777	-0.7457
-0.5448	-0.3439	-0.6026	-0.0963	-0.3439	-0.7292	0.0385	-0.1926	-0.4403	0.0138	-0.0715	-0.1348	0.0798	-4.3668	0.2779	-0.2256	0.2146	0.1596	0.2504	-0.5338	0.1623	1.2134	-0.8117
-0.5118	-0.2366	-0.6026	-0.0881	-0.2999	-0.6906	0.055	-0.1596	-0.3962	0.022	-0.033	-0.055	0.0991	-4.8565	0.2586	-0.2119	0.2559	0.1101	0.2531	-0.7072	0.1789	1.2492	-0.8695
-0.5393	-0.1733	-0.5971	-0.1183	-0.2394	-0.6741	0.0303	-0.1156	-0.366	0.0275	0.011	-0.011	0.1156	-4.6282	0.2421	-0.2779	0.2999	0.0715	0.2944	-0.8805	0.2064	1.2877	-0.9355
-0.5256	-0.1073	-0.5943	-0.1458	-0.2201	-0.6659	-0.011	-0.0991	-0.3137	0.0413	0.0303	0.0495	0.1541	-3.7724	0.2339	-0.2972	0.3439	0.033	0.2944	-1.0456	0.1899	1.2932	-0.9713
-0.5366	-0.0385	-0.6164	-0.1816	-0.1651	-0.6384	-0.0275	-0.0798	-0.2834	0.0248	0.0743	0.0881	0.1458	-2.3499	0.2009	-0.3384	0.3797	-0.0028	0.2917	-1.2245	0.1871	1.3235	-1.0016
-0.5806	-0.0083	-0.6301	-0.2531	-0.1789	-0.6576	-0.0743	-0.0523	-0.2642	0.011	0.077	0.1321	0.1321	-0.5943	0.1789	-0.3935	0.4155	-0.0358	0.2779	-1.351	0.1899	1.3345	-1.0346
-0.5806	0.0248	-0.6329	-0.2752	-0.1651	-0.6329	-0.0963	-0.0688	-0.2421	0.0028	0.0936	0.1733	0.1403	1.34	0.1458	-0.4237	0.4513	-0.0275	0.2394	-1.4666	0.1733	1.3565	-1.0621
-0.6109	0.0248	-0.6549	-0.3027	-0.1568	-0.6164	-0.1266	-0.066	-0.1954	0.0055	0.0963	0.2064	0.1541	3.1396	0.1293	-0.4513	0.4925	-0.055	0.2009	-1.5326	0.1458	1.3675	-1.0566
-0.5916	0.0578	-0.6549	-0.3384	-0.1486	-0.6081	-0.1651	-0.055	-0.1706	-0.022	0.1211	0.2421	0.1431	4.6089	0.1183	-0.4953	0.52	-0.0578	0.1458	-1.5629	0.1458	1.3868	-1.0539
-0.5806	0.0413	-0.6494	-0.3852	-0.1486	-0.5971	-0.2119	-0.0605	-0.1293	-0.0495	0.1211	0.2917	0.1266	5.4867	0.066	-0.52	0.5476	-0.077	0.0853	-1.5519	0.1293	1.4198	-1.0373
-0.5531	0.0715	-0.6053	-0.3825	-0.1238	-0.5531	-0.2036	-0.0633	-0.0908	-0.0358	0.1623	0.3384	0.1568	5.704	0.0605	-0.5256	0.5558	-0.0468	0.0275	-1.5381	0.1238	1.4336	-1.0429
-0.5228	0.0936	-0.5888	-0.377	-0.1046	-0.5035	-0.2174	-0.0275	-0.0523	-0.0523	0.1789	0.377	0.1458	5.173	0.0468	-0.5311	0.5613	-0.0303	-0.044	-1.4748	0.1073	1.4446	-1.0291
