"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-0.4028	0.1511	-0.1175	0	0.7022	0.3385	0.7609	1.1497	1.2477	1.4127	1.7456	2.14	1.9107	-0.1678	-0.193	-0.691	0.3329	0.7441	0.0028	0.0615	0.884	-0.4252	-0.1539
-0.4644	0.1007	-0.1231	-0.0504	0.6742	0.3413	0.7413	1.1525	1.2225	1.3931	1.7568	2.14	1.8827	-0.1539	-0.1539	-0.6686	0.3021	0.8336	0.0867	0.1091	0.9539	-0.3832	-0.1986
-0.4616	0.0727	-0.1091	-0.0671	0.6686	0.3525	0.7273	1.1749	1.2225	1.3847	1.7876	2.1317	1.8911	-0.1427	-0.0559	-0.6182	0.249	0.9315	0.1874	0.1762	1.0295	-0.3553	-0.2266
-0.4196	0.0783	-0.0504	-0.0392	0.6882	0.3944	0.7749	1.2477	1.2756	1.4267	1.8407	2.1904	1.9554	-0.0811	0.0671	-0.5147	0.1455	1.0518	0.3105	0.2825	1.147	-0.3441	-0.2406
-0.3888	0.0252	-0.0028	-0.0504	0.6854	0.4392	0.8057	1.2784	1.2868	1.4631	1.8603	2.2156	1.9694	-0.0392	0.1623	-0.442	0.0559	1.1274	0.3832	0.3888	1.2253	-0.3581	-0.249
-0.3609	0.0476	0.0252	-0.0084	0.6714	0.4784	0.8504	1.2952	1.3316	1.5134	1.8883	2.2408	1.9918	0.0224	0.3049	-0.3301	-0.0476	1.2393	0.4924	0.5007	1.2952	-0.3777	-0.2378
-0.3105	0.0308	0.0783	0.0168	0.6798	0.5343	0.898	1.3176	1.354	1.5386	1.9079	2.2547	2.003	0.0839	0.4084	-0.2182	-0.1818	1.3232	0.5847	0.6406	1.34	-0.4056	-0.2126
-0.2881	0.0224	0.1231	-0.0028	0.635	0.5623	0.9204	1.2896	1.3512	1.5302	1.8855	2.2603	2.003	0.1427	0.5175	-0.1706	-0.2937	1.4267	0.6294	0.7469	1.368	-0.4196	-0.1874
-0.2797	-0.0224	0.1175	-0.0028	0.6238	0.5427	0.9427	1.2728	1.3568	1.5022	1.8547	2.2296	1.9862	0.1986	0.5931	-0.0867	-0.3888	1.5022	0.6322	0.8252	1.3344	-0.4448	-0.1427
-0.2769	-0.0783	0.1231	-0.0364	0.5679	0.5623	0.912	1.2477	1.3008	1.4826	1.8016	2.1764	1.9246	0.2294	0.6182	-0.042	-0.456	1.5218	0.6322	0.912	1.2924	-0.4644	-0.1427
-0.2881	-0.1203	0.1231	-0.042	0.5343	0.5399	0.9008	1.2281	1.2589	1.4407	1.7624	2.1289	1.8603	0.263	0.6658	0.0056	-0.5315	1.5638	0.6378	0.9931	1.2616	-0.4728	-0.1063
-0.2993	-0.1203	0.1203	-0.0839	0.5259	0.5287	0.8616	1.1861	1.2561	1.4155	1.7064	2.0701	1.8044	0.2937	0.6462	0.0476	-0.5931	1.5862	0.6658	1.049	1.2309	-0.4672	-0.0783
-0.3049	-0.1343	0.1371	-0.0783	0.5147	0.5147	0.8616	1.1861	1.2169	1.3596	1.6841	2.0365	1.7624	0.3105	0.6826	0.0811	-0.6266	1.6085	0.663	1.1134	1.1693	-0.4588	-0.0615
-0.3049	-0.1427	0.1119	-0.1203	0.4896	0.484	0.8141	1.1637	1.1609	1.298	1.6253	1.9638	1.6841	0.3077	0.6686	0.1203	-0.6126	1.6001	0.6266	1.1246	1.1218	-0.4644	-0.042
-0.2909	-0.1455	0.1315	-0.1175	0.5511	0.5007	0.7917	1.1553	1.1078	1.2141	1.5973	1.8995	1.6085	0.2937	0.6434	0.1399	-0.5707	1.6085	0.663	1.1525	1.0882	-0.456	-0.0308
