"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
1.6816	2.0204	1.8432	1.4702	1.8214	1.4236	0.9449	1.6536	1.2589	0.8641	1.1314	1.0537	0.774	-0.0435	-0.0497	0	0.0653	-0.2611	1.4889	0.1026	1.1376
1.7127	2.0857	1.8774	1.4453	1.9209	1.4422	0.9169	1.7313	1.3148	0.8672	1.1687	1.1065	0.7709	-0.0342	-0.0497	0.0497	0.0466	-0.2829	1.5168	0.0808	1.147
1.7189	2.154	1.9023	1.408	1.9427	1.4547	0.9014	1.75	1.3459	0.8579	1.1749	1.1252	0.7771	-0.0186	-0.0746	0.0777	0.0342	-0.3419	1.492	0.0528	1.1221
1.7468	2.2007	1.8867	1.3956	1.9706	1.492	0.889	1.7873	1.3397	0.8579	1.1967	1.1532	0.7771	-0.0124	-0.087	0.1492	0.0124	-0.3854	1.5013	0.028	1.1034
1.7375	2.2286	1.8619	1.3645	1.9769	1.4764	0.889	1.7655	1.3583	0.8299	1.1874	1.1563	0.774	0.0062	-0.1057	0.2114	-0.0155	-0.3823	1.4578	-0.0062	1.0941
1.7158	2.2411	1.8494	1.3024	1.9831	1.4609	0.8765	1.7593	1.3521	0.8206	1.1843	1.1687	0.7646	0.0093	-0.0964	0.2829	-0.0435	-0.4134	1.3956	-0.0559	1.0661
1.7127	2.2317	1.8121	1.2806	1.9489	1.4298	0.8641	1.722	1.3241	0.7988	1.1625	1.147	0.7242	0.0249	-0.0715	0.3668	-0.0466	-0.4538	1.321	-0.0901	1.0257
1.6909	2.21	1.7562	1.2247	1.9085	1.3894	0.8517	1.7033	1.321	0.805	1.1345	1.1221	0.7336	0.0155	-0.0435	0.4289	-0.0591	-0.4414	1.2713	-0.1337	0.9978
1.6909	2.1851	1.7375	1.2278	1.8836	1.3676	0.8734	1.6629	1.2868	0.7926	1.1128	1.1376	0.7398	0.0249	-0.0186	0.5377	-0.0684	-0.432	1.1967	-0.1585	0.9573
1.666	2.1385	1.6971	1.1811	1.8121	1.3179	0.8548	1.6039	1.2433	0.7584	1.0506	1.0879	0.7211	0.0155	0.0466	0.6154	-0.0559	-0.4538	1.0941	-0.2207	0.8952
1.6381	2.1167	1.6691	1.1998	1.7593	1.3086	0.861	1.5448	1.2153	0.7771	1.0288	1.0724	0.7025	0.0093	0.115	0.6745	-0.0528	-0.46	1.0071	-0.2393	0.8579
1.6163	2.067	1.6132	1.1438	1.6971	1.2433	0.8517	1.4858	1.1967	0.7833	0.9822	1.0692	0.7336	0.0124	0.1616	0.6963	-0.0559	-0.401	0.9387	-0.2797	0.805
1.6101	2.039	1.5883	1.147	1.6629	1.2589	0.8827	1.4516	1.178	0.774	0.9573	1.0568	0.7211	0.0155	0.2331	0.7491	-0.0435	-0.3699	0.8796	-0.2984	0.7398
1.5883	2.0142	1.5821	1.1438	1.6225	1.234	0.8859	1.408	1.1967	0.7926	0.9387	1.0661	0.7304	0.0155	0.3326	0.7895	-0.0497	-0.3233	0.8175	-0.2984	0.7522
1.5945	1.9862	1.5728	1.1438	1.6039	1.2495	0.92	1.3739	1.1532	0.8175	0.9232	1.0848	0.7522	0.0186	0.4445	0.8019	-0.0622	-0.2611	0.7957	-0.2891	0.7056
1.5759	1.9613	1.5759	1.1563	1.5479	1.2278	0.9449	1.3428	1.1718	0.8423	0.8921	1.0941	0.7802	0.0249	0.516	0.7864	-0.0622	-0.1958	0.7895	-0.2642	0.6652
1.5728	1.9147	1.5541	1.1625	1.5697	1.2464	0.9822	1.3303	1.1749	0.8734	0.8983	1.091	0.8144	0.0435	0.5875	0.7957	-0.0808	-0.0901	0.7833	-0.2331	0.6776
1.5417	1.865	1.5262	1.1811	1.5293	1.2402	1.0133	1.2961	1.1687	0.8952	0.8796	1.0972	0.8299	0.0218	0.6496	0.7895	-0.0715	-0.0311	0.7709	-0.1958	0.6652
1.4982	1.8028	1.4858	1.1998	1.5044	1.2433	1.0288	1.2961	1.1811	0.9356	0.8859	1.1252	0.8952	0.0466	0.7118	0.8019	-0.087	0.0808	0.8019	-0.1088	0.6776
1.4485	1.7748	1.4764	1.2184	1.4547	1.2216	1.0537	1.2464	1.1749	0.9449	0.8641	1.1252	0.8983	0.0342	0.7895	0.8019	-0.087	0.1616	0.7988	-0.028	0.6714
1.3987	1.7064	1.464	1.2402	1.4174	1.2402	1.0724	1.1967	1.1594	1.0009	0.8268	1.1221	0.9325	0.0373	0.8486	0.7988	-0.1057	0.2487	0.7833	0.0249	0.6776
1.3334	1.6225	1.4018	1.1936	1.3459	1.234	1.0568	1.119	1.1065	0.9884	0.7491	1.0692	0.92	0.0249	0.8672	0.7677	-0.0653	0.3046	0.7242	0.1212	0.6092
1.2526	1.5044	1.3707	1.1749	1.234	1.1811	1.0506	1.0444	1.0817	0.9729	0.6869	1.0195	0.9387	0.0218	0.8796	0.7646	-0.0404	0.3699	0.6776	0.1927	0.5875
1.1998	1.4049	1.3179	1.1625	1.1749	1.1656	1.0319	0.9667	1.0444	0.9978	0.6496	0.9915	0.92	0.0031	0.8827	0.7429	-0.0186	0.4383	0.6465	0.2953	0.5564
1.1283	1.3241	1.2433	1.1252	1.0972	1.1221	1.0195	0.8859	1.0071	0.9605	0.5719	0.9511	0.9232	-0.0249	0.9076	0.7398	0.0249	0.5004	0.5781	0.3761	0.5191
1.0506	1.1874	1.2184	1.0879	1.0102	1.0941	0.9946	0.8113	0.9791	0.9729	0.5035	0.8952	0.92	-0.0311	0.8983	0.7025	0.0528	0.5408	0.5315	0.4507	0.488
0.9636	1.0972	1.1407	1.0319	0.9076	1.0382	0.9542	0.7087	0.9232	0.9387	0.4383	0.8268	0.8672	-0.0435	0.8859	0.6496	0.0808	0.5626	0.4569	0.5346	0.4569
0.8734	0.9698	1.0599	0.9822	0.8206	0.9573	0.9232	0.6092	0.8361	0.8952	0.3668	0.7211	0.8144	-0.0591	0.833	0.5906	0.1243	0.5937	0.4103	0.5812	0.4103
0.8175	0.8299	1.0009	0.8703	0.6869	0.889	0.8672	0.5035	0.7491	0.8361	0.258	0.6341	0.7429	-0.0964	0.7988	0.5191	0.171	0.5688	0.3699	0.5812	0.3637
0.6994	0.7087	0.8765	0.7771	0.575	0.7895	0.7957	0.3823	0.6496	0.7771	0.1585	0.5253	0.6776	-0.115	0.7553	0.4383	0.2051	0.5533	0.2642	0.5875	0.2984
0.6248	0.5626	0.805	0.718	0.488	0.7056	0.7429	0.2797	0.5408	0.7149	0.0497	0.4414	0.5937	-0.1305	0.7242	0.3543	0.2269	0.5377	0.1989	0.5875	0.2456
0.5408	0.4352	0.7056	0.5999	0.3543	0.6123	0.6465	0.1772	0.4352	0.603	-0.0497	0.3295	0.5035	-0.143	0.69	0.2829	0.2673	0.488	0.0964	0.5657	0.1647
0.4165	0.3015	0.5968	0.5129	0.1803	0.4849	0.5657	0.0435	0.2953	0.5035	-0.1834	0.202	0.4103	-0.1554	0.6776	0.2114	0.3015	0.4476	-0.0093	0.5346	0.0622
0.3481	0.171	0.4942	0.3885	0.0746	0.3885	0.4818	-0.0684	0.2114	0.4041	-0.2953	0.1026	0.2984	-0.1865	0.6465	0.1492	0.345	0.3916	-0.1305	0.4725	-0.0342
0.2891	0.0622	0.3979	0.3264	-0.0404	0.286	0.4134	-0.1958	0.1026	0.3388	-0.4165	-0.0155	0.2176	-0.1896	0.6061	0.1088	0.3637	0.317	-0.2549	0.4227	-0.1337
0.2207	-0.0311	0.3357	0.2393	-0.1399	0.1865	0.3202	-0.3077	0.0155	0.23	-0.5035	-0.1181	0.1181	-0.2114	0.5968	0.0932	0.3948	0.2549	-0.3481	0.373	-0.2083
