"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-1.0859	-0.7467	-1.0722	-0.9488	-0.6714	-0.5686	-0.8221	-0.9146	-0.3186	-1.3565	-0.0891	-0.3049	-1.2503	0.7228	0.2946	0.1781	-0.3836	-0.8838	-1.3119	-0.3665	-0.5172
-1.0037	-0.6611	-0.9454	-0.9009	-0.572	-0.4419	-0.7844	-0.8255	-0.2055	-1.2777	0.0137	-0.1781	-1.1818	0.7399	0.322	0.2055	-0.4145	-0.8153	-1.2708	-0.3151	-0.4898
-0.918	-0.5858	-0.8427	-0.8392	-0.4453	-0.3494	-0.7193	-0.7262	-0.0754	-1.2263	0.1165	-0.048	-1.0927	0.757	0.3494	0.209	-0.4522	-0.7502	-1.2058	-0.2535	-0.4487
-0.8529	-0.5035	-0.7604	-0.7947	-0.3734	-0.2603	-0.6817	-0.6337	0.024	-1.1818	0.1953	0.0582	-1.0139	0.757	0.3391	0.2021	-0.4864	-0.6611	-1.1338	-0.2055	-0.3974
-0.7707	-0.4248	-0.6577	-0.7262	-0.2501	-0.1439	-0.6166	-0.5275	0.1302	-1.0961	0.2775	0.1781	-0.9351	0.8084	0.3391	0.2021	-0.5481	-0.6029	-1.0413	-0.1199	-0.3528
-0.7125	-0.3768	-0.572	-0.6817	-0.1918	-0.0377	-0.5652	-0.435	0.2158	-1.0105	0.3494	0.274	-0.8529	0.8153	0.3049	0.113	-0.596	-0.5378	-0.99	-0.0822	-0.322
-0.6543	-0.3323	-0.4864	-0.6097	-0.1302	0.0548	-0.5104	-0.3665	0.3014	-0.9625	0.4282	0.3494	-0.757	0.8701	0.2672	0.0685	-0.6714	-0.459	-0.918	-0.0308	-0.2775
-0.6029	-0.2946	-0.4385	-0.5618	-0.0788	0.1336	-0.483	-0.3014	0.3494	-0.8701	0.4282	0.4042	-0.7433	0.9112	0.2227	-0.0377	-0.7433	-0.4111	-0.8872	0.0137	-0.2877
-0.5583	-0.3014	-0.3905	-0.5412	-0.0411	0.1678	-0.4487	-0.2466	0.3836	-0.8358	0.4761	0.4453	-0.6782	0.9283	0.161	-0.1302	-0.805	-0.3734	-0.8324	0.0651	-0.2775
-0.5481	-0.3288	-0.3288	-0.507	-0.0582	0.209	-0.4522	-0.2329	0.3836	-0.7844	0.4898	0.459	-0.6474	0.9523	0.113	-0.2295	-0.8529	-0.3802	-0.8084	0.0651	-0.3049
-0.4864	-0.3288	-0.2877	-0.459	-0.0103	0.2501	-0.4076	-0.2055	0.4008	-0.7467	0.483	0.4898	-0.6371	1.0002	0.0582	-0.2946	-0.918	-0.3254	-0.781	0.0959	-0.2843
-0.4796	-0.3391	-0.2501	-0.4522	-0.0411	0.274	-0.3974	-0.1918	0.4419	-0.6954	0.4659	0.4933	-0.6063	1.0139	-0.0171	-0.3802	-0.9625	-0.3014	-0.8084	0.0788	-0.274
-0.4248	-0.3631	-0.2192	-0.4419	-0.0514	0.3117	-0.3597	-0.1918	0.4453	-0.6577	0.459	0.4864	-0.5892	1.0345	-0.0685	-0.4213	-1.0071	-0.3083	-0.8084	0.0685	-0.2877
-0.3665	-0.3836	-0.1678	-0.3939	-0.0719	0.3494	-0.3049	-0.1713	0.4385	-0.5823	0.4385	0.5001	-0.5583	1.0687	-0.0685	-0.4282	-1.055	-0.2706	-0.7947	0.0754	-0.2809
-0.3288	-0.3905	-0.1713	-0.3802	-0.0856	0.3734	-0.2706	-0.1781	0.4419	-0.5412	0.435	0.4933	-0.5275	1.0585	-0.1165	-0.4385	-1.055	-0.2672	-0.781	0.0445	-0.2775
-0.2809	-0.3836	-0.1062	-0.3323	-0.0617	0.4008	-0.2192	-0.1713	0.4761	-0.4556	0.3974	0.4796	-0.4727	1.0619	-0.161	-0.4213	-1.0619	-0.2261	-0.733	0.0754	-0.2843
-0.2295	-0.3562	-0.0788	-0.2877	-0.0548	0.4385	-0.137	-0.137	0.5035	-0.3734	0.4282	0.483	-0.4213	1.0482	-0.1781	-0.459	-1.0585	-0.2055	-0.6714	0.0719	-0.2192
-0.161	-0.346	-0.0103	-0.2158	-0.0206	0.4761	-0.0411	-0.113	0.5104	-0.298	0.4111	0.4693	-0.3665	1.0413	-0.1678	-0.4693	-1.0208	-0.1747	-0.5789	0.0856	-0.2124
-0.1439	-0.3254	0.024	-0.1473	-0.0034	0.4727	0.0651	-0.0925	0.5241	-0.2055	0.435	0.4898	-0.274	1.0174	-0.185	-0.435	-0.966	-0.1336	-0.4898	0.1028	-0.1473
-0.0582	-0.274	0.0891	-0.0343	0.0137	0.5309	0.1815	-0.0377	0.5549	-0.0651	0.4385	0.4864	-0.161	0.9797	-0.1884	-0.4487	-0.9009	-0.0617	-0.4076	0.1439	-0.1233
