"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-1.3492	-1.7366	-2.0271	-1.1975	-1.3234	-2.3789	-0.8425	-0.8651	-2.3369	-0.5842	-0.765	-1.6591	-0.5003	-0.1969	-0.5584	-0.4325	0.3744	0.397	-0.4132	0.368	-0.2485	-5.4357	0.3906
-1.4235	-1.6946	-2.1142	-1.1814	-1.3299	-2.4338	-0.8134	-0.8586	-2.3402	-0.468	-0.7521	-1.6656	-0.4228	-0.1517	-0.6036	-0.3906	0.2937	0.4842	-0.3325	0.468	-0.2421	-5.2032	0.4196
-1.4751	-1.7011	-2.1594	-1.1749	-1.3557	-2.5016	-0.7424	-0.8747	-2.3434	-0.3744	-0.7553	-1.6656	-0.3325	-0.1097	-0.6359	-0.3647	0.2227	0.5487	-0.2485	0.5455	-0.213	-4.9612	0.4584
-1.4945	-1.6559	-2.224	-1.1426	-1.3557	-2.5274	-0.6778	-0.9038	-2.3176	-0.2776	-0.7327	-1.6462	-0.2292	-0.0775	-0.7295	-0.3744	0.1485	0.6327	-0.1904	0.6649	-0.2034	-4.6642	0.4971
-1.5364	-1.6591	-2.2369	-1.1039	-1.3815	-2.5338	-0.581	-0.9167	-2.2853	-0.1582	-0.7263	-1.5913	-0.1291	-0.042	-0.7489	-0.3647	0.0646	0.7198	-0.1194	0.7489	-0.2195	-4.3576	0.5003
-1.5558	-1.6333	-2.253	-1.0523	-1.3718	-2.5274	-0.5068	-0.9102	-2.2078	-0.0258	-0.694	-1.53	-0.0194	0.0097	-0.7811	-0.3938	-0.0194	0.8134	-0.0968	0.8489	-0.2098	-4.0509	0.5326
-1.5461	-1.6075	-2.2692	-0.9587	-1.3589	-2.5112	-0.4487	-0.9232	-2.0981	0.0581	-0.6843	-1.4428	0.071	0.0355	-0.8231	-0.4067	-0.0904	0.8651	-0.0291	0.9167	-0.2034	-3.7475	0.5778
-1.5364	-1.5494	-2.224	-0.9038	-1.3234	-2.4338	-0.3551	-0.9038	-1.9948	0.2098	-0.6649	-1.3492	0.2034	0.0775	-0.8457	-0.4196	-0.1582	0.9554	0.0129	1.0135	-0.2066	-3.457	0.6036
-1.5074	-1.4945	-2.2111	-0.7973	-1.304	-2.3628	-0.2356	-0.8457	-1.8366	0.326	-0.6101	-1.2169	0.3228	0.1097	-0.8812	-0.468	-0.2324	1.0329	0.0484	1.1071	-0.2034	-3.1729	0.6456
-1.5009	-1.459	-2.153	-0.7456	-1.2718	-2.295	-0.1485	-0.8037	-1.6785	0.4551	-0.581	-1.0813	0.4422	0.142	-0.9102	-0.4906	-0.2905	1.0975	0.0904	1.1782	-0.213	-2.9018	0.6552
-1.4106	-1.3428	-2.0755	-0.6682	-1.2137	-2.1756	-0.0129	-0.7359	-1.5138	0.5746	-0.5294	-0.9328	0.552	0.1808	-0.9135	-0.4906	-0.3583	1.1878	0.1356	1.2718	-0.1775	-2.6694	0.6908
-1.3363	-1.2944	-1.9754	-0.552	-1.162	-2.0497	0.1001	-0.723	-1.3395	0.7166	-0.4874	-0.794	0.6778	0.2001	-0.9038	-0.5003	-0.4196	1.2492	0.1485	1.3686	-0.1775	-2.4467	0.7069
-1.2395	-1.1878	-1.8463	-0.4584	-1.1039	-1.9302	0.2195	-0.6746	-1.1426	0.8328	-0.4196	-0.623	0.807	0.2485	-0.907	-0.4874	-0.4745	1.3105	0.1743	1.459	-0.1808	-2.2433	0.7198
-1.1459	-1.1168	-1.7269	-0.3486	-1.0394	-1.7753	0.3228	-0.6165	-0.9619	0.9813	-0.368	-0.4713	0.9458	0.2615	-0.8812	-0.5003	-0.5132	1.3718	0.1937	1.5494	-0.184	-2.0949	0.7263
-1.0523	-1.0329	-1.5752	-0.2679	-0.9716	-1.6171	0.4293	-0.5649	-0.7618	1.0845	-0.3196	-0.3292	1.0458	0.2808	-0.8425	-0.4551	-0.5681	1.4493	0.1775	1.5849	-0.1711	-1.9561	0.7166
-0.9393	-0.9458	-1.4235	-0.1646	-0.9328	-1.4654	0.539	-0.51	-0.5552	1.204	-0.2647	-0.1549	1.1491	0.3002	-0.8166	-0.4067	-0.6004	1.5106	0.1872	1.6656	-0.184	-1.8463	0.7101
-0.8134	-0.8715	-1.2814	-0.0613	-0.878	-1.2782	0.6294	-0.4648	-0.3841	1.2653	-0.2195	-0.0226	1.2169	0.3131	-0.7618	-0.3486	-0.6327	1.5429	0.1646	1.7366	-0.1646	-1.7592	0.6908
-0.723	-0.7553	-1.1297	0.0291	-0.807	-1.1233	0.7133	-0.4519	-0.2066	1.3395	-0.1904	0.113	1.2814	0.3325	-0.7392	-0.284	-0.6359	1.5752	0.1549	1.7656	-0.1743	-1.6946	0.7037
-0.581	-0.6488	-0.9651	0.0807	-0.723	-0.9264	0.7682	-0.3906	-0.0387	1.3751	-0.1227	0.2421	1.3395	0.3196	-0.6746	-0.2711	-0.652	1.6107	0.1614	1.8044	-0.1549	-1.6139	0.6391
-0.4196	-0.5035	-0.7714	0.1743	-0.6197	-0.7521	0.8231	-0.3228	0.1711	1.4396	-0.0775	0.3938	1.417	0.326	-0.5487	-0.1711	-0.6585	1.6204	0.1323	1.8592	-0.1323	-1.5687	0.6197
-0.3131	-0.397	-0.6068	0.2195	-0.5487	-0.5713	0.836	-0.2647	0.297	1.4848	-0.0323	0.5003	1.4332	0.3292	-0.4777	-0.1291	-0.652	1.6139	0.1162	1.8431	-0.1194	-1.5171	0.5616
-0.2163	-0.2744	-0.4519	0.2453	-0.4809	-0.3873	0.8521	-0.2227	0.4293	1.4783	-0.0032	0.5842	1.4364	0.3002	-0.3873	-0.1259	-0.6165	1.6204	0.0872	1.8302	-0.1065	-1.4719	0.4809
-0.0904	-0.1162	-0.2744	0.3099	-0.3518	-0.2227	0.8651	-0.1646	0.5681	1.4687	0.071	0.7069	1.4687	0.2905	-0.297	-0.1162	-0.5971	1.5913	0.0839	1.814	-0.0516	-1.4622	0.4196
0.0129	-0.0097	-0.0936	0.3357	-0.2776	-0.0516	0.8489	-0.1033	0.6843	1.4396	0.0968	0.7844	1.4493	0.284	-0.2098	-0.1065	-0.5778	1.5945	0.0968	1.8044	-0.0129	-1.4557	0.3486
0.0904	0.0936	0.0323	0.326	-0.2098	0.0968	0.7973	-0.0646	0.7618	1.3783	0.1517	0.8102	1.4202	0.2744	-0.1388	-0.1227	-0.5358	1.5268	0.0678	1.7398	0.0097	-1.4654	0.2485
0.2195	0.2292	0.1969	0.3357	-0.0839	0.2518	0.7811	0.0161	0.8651	1.3428	0.1711	0.8844	1.4138	0.2582	-0.0549	-0.1517	-0.5068	1.4816	0.0549	1.7075	0.0549	-1.4687	0.1388
0.3421	0.3357	0.3744	0.3906	0.0161	0.3841	0.7618	0.071	0.9232	1.2782	0.2195	0.9522	1.3686	0.2356	0.0032	-0.2034	-0.4939	1.4557	0.0323	1.6656	0.1097	-1.4945	0.042
0.3744	0.4035	0.4325	0.3421	0.0678	0.4584	0.6811	0.0904	0.9458	1.204	0.2259	0.9264	1.3008	0.2163	0.0323	-0.2744	-0.4293	1.3557	0.0097	1.5687	0.1001	-1.5235	-0.0484
0.4454	0.5003	0.5649	0.3357	0.1711	0.5681	0.623	0.1323	0.978	1.1136	0.2421	0.9232	1.2298	0.1937	0.0549	-0.3292	-0.3841	1.3137	0.0032	1.5009	0.1291	-1.5429	-0.1453
0.4906	0.5584	0.6682	0.3228	0.2324	0.6552	0.5616	0.1678	0.9683	1.0458	0.2647	0.9232	1.1523	0.1614	0.0839	-0.3873	-0.3292	1.2459	-0.0097	1.4202	0.1872	-1.5623	-0.2195
0.552	0.6133	0.7521	0.297	0.3002	0.7133	0.5035	0.1969	0.9522	0.9554	0.2582	0.8941	1.0781	0.1291	0.113	-0.4809	-0.284	1.1782	0.0129	1.3137	0.1937	-1.5623	-0.3002
