"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
0.4303	1.1322	0.0519	0.2502	0.7507	-0.0702	0.351	0.8301	-0.0366	0.2258	0.6836	0.0885	0.1007	0.0946	0.3632	0.9216	-0.1984	0.5188	1.1322	0.5554	1.2512	0.7233	-0.3571
0.5096	1.2054	0.1129	0.2747	0.7751	-0.0336	0.2991	0.7965	-0.0458	0.1801	0.6622	0.0763	0.0519	0.0977	0.4242	1.0284	-0.1984	0.4761	1.1108	0.5493	1.236	0.6653	-0.3418
0.5554	1.2482	0.1282	0.2594	0.7843	-0.0092	0.2563	0.766	-0.0671	0.1587	0.6134	0.0366	0.0244	0.0916	0.473	1.1261	-0.174	0.4395	1.1536	0.5402	1.1902	0.6256	-0.3632
0.6012	1.297	0.1678	0.2655	0.7477	-0.0305	0.2167	0.7141	-0.0916	0.116	0.528	-0.0183	0.0031	0.0702	0.5524	1.2024	-0.1373	0.3937	1.1261	0.5096	1.1536	0.5829	-0.351
0.6348	1.3123	0.2014	0.2563	0.7813	-0.0092	0.1892	0.6683	-0.116	0.0732	0.4761	-0.0488	-0.0336	0.0702	0.5402	1.2756	-0.1373	0.3876	1.1353	0.5096	1.12	0.5829	-0.3632
0.6622	1.3306	0.2441	0.2716	0.7751	-0.0183	0.1495	0.6226	-0.1434	0.0519	0.3967	-0.0763	-0.0519	0.0549	0.5951	1.3397	-0.1129	0.354	1.1139	0.5341	1.0986	0.5646	-0.3723
0.6836	1.3489	0.2686	0.2502	0.7538	-0.0122	0.1038	0.5585	-0.1587	0.0153	0.3387	-0.119	-0.0793	0.0305	0.592	1.3641	-0.0763	0.3296	1.1017	0.5127	1.0468	0.5829	-0.3571
0.7111	1.3428	0.2808	0.235	0.7202	0.0031	0.0702	0.5005	-0.1831	-0.0153	0.2869	-0.1617	-0.116	0.0305	0.5554	1.3763	-0.0702	0.3265	1.0712	0.528	0.9949	0.6226	-0.3296
0.7263	1.3306	0.3265	0.2563	0.6775	0.0519	0.0641	0.4578	-0.1862	-0.0244	0.2319	-0.1801	-0.1068	0.0336	0.5463	1.3702	-0.0641	0.3235	1.0345	0.5188	0.946	0.6653	-0.296
0.7141	1.3214	0.3174	0.2869	0.6714	0.058	0.0397	0.3815	-0.1831	-0.0427	0.1526	-0.2167	-0.1007	0.0336	0.4761	1.3184	-0.0641	0.3021	0.9857	0.5219	0.9033	0.7446	-0.2289
0.7172	1.2878	0.3357	0.2533	0.6287	0.061	0.0397	0.3418	-0.1862	-0.0366	0.0854	-0.2258	-0.1221	0.0366	0.4303	1.2695	-0.0763	0.3113	0.9521	0.5249	0.8514	0.8362	-0.1709
0.7111	1.2512	0.3693	0.2716	0.5798	0.116	0.0549	0.293	-0.1709	-0.0153	0.058	-0.2441	-0.0885	0.0488	0.3754	1.2054	-0.0916	0.3296	0.8972	0.528	0.8179	0.9186	-0.0763
0.6958	1.2177	0.3906	0.3113	0.5463	0.116	0.061	0.2533	-0.1587	-0.0122	0.0244	-0.2594	-0.0854	0.0427	0.296	1.0956	-0.1068	0.3693	0.8728	0.5646	0.7813	1.0162	0
0.6927	1.1566	0.4059	0.3204	0.5035	0.1556	0.0946	0.1892	-0.1617	0.0061	-0.0244	-0.2716	-0.0702	0.0458	0.2014	1.0193	-0.0946	0.3967	0.8453	0.5493	0.7233	1.1047	0.0732
0.6958	1.0834	0.415	0.351	0.4425	0.2014	0.1129	0.1526	-0.1465	0.0336	-0.0763	-0.2533	-0.0366	0.0427	0.0854	0.9247	-0.1007	0.4028	0.8118	0.5829	0.6622	1.1871	0.1678
0.6531	1.0254	0.4242	0.3906	0.3723	0.2197	0.1831	0.1038	-0.116	0.058	-0.0916	-0.235	0.0092	0.0488	0.0092	0.8362	-0.1068	0.4761	0.7416	0.6134	0.6042	1.2238	0.2533
