"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-0.0087	-0.0926	-0.0058	0.1881	-0.0926	-0.0955	0.1013	0.0723	0.0521	0.3096	0.1273	0.1476	0.1158	-0.2286	0.1621	0.3299	0.4225	-0.0376	0.3646	0.2199	0.3588	-5.6865	-0.7698
0	-0.0492	0.0318	0.2026	0.0347	-0.0695	0.1476	0.1852	0.1071	0.3704	0.2344	0.246	0.1939	-0.301	0.2084	0.3994	0.5788	0.0174	0.4717	0.2026	0.4804	-5.727	-0.8392
0	0	0.0579	0.2113	0.1071	-0.0637	0.1534	0.2315	0.1534	0.4196	0.3762	0.301	0.2402	-0.3646	0.2286	0.4254	0.7264	0.0723	0.5585	0.1794	0.5643	-5.7473	-0.9347
0.026	0.0203	0.0492	0.2084	0.1678	-0.0579	0.1823	0.3096	0.1736	0.437	0.463	0.3357	0.2981	-0.4167	0.2605	0.4428	0.8248	0.1418	0.6598	0.1389	0.6772	-5.7762	-1.0447
0	0.0289	0.0116	0.1968	0.2141	-0.081	0.1592	0.3473	0.1389	0.4601	0.5354	0.356	0.3299	-0.4659	0.2141	0.382	0.9232	0.1563	0.7351	0.0752	0.7408	-5.756	-1.1315
-0.0376	0	-0.0203	0.1707	0.2286	-0.1129	0.1765	0.3936	0.1505	0.4833	0.5846	0.3704	0.3444	-0.5006	0.1881	0.3588	0.9897	0.1939	0.7727	0.0463	0.8045	-5.7213	-1.1981
-0.0666	-0.0116	-0.0492	0.1765	0.2691	-0.1418	0.1447	0.4023	0.1273	0.4804	0.6309	0.3617	0.3733	-0.518	0.1129	0.2633	1.0187	0.2257	0.8248	0.0058	0.8682	-5.6547	-1.2646
-0.1244	-0.0608	-0.1244	0.1302	0.2402	-0.1939	0.1273	0.4138	0.0695	0.4717	0.6482	0.3212	0.3531	-0.5151	0.0347	0.1505	1.0215	0.2576	0.8508	-0.0434	0.8942	-5.5476	-1.3109
-0.191	-0.0955	-0.1794	0.0868	0.2286	-0.2431	0.0984	0.3704	0.0145	0.4283	0.6511	0.2518	0.356	-0.5325	-0.0637	0.0203	1.0302	0.2373	0.8479	-0.1273	0.9261	-5.4116	-1.3283
-0.2373	-0.1678	-0.2547	0.0666	0.1881	-0.3039	0.1129	0.3762	-0.0174	0.408	0.6424	0.1736	0.3328	-0.4862	-0.1794	-0.1013	0.955	0.2807	0.8537	-0.1563	0.9434	-5.2409	-1.3341
-0.3299	-0.2547	-0.3473	0.0318	0.1302	-0.3936	0.0289	0.3096	-0.1158	0.3617	0.628	0.11	0.3096	-0.4775	-0.3096	-0.2662	0.9058	0.2662	0.7987	-0.2257	0.9203	-5.0701	-1.3109
-0.4138	-0.3386	-0.4312	-0.0116	0.0637	-0.4399	0.0116	0.2431	-0.2199	0.3125	0.5875	0.0376	0.2691	-0.4138	-0.4341	-0.3965	0.79	0.246	0.7408	-0.2923	0.8913	-4.882	-1.2849
-0.5006	-0.4543	-0.5093	-0.0781	-0.0203	-0.4978	-0.0203	0.1794	-0.2691	0.2807	0.518	-0.0608	0.246	-0.3531	-0.5498	-0.5441	0.6916	0.2923	0.6309	-0.301	0.8392	-4.6852	-1.2183
-0.5759	-0.5354	-0.5759	-0.0955	-0.0695	-0.5527	-0.0695	0.1187	-0.3415	0.2228	0.4833	-0.1418	0.2113	-0.301	-0.6772	-0.6685	0.5875	0.2489	0.5527	-0.3328	0.7698	-4.4942	-1.1662
-0.6193	-0.599	-0.6396	-0.1331	-0.1244	-0.6077	-0.1071	0.0666	-0.408	0.191	0.4109	-0.191	0.1997	-0.2431	-0.7756	-0.7785	0.4746	0.272	0.4543	-0.3444	0.7119	-4.2975	-1.117
-0.6656	-0.6367	-0.6685	-0.1302	-0.1505	-0.6164	-0.0897	0.0347	-0.4399	0.165	0.3791	-0.2373	0.2113	-0.191	-0.8508	-0.8479	0.3704	0.301	0.3907	-0.3125	0.683	-4.0775	-1.0418
-0.6685	-0.6772	-0.6656	-0.1042	-0.1736	-0.628	-0.0637	-0.0029	-0.4717	0.1736	0.3502	-0.2547	0.2373	-0.1389	-0.9174	-0.8942	0.272	0.3444	0.3241	-0.2923	0.6222	-3.8576	-0.9405
-0.6772	-0.7003	-0.6656	-0.0781	-0.191	-0.6077	-0.026	0.0087	-0.4399	0.2084	0.327	-0.2431	0.2778	-0.0984	-0.9579	-0.9029	0.1765	0.4051	0.2633	-0.2286	0.5933	-3.6492	-0.845
-0.6627	-0.7003	-0.6424	-0.0637	-0.165	-0.5614	0.0116	0.0174	-0.4196	0.2257	0.3068	-0.2228	0.3154	-0.0492	-1.0013	-0.9116	0.0839	0.4543	0.1939	-0.1244	0.5469	-3.4322	-0.7322
-0.6077	-0.709	-0.5933	-0.0232	-0.1447	-0.5325	0.0666	0.0318	-0.3994	0.2749	0.3154	-0.217	0.3646	-0.0029	-1.0042	-0.8884	-0.0174	0.5064	0.1302	-0.0521	0.4978	-3.2007	-0.6048
-0.5788	-0.6743	-0.5614	0.0434	-0.1389	-0.4659	0.1273	0.0376	-0.3328	0.3068	0.3039	-0.1563	0.4138	0.0434	-1.0042	-0.8306	-0.1071	0.5585	0.0492	0.0376	0.463	-2.9605	-0.492
-0.5296	-0.6656	-0.492	0.0955	-0.1302	-0.4051	0.2084	0.0347	-0.2778	0.3675	0.301	-0.136	0.4659	0.0897	-0.9926	-0.7727	-0.1939	0.6193	-0.0203	0.1505	0.3907	-2.7405	-0.3444
-0.463	-0.6193	-0.4341	0.1678	-0.0984	-0.301	0.2836	0.0347	-0.2055	0.4283	0.2691	-0.0868	0.5412	0.136	-0.9637	-0.6945	-0.2865	0.683	-0.0752	0.2865	0.3415	-2.5206	-0.2026
-0.4283	-0.6048	-0.3791	0.2228	-0.0955	-0.2489	0.3531	0.0521	-0.191	0.4659	0.2807	-0.055	0.5961	0.1852	-0.9463	-0.6424	-0.3733	0.7408	-0.1621	0.3617	0.2605	-2.2717	-0.026
-0.3357	-0.573	-0.2836	0.2691	-0.0608	-0.1621	0.4341	0.0521	-0.1071	0.5296	0.2807	0.0174	0.6251	0.2373	-0.8826	-0.5498	-0.4775	0.79	-0.2286	0.4572	0.2084	-2.0576	0.1592
-0.2778	-0.5267	-0.2113	0.3502	-0.0376	-0.081	0.5006	0.0492	-0.0463	0.6048	0.2865	0.0695	0.6859	0.2952	-0.845	-0.463	-0.5961	0.8566	-0.3125	0.5383	0.1678	-1.8492	0.3415
-0.2055	-0.4746	-0.1302	0.4196	-0.0029	-0.0058	0.5672	0.0376	0.0145	0.6396	0.2807	0.1013	0.7177	0.3617	-0.7958	-0.3762	-0.7235	0.8913	-0.3762	0.5933	0.0955	-1.6524	0.5122
-0.1418	-0.4023	-0.0666	0.4775	0	0.0666	0.628	0.0405	0.0781	0.6743	0.2778	0.1621	0.7466	0.4167	-0.7235	-0.2547	-0.8277	0.9	-0.437	0.6772	0.0376	-1.4875	0.6974
-0.0521	-0.3241	0.0203	0.5441	0.0492	0.1389	0.7148	0.0839	0.1273	0.7379	0.2778	0.2344	0.79	0.4688	-0.6424	-0.1563	-0.9318	0.9318	-0.4486	0.7264	-0.0116	-1.3572	0.8334
0.0463	-0.2547	0.11	0.6048	0.0579	0.2228	0.7698	0.0868	0.191	0.7987	0.2778	0.2807	0.8132	0.518	-0.5556	-0.0492	-1.0273	0.9521	-0.492	0.7987	-0.0666	-1.2328	0.9463
0.0984	-0.1939	0.1852	0.6511	0.0897	0.2807	0.8132	0.081	0.2431	0.819	0.2749	0.3125	0.8074	0.5325	-0.4949	0.0347	-1.0823	0.9752	-0.4978	0.8421	-0.0955	-1.1315	0.9955
0.2026	-0.1129	0.2547	0.6859	0.1013	0.382	0.8508	0.0984	0.3241	0.8797	0.3039	0.3878	0.8421	0.5846	-0.3588	0.1476	-1.1489	0.981	-0.4862	0.8913	-0.1331	-1.0592	1.0331
0.2691	-0.0376	0.3183	0.7379	0.1331	0.4486	0.9289	0.1071	0.3617	0.9203	0.3039	0.4457	0.8508	0.6106	-0.2431	0.2286	-1.1836	0.9781	-0.4543	0.9174	-0.136	-1.0158	1.0273
0.356	0.0492	0.4051	0.8074	0.1678	0.518	0.9521	0.1215	0.4023	0.9376	0.3299	0.5035	0.8595	0.6106	-0.1534	0.301	-1.2241	0.9926	-0.4254	0.9434	-0.1447	-0.9521	1.0244
0.4312	0.1331	0.4746	0.8595	0.2199	0.5672	0.9897	0.1534	0.4486	0.9521	0.327	0.5672	0.8884	0.6106	-0.0232	0.3762	-1.227	0.9897	-0.3646	0.955	-0.1505	-0.9174	1.0013
0.4978	0.2489	0.5527	0.9029	0.2691	0.6338	1.01	0.1823	0.5093	0.9926	0.356	0.5904	0.8913	0.6193	0.081	0.4457	-1.2444	1.0013	-0.3096	1.0013	-0.1273	-0.874	0.9637
0.5672	0.3212	0.6135	0.9318	0.2894	0.6743	1.0679	0.1881	0.5296	0.9926	0.3617	0.6338	0.9	0.6106	0.1852	0.5209	-1.2328	0.9868	-0.2662	0.9955	-0.1505	-0.8248	0.9463
0.6396	0.4051	0.6482	0.9695	0.3357	0.7698	1.0823	0.2257	0.5788	0.9955	0.3791	0.6627	0.8971	0.6019	0.2605	0.573	-1.2241	0.9666	-0.2228	1.01	-0.1302	-0.7408	0.9261
0.6859	0.4717	0.709	0.9926	0.3415	0.7785	1.0968	0.2257	0.6106	0.981	0.3733	0.6859	0.8913	0.5904	0.3096	0.5933	-1.201	0.9637	-0.1794	1.01	-0.1129	-0.6338	0.9347
0.7264	0.5122	0.7669	0.981	0.3588	0.8016	1.0997	0.2373	0.6077	0.9752	0.3733	0.7235	0.8884	0.5846	0.3646	0.6106	-1.201	0.9492	-0.136	0.9781	-0.1071	-0.4949	0.9752
0.7437	0.5672	0.7987	0.9666	0.3762	0.8508	1.065	0.2315	0.6309	0.9405	0.3502	0.7379	0.8624	0.599	0.3733	0.6453	-1.2097	0.9116	-0.0897	0.9752	-0.1215	-0.3328	1.0071
0.7669	0.599	0.7987	0.9752	0.3849	0.8392	1.0447	0.2402	0.6309	0.9087	0.3444	0.7437	0.8306	0.6048	0.3791	0.6019	-1.227	0.9058	-0.055	0.9376	-0.1331	-0.1389	1.0563
0.7466	0.6106	0.7698	0.9261	0.3704	0.8363	0.9955	0.2141	0.6222	0.8392	0.2923	0.7032	0.7756	0.6048	0.3588	0.5788	-1.2299	0.8334	-0.0521	0.8624	-0.1592	0.0492	1.1084
0.7206	0.5672	0.7524	0.8884	0.3212	0.8132	0.9492	0.1852	0.6019	0.7727	0.2489	0.6888	0.7032	0.6135	0.3039	0.5354	-1.2386	0.7669	-0.0579	0.819	-0.1881	0.2691	1.1489
0.654	0.5296	0.6945	0.8132	0.2576	0.7553	0.8595	0.1273	0.5556	0.7119	0.1852	0.6396	0.6077	0.599	0.2373	0.4717	-1.2241	0.6945	-0.0723	0.7003	-0.2576	0.4601	1.1923
0.6135	0.4804	0.6656	0.7669	0.191	0.7264	0.7669	0.0868	0.5412	0.5904	0.1158	0.6106	0.5238	0.6106	0.1447	0.4023	-1.2444	0.6164	-0.11	0.6135	-0.3183	0.6685	1.2299
0.5498	0.4051	0.6135	0.6859	0.11	0.6945	0.6743	0.0058	0.4978	0.5006	0.0289	0.5441	0.4138	0.6106	0.0463	0.3357	-1.256	0.4891	-0.191	0.5267	-0.3849	0.8566	1.308
0.4804	0.301	0.5296	0.6019	0.0434	0.628	0.5961	-0.0521	0.4341	0.382	-0.0492	0.4833	0.3068	0.6193	-0.0521	0.2547	-1.2617	0.3617	-0.2836	0.4138	-0.5006	1.0418	1.3891
0.4051	0.2286	0.4804	0.5238	-0.0318	0.5527	0.492	-0.1215	0.3994	0.2807	-0.1042	0.4254	0.2228	0.6338	-0.1592	0.1707	-1.2936	0.2547	-0.3588	0.3183	-0.5672	1.2212	1.4759
0.3617	0.1939	0.4283	0.4949	-0.0955	0.5469	0.4514	-0.1852	0.3733	0.191	-0.1794	0.3762	0.1534	0.6598	-0.2402	0.1071	-1.3225	0.1592	-0.4196	0.2373	-0.6222	1.3775	1.5743
0.3068	0.0926	0.3791	0.4196	-0.165	0.492	0.3994	-0.2257	0.3299	0.11	-0.2431	0.2836	0.0405	0.6569	-0.3212	0.0058	-1.3254	0.0318	-0.4833	0.1447	-0.6945	1.5338	1.664
0.2807	0.0463	0.3704	0.4051	-0.191	0.5006	0.3646	-0.2315	0.3328	0.0637	-0.2662	0.2778	-0.0232	0.6656	-0.3878	-0.0492	-1.3428	-0.0347	-0.5093	0.1215	-0.7206	1.6987	1.7508
0.2691	0	0.3125	0.3762	-0.2402	0.4601	0.3241	-0.272	0.3328	0.0203	-0.2923	0.2489	-0.0752	0.6453	-0.4109	-0.0897	-1.3138	-0.1678	-0.5585	0.0521	-0.7611	1.8434	1.8
0.2373	-0.0116	0.3328	0.3994	-0.2749	0.4514	0.2981	-0.2778	0.3415	-0.0145	-0.3039	0.2286	-0.1187	0.6338	-0.408	-0.1187	-1.2849	-0.2402	-0.5788	-0.0087	-0.7727	1.9852	1.8347
0.2257	-0.0579	0.3212	0.3965	-0.2749	0.4572	0.2865	-0.2778	0.3473	-0.0203	-0.3241	0.1997	-0.1621	0.5961	-0.4167	-0.1273	-1.2154	-0.301	-0.6077	-0.0463	-0.7871	2.0807	1.8579
0.2431	-0.0695	0.3588	0.4138	-0.2605	0.4746	0.3039	-0.2576	0.3791	-0.0232	-0.2894	0.2199	-0.1563	0.5701	-0.3994	-0.1736	-1.1286	-0.3473	-0.6135	-0.0434	-0.7553	2.1878	1.8637
0.2489	-0.0723	0.3502	0.4341	-0.2662	0.4775	0.2981	-0.2431	0.3936	-0.0347	-0.2923	0.2026	-0.191	0.5093	-0.3675	-0.1418	-1.0244	-0.4283	-0.6019	-0.0781	-0.7611	2.2949	1.8058
0.2518	-0.0608	0.3704	0.4688	-0.2315	0.4804	0.2894	-0.2113	0.4051	-0.0376	-0.2489	0.2141	-0.1765	0.4601	-0.2923	-0.1331	-0.9145	-0.4457	-0.5817	-0.0839	-0.7235	2.3614	1.7045
0.301	-0.0376	0.4254	0.4746	-0.1939	0.5209	0.327	-0.165	0.4572	-0.0116	-0.2199	0.1997	-0.1823	0.3849	-0.2315	-0.0695	-0.79	-0.4601	-0.5585	-0.081	-0.6685	2.4048	1.5859
0.3444	0.0058	0.4428	0.4949	-0.1881	0.5151	0.3299	-0.1302	0.463	0.0029	-0.1823	0.2286	-0.1794	0.3328	-0.1244	-0.0029	-0.6569	-0.4775	-0.5209	-0.0926	-0.628	2.4425	1.3862
0.4138	0.0463	0.4949	0.518	-0.136	0.5412	0.3415	-0.0926	0.5006	0.0376	-0.1302	0.246	-0.1592	0.2489	-0.0174	0.081	-0.5093	-0.4572	-0.4833	-0.0752	-0.5701	2.4309	1.1605
0.4572	0.0984	0.5267	0.5643	-0.0781	0.5614	0.3531	-0.026	0.5267	0.0666	-0.0666	0.2807	-0.1187	0.1707	0.1331	0.2084	-0.3588	-0.4833	-0.4138	-0.081	-0.5006	2.399	0.9203
0.5151	0.165	0.5643	0.5817	-0.0376	0.5672	0.3733	0.026	0.5441	0.0897	-0.0289	0.2981	-0.1042	0.0839	0.2633	0.3183	-0.191	-0.4775	-0.3588	-0.0608	-0.4138	2.3441	0.6482
0.5904	0.2605	0.6164	0.6222	0.0289	0.5759	0.3907	0.0637	0.573	0.1042	0.0318	0.3241	-0.0637	0.0087	0.4225	0.4601	-0.0405	-0.4428	-0.2662	-0.0318	-0.3096	2.292	0.3994
0.6338	0.3357	0.6482	0.6424	0.1042	0.5817	0.3791	0.1505	0.5875	0.1244	0.1013	0.3588	-0.0347	-0.0637	0.5759	0.5904	0.1187	-0.4428	-0.1621	-0.0029	-0.2113	2.2196	0.1765
0.6888	0.3936	0.6945	0.6453	0.1678	0.5817	0.3646	0.1852	0.6019	0.1187	0.1534	0.3907	0.0029	-0.1447	0.6801	0.709	0.2778	-0.4225	-0.0723	0.0116	-0.1331	2.1733	-0.026
0.7553	0.4399	0.6888	0.6367	0.1881	0.5469	0.3357	0.2257	0.5875	0.11	0.1881	0.382	0.0087	-0.2373	0.7958	0.8334	0.4341	-0.4051	0.0347	0.0058	-0.0376	2.1039	-0.2084
0.7582	0.4688	0.6801	0.6135	0.2402	0.5267	0.2923	0.2576	0.5614	0.11	0.2055	0.3878	0.0289	-0.301	0.8797	0.9463	0.5701	-0.408	0.0897	0.0289	0.0608	2.0171	-0.3444
0.7524	0.5035	0.683	0.573	0.2778	0.4804	0.2518	0.2489	0.5527	0.0608	0.2431	0.3849	0.0058	-0.3675	0.9724	1.01	0.709	-0.4023	0.1592	0.0029	0.1158	1.9331	-0.4572
0.7669	0.5151	0.6627	0.5093	0.2576	0.4225	0.1447	0.2402	0.4717	0	0.2286	0.3386	-0.0232	-0.4109	1.0447	1.0852	0.8074	-0.437	0.2026	-0.026	0.1707	1.8232	-0.5412
0.7582	0.5006	0.6048	0.463	0.2315	0.3646	0.0781	0.1823	0.3994	-0.0781	0.1823	0.2749	-0.0723	-0.4601	1.1055	1.1431	0.8769	-0.4833	0.2344	-0.0752	0.1997	1.7016	-0.6019
0.764	0.492	0.5585	0.3675	0.2084	0.2836	-0.0174	0.1707	0.2952	-0.1418	0.1505	0.2228	-0.1187	-0.4746	1.1344	1.1489	0.9289	-0.492	0.2286	-0.1215	0.1968	1.6148	-0.6598
0.683	0.4399	0.463	0.2518	0.1389	0.191	-0.1158	0.0955	0.217	-0.2402	0.0926	0.1389	-0.2141	-0.4862	1.1547	1.1344	0.955	-0.5556	0.2141	-0.1968	0.191	1.5193	-0.654
0.6135	0.4023	0.3936	0.1129	0.0752	0.0839	-0.2199	0.0087	0.0926	-0.3617	0.0058	0.0145	-0.3096	-0.492	1.1431	1.0997	0.9492	-0.6222	0.1794	-0.2605	0.1389	1.4788	-0.6193
0.5412	0.3096	0.2662	-0.0232	-0.0116	-0.0318	-0.3502	-0.0752	-0.0434	-0.4891	-0.1042	-0.1042	-0.4167	-0.4572	1.091	1.0418	0.9261	-0.6656	0.1215	-0.3386	0.1042	1.4556	-0.5614
0.3878	0.2633	0.1505	-0.1794	-0.0926	-0.1534	-0.4862	-0.1707	-0.1707	-0.6193	-0.217	-0.2257	-0.5412	-0.4486	1.0273	0.9347	0.8653	-0.7466	0.0695	-0.4283	0.0347	1.4846	-0.4978
0.3096	0.2055	0.0637	-0.2923	-0.1707	-0.2315	-0.5875	-0.2344	-0.2691	-0.7351	-0.3183	-0.3328	-0.6424	-0.408	0.9347	0.8334	0.79	-0.7842	0.0405	-0.4891	-0.026	1.5338	-0.437
0.1823	0.1273	-0.0608	-0.4341	-0.2315	-0.3386	-0.7061	-0.3328	-0.4138	-0.8682	-0.4254	-0.4659	-0.7322	-0.3646	0.8363	0.6627	0.7206	-0.8537	-0.026	-0.5585	-0.0752	1.6148	-0.3878
0.0608	0.0521	-0.1736	-0.5759	-0.3068	-0.4486	-0.8074	-0.3791	-0.5093	-0.9666	-0.5238	-0.5759	-0.8363	-0.3241	0.7003	0.5325	0.6367	-0.8797	-0.0781	-0.6077	-0.1158	1.719	-0.3444
-0.0463	-0.0058	-0.2952	-0.6859	-0.3386	-0.5267	-0.9116	-0.4514	-0.599	-1.0534	-0.5904	-0.6743	-0.9145	-0.2923	0.5961	0.3762	0.5556	-0.9261	-0.0955	-0.6627	-0.1707	1.8521	-0.3299
-0.1447	-0.0579	-0.3965	-0.819	-0.382	-0.6019	-0.9984	-0.492	-0.7032	-1.1373	-0.6772	-0.764	-1.0013	-0.2489	0.4804	0.2344	0.4775	-0.9463	-0.1331	-0.6945	-0.1968	1.991	-0.3039
-0.2633	-0.1042	-0.463	-0.9318	-0.4225	-0.6743	-1.1084	-0.5498	-0.7727	-1.2415	-0.7351	-0.845	-1.065	-0.2257	0.3646	0.0405	0.4312	-0.9608	-0.1563	-0.7322	-0.2257	2.1531	-0.2894
-0.3704	-0.1389	-0.5614	-1.0476	-0.4254	-0.7148	-1.1662	-0.5527	-0.8074	-1.282	-0.7842	-0.9087	-1.117	-0.1968	0.2344	-0.1013	0.3849	-0.9868	-0.1592	-0.7524	-0.2257	2.3267	-0.2836
-0.4862	-0.1765	-0.628	-1.1431	-0.4283	-0.7727	-1.2241	-0.573	-0.8855	-1.3428	-0.8537	-0.9666	-1.1836	-0.1968	0.1071	-0.272	0.3704	-1.01	-0.1476	-0.7842	-0.2547	2.4743	-0.3039
-0.599	-0.2373	-0.7148	-1.256	-0.4486	-0.8219	-1.3138	-0.5817	-0.9203	-1.392	-0.8942	-1.0215	-1.2357	-0.2055	-0.0029	-0.437	0.3878	-1.0071	-0.165	-0.8045	-0.2778	2.6335	-0.3125
-0.6396	-0.2373	-0.7524	-1.3196	-0.4428	-0.8306	-1.3515	-0.573	-0.9492	-1.4064	-0.9232	-1.0563	-1.2617	-0.2141	-0.0984	-0.5354	0.4109	-1.0042	-0.165	-0.8074	-0.3068	2.7579	-0.3444
-0.7235	-0.2402	-0.7958	-1.4093	-0.4283	-0.8653	-1.4238	-0.5556	-0.9752	-1.4383	-0.9463	-1.0881	-1.2907	-0.2489	-0.1563	-0.6569	0.4746	-1.0129	-0.1273	-0.8248	-0.3183	2.8737	-0.3849
-0.7785	-0.2518	-0.8421	-1.4556	-0.3762	-0.8537	-1.418	-0.5006	-0.9521	-1.4007	-0.9347	-1.0563	-1.2936	-0.2865	-0.2026	-0.7293	0.5556	-0.9724	-0.1158	-0.8045	-0.272	2.9605	-0.437
-0.7929	-0.2286	-0.819	-1.5077	-0.3328	-0.8219	-1.4325	-0.4514	-0.9145	-1.3862	-0.8913	-1.0534	-1.2675	-0.3531	-0.1968	-0.7756	0.6772	-0.9232	-0.0695	-0.7842	-0.272	3.0212	-0.4891
-0.8074	-0.2084	-0.8508	-1.5482	-0.272	-0.8161	-1.4151	-0.4051	-0.8855	-1.3515	-0.8595	-0.9984	-1.2357	-0.4109	-0.2199	-0.7929	0.7987	-0.8624	-0.0174	-0.79	-0.2373	3.0762	-0.5556
-0.8103	-0.1736	-0.8363	-1.5772	-0.2228	-0.7756	-1.4035	-0.3212	-0.8392	-1.2994	-0.8161	-0.9752	-1.1923	-0.4775	-0.2055	-0.8277	0.9232	-0.8103	0.0521	-0.7698	-0.2113	3.1283	-0.654
-0.8103	-0.1215	-0.79	-1.5859	-0.1187	-0.7379	-1.363	-0.2228	-0.7814	-1.227	-0.7669	-0.9058	-1.1142	-0.5325	-0.1592	-0.8132	1.0331	-0.7235	0.1187	-0.7582	-0.1765	3.1601	-0.7785
-0.8074	-0.0897	-0.7582	-1.5974	-0.0492	-0.683	-1.3225	-0.1331	-0.6772	-1.1402	-0.6772	-0.8392	-1.01	-0.5817	-0.1302	-0.8363	1.1228	-0.6482	0.1968	-0.7379	-0.1129	3.1833	-0.9405
-0.7871	-0.026	-0.7437	-1.6177	0.0492	-0.6309	-1.2965	-0.0492	-0.628	-1.0707	-0.6019	-0.7408	-0.9174	-0.6367	-0.0521	-0.8219	1.2154	-0.573	0.2518	-0.7206	-0.0666	3.1833	-1.0968
-0.7582	0.0347	-0.7032	-1.5974	0.1042	-0.5961	-1.2589	0.0232	-0.5498	-0.981	-0.5209	-0.6569	-0.7987	-0.6511	-0.0087	-0.8334	1.256	-0.4688	0.301	-0.7119	-0.0203	3.1833	-1.2502
-0.7408	0.0868	-0.6772	-1.5859	0.1765	-0.5383	-1.2039	0.1071	-0.4804	-0.8797	-0.4543	-0.5961	-0.6916	-0.6685	0.0232	-0.8537	1.3052	-0.3733	0.3617	-0.7119	0.0492	3.2007	-1.3775
-0.7351	0.1389	-0.6482	-1.5801	0.2662	-0.4775	-1.117	0.191	-0.3994	-0.7814	-0.3878	-0.492	-0.5701	-0.6656	0.0897	-0.8653	1.3023	-0.2749	0.4225	-0.6801	0.0521	3.2122	-1.4701
-0.6916	0.1939	-0.6367	-1.5627	0.3386	-0.437	-1.0563	0.2518	-0.3328	-0.7061	-0.2981	-0.4225	-0.4341	-0.6453	0.1505	-0.874	1.2531	-0.1852	0.4717	-0.6656	0.1158	3.2093	-1.5338
-0.6888	0.2402	-0.6164	-1.5569	0.3936	-0.4023	-1.0244	0.3183	-0.2807	-0.6251	-0.2547	-0.3328	-0.301	-0.6106	0.1968	-0.8942	1.1865	-0.0897	0.5122	-0.6453	0.1215	3.2122	-1.5656
-0.6916	0.2633	-0.6135	-1.5598	0.4312	-0.3936	-1.0071	0.3415	-0.2373	-0.5469	-0.2084	-0.2894	-0.2373	-0.5556	0.2373	-0.9434	1.0968	-0.0289	0.492	-0.6482	0.1158	3.2556	-1.6003
-0.6801	0.2865	-0.5961	-1.5425	0.4543	-0.382	-0.9695	0.3965	-0.1968	-0.4717	-0.1794	-0.2286	-0.1302	-0.4978	0.2257	-0.9868	0.9724	0.0405	0.4833	-0.6569	0.1158	3.2962	-1.609
-0.6772	0.2865	-0.5875	-1.554	0.463	-0.3675	-0.9376	0.3878	-0.1534	-0.4312	-0.1592	-0.2113	-0.0492	-0.4167	0.246	-1.0505	0.8334	0.1013	0.4601	-0.6569	0.0608	3.3454	-1.6264
-0.7032	0.2778	-0.6048	-1.5569	0.4572	-0.3791	-0.9232	0.408	-0.1534	-0.3878	-0.1389	-0.1678	0.0232	-0.3704	0.2055	-1.1113	0.709	0.11	0.408	-0.6424	0.0463	3.4119	-1.638
