"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
1.3008	1.0455	1.084	0.8357	0.7588	0.9162	0.7483	0.9092	0.9476	0.7029	0.8427	1.2763	0.6854	0.2413	0.0699	0.021	-0.4686	0.5245	0.2063	-0.0944	0.5105
1.2728	1.0141	1.0386	0.8008	0.7308	0.8672	0.7133	0.8707	0.8987	0.6399	0.8078	1.2204	0.6119	0.2308	0.1574	0.0525	-0.4301	0.4791	0.2168	-0.1783	0.514
1.2449	1.0176	1.0211	0.7903	0.6819	0.8357	0.7064	0.8637	0.8532	0.591	0.7763	1.1889	0.5875	0.2273	0.2273	0.1504	-0.4196	0.4301	0.2308	-0.2238	0.5105
1.1889	0.9476	0.9686	0.6924	0.6574	0.7903	0.6154	0.7868	0.7798	0.507	0.7553	1.119	0.4896	0.2063	0.2797	0.2098	-0.3812	0.3672	0.2413	-0.3077	0.493
1.1889	0.9162	0.9406	0.6294	0.6574	0.7413	0.5455	0.7518	0.7553	0.4511	0.7378	1.098	0.4546	0.2133	0.3672	0.3392	-0.3707	0.3147	0.2518	-0.3462	0.4756
1.1644	0.8672	0.8952	0.521	0.6294	0.6889	0.4686	0.7378	0.6854	0.3567	0.7029	1.0316	0.3742	0.1643	0.4336	0.3777	-0.2972	0.2518	0.2553	-0.4231	0.4441
1.1295	0.8672	0.8532	0.4686	0.6504	0.6749	0.3986	0.7308	0.6539	0.2972	0.6854	0.9721	0.3462	0.1434	0.4896	0.4476	-0.2762	0.1923	0.2693	-0.4686	0.4336
1.098	0.8252	0.8392	0.4021	0.6399	0.6469	0.2832	0.7203	0.6224	0.2413	0.6784	0.9336	0.2797	0.1259	0.5595	0.4651	-0.2413	0.1504	0.3042	-0.5315	0.4546
1.0595	0.7903	0.7973	0.2902	0.6259	0.584	0.1888	0.6959	0.591	0.1539	0.6714	0.8777	0.2308	0.1049	0.577	0.5	-0.1853	0.1049	0.3077	-0.5665	0.4616
1.0281	0.7553	0.7413	0.2098	0.6644	0.556	0.1049	0.6924	0.549	0.1154	0.6574	0.8357	0.2133	0.0979	0.6015	0.535	-0.1783	0.0699	0.3322	-0.5945	0.4581
