"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
0.9808	1.4316	1.3526	0.1777	0.3851	1.1881	0.0724	-0.3884	0.0132	-0.6516	-0.7602	-1.2704	-1.5633	-0.1284	0.6747	-0.4246	0.2501	-1.5534	-0.1744	-1.0071	-0.6582
0.9018	1.3625	1.244	0.1119	0.3851	1.0926	0.0362	-0.3357	-0.0362	-0.7109	-0.7734	-1.3263	-1.5995	-0.1481	0.6451	-0.464	0.2666	-1.5699	-0.1547	-0.9906	-0.6451
0.803	1.2868	1.142	0.023	0.3851	0.9972	-0.0132	-0.3094	-0.1086	-0.7537	-0.7833	-1.3658	-1.6357	-0.1382	0.6483	-0.4871	0.2699	-1.5699	-0.1744	-0.9676	-0.6681
0.7076	1.221	1.0005	-0.0625	0.3719	0.8557	-0.102	-0.2765	-0.2271	-0.8392	-0.7767	-1.4316	-1.6752	-0.158	0.6253	-0.5101	0.2929	-1.6094	-0.1613	-0.9709	-0.6714
0.5628	1.1058	0.8491	-0.1711	0.3587	0.7504	-0.1711	-0.2468	-0.3159	-0.9116	-0.78	-1.4843	-1.685	-0.1711	0.599	-0.5694	0.3028	-1.5764	-0.181	-0.9445	-0.6911
0.4311	0.9808	0.6615	-0.2765	0.3159	0.6121	-0.2666	-0.2304	-0.4311	-0.9709	-0.7767	-1.5369	-1.6916	-0.1547	0.5595	-0.6187	0.2929	-1.5633	-0.181	-0.938	-0.6878
0.2863	0.8491	0.4904	-0.4377	0.2765	0.4344	-0.3851	-0.2403	-0.5792	-1.0499	-0.8261	-1.5962	-1.7245	-0.158	0.5101	-0.6615	0.3094	-1.5501	-0.2534	-0.9281	-0.7142
0.1547	0.6846	0.3028	-0.5792	0.2271	0.26	-0.5332	-0.2073	-0.7076	-1.1091	-0.7932	-1.6423	-1.7311	-0.1481	0.4673	-0.7273	0.3028	-1.5337	-0.2863	-0.9314	-0.7339
-0.0428	0.497	0.0856	-0.7602	0.158	0.0527	-0.678	-0.237	-0.8787	-1.2144	-0.8129	-1.7278	-1.764	-0.1711	0.3818	-0.7997	0.3094	-1.5304	-0.3159	-0.9577	-0.7372
-0.1909	0.3521	-0.1251	-0.9116	0.0987	-0.1316	-0.7866	-0.237	-1.0137	-1.2901	-0.8228	-1.7509	-1.741	-0.1481	0.2995	-0.8524	0.2896	-1.481	-0.3489	-0.9445	-0.7339
-0.4048	0.1843	-0.3456	-1.0861	0.0132	-0.3818	-0.9676	-0.26	-1.1683	-1.3691	-0.8195	-1.8035	-1.7147	-0.1514	0.181	-0.938	0.2929	-1.4283	-0.3916	-0.9248	-0.7339
-0.599	-0.0132	-0.5858	-1.3	-0.0954	-0.5891	-1.1519	-0.2995	-1.3099	-1.458	-0.8294	-1.8759	-1.7278	-0.1777	0.0592	-1.0367	0.3225	-1.3888	-0.4476	-0.9643	-0.724
-0.7767	-0.1646	-0.8063	-1.504	-0.2008	-0.8228	-1.2934	-0.3291	-1.4547	-1.5238	-0.8327	-1.9187	-1.685	-0.1744	-0.0889	-1.142	0.3357	-1.3099	-0.497	-0.9478	-0.7208
-0.9445	-0.3653	-1.04	-1.6587	-0.3094	-1.0334	-1.4613	-0.362	-1.5929	-1.5699	-0.8228	-1.9319	-1.6225	-0.1909	-0.1876	-1.1552	0.3554	-1.221	-0.5134	-0.9116	-0.6747
-1.1486	-0.5562	-1.2802	-1.8628	-0.4147	-1.2638	-1.639	-0.4081	-1.7476	-1.6258	-0.8359	-1.9747	-1.5666	-0.2139	-0.3423	-1.2243	0.3818	-1.1519	-0.5365	-0.9149	-0.6714
-1.3494	-0.7438	-1.5139	-2.0701	-0.5266	-1.4843	-1.82	-0.4476	-1.8957	-1.685	-0.8294	-2.0109	-1.5271	-0.2205	-0.464	-1.2901	0.4147	-1.0433	-0.5595	-0.9051	-0.6483
-1.5468	-0.938	-1.741	-2.2972	-0.6516	-1.7081	-1.9878	-0.5002	-2.024	-1.7213	-0.8195	-2.001	-1.4316	-0.2337	-0.6286	-1.323	0.4443	-0.9182	-0.5957	-0.8359	-0.6286
-1.718	-1.1289	-1.9549	-2.4683	-0.7997	-1.9385	-2.1623	-0.5529	-2.1129	-1.7542	-0.8228	-1.9878	-1.3625	-0.2534	-0.7668	-1.3559	0.4871	-0.8162	-0.6187	-0.8162	-0.6023
-1.8364	-1.2835	-2.1491	-2.6296	-0.8919	-2.103	-2.2807	-0.6056	-2.2182	-1.764	-0.78	-1.9747	-1.2737	-0.2666	-0.8721	-1.3592	0.5068	-0.6977	-0.5957	-0.7734	-0.5397
-2.024	-1.4613	-2.3597	-2.7909	-1.0597	-2.2742	-2.419	-0.6747	-2.2939	-1.7706	-0.7701	-1.9385	-1.198	-0.2863	-0.9939	-1.3954	0.543	-0.5628	-0.6121	-0.7339	-0.4871
-2.159	-1.6126	-2.5309	-2.9357	-1.1387	-2.4387	-2.5342	-0.7208	-2.3531	-1.7739	-0.7635	-1.9286	-1.0894	-0.2995	-1.1256	-1.4119	0.5759	-0.4344	-0.5759	-0.6944	-0.4246
-2.2511	-1.718	-2.6461	-3.0278	-1.2539	-2.5506	-2.6099	-0.7668	-2.3861	-1.7377	-0.7208	-1.8891	-0.9709	-0.2995	-1.1947	-1.4448	0.599	-0.3127	-0.5628	-0.6253	-0.3686
-2.3433	-1.8266	-2.7514	-3.1397	-1.3494	-2.6823	-2.6855	-0.8162	-2.4124	-1.6982	-0.6977	-1.8266	-0.8656	-0.3324	-1.3164	-1.4349	0.6319	-0.1646	-0.5035	-0.5562	-0.2863
-2.4058	-1.9121	-2.8369	-3.1693	-1.4251	-2.7448	-2.6954	-0.8524	-2.3926	-1.639	-0.678	-1.7509	-0.7306	-0.3456	-1.3625	-1.3954	0.6615	-0.0197	-0.4673	-0.5068	-0.2238
-2.4716	-1.9845	-2.9225	-3.2286	-1.4942	-2.8106	-2.7185	-0.9116	-2.3861	-1.5666	-0.6286	-1.6653	-0.6286	-0.362	-1.4086	-1.3658	0.701	0.1053	-0.4114	-0.4476	-0.1448
