"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-0.038	0.2312	0.3072	0.0507	0.4402	0.3294	-0.5479	0.4719	0.4845	-0.475	0.4624	0.5099	-0.2154	-0.0063	-0.4434	-0.6524	0.0063	-0.5574	0.0887	-1.0736	0.0127	-0.0665	-0.1488
0.1013	0.3294	0.4592	0.1742	0.5004	0.4402	-0.4085	0.4972	0.5732	-0.3895	0.5225	0.608	-0.1108	0.0095	-0.3104	-0.5352	0.0063	-0.4339	0.0982	-0.8899	0.0158	-0.0792	-0.285
0.2502	0.4275	0.5859	0.2724	0.5605	0.5447	-0.2755	0.5289	0.6714	-0.2724	0.5732	0.6809	-0.0222	0.0158	-0.1995	-0.4085	-0.0222	-0.3705	0.1298	-0.7094	0.0127	-0.0855	-0.4022
0.3737	0.4909	0.6904	0.3705	0.5764	0.6334	-0.1805	0.551	0.7189	-0.1868	0.5637	0.7284	0.0443	0.0158	-0.0855	-0.3357	-0.019	-0.2882	0.1298	-0.5352	-0.0095	-0.0918	-0.5099
0.4972	0.57	0.8044	0.4592	0.5985	0.7347	-0.0823	0.5795	0.7727	-0.0982	0.5922	0.7727	0.1013	0.0253	0.0475	-0.1868	-0.0348	-0.2027	0.133	-0.3832	0.0095	-0.1267	-0.6175
0.6175	0.6492	0.9121	0.5384	0.6397	0.7727	0.0063	0.6017	0.8139	-0.0095	0.5954	0.8044	0.1678	0.038	0.19	-0.0633	-0.0602	-0.1615	0.1172	-0.2249	0.0127	-0.1552	-0.6999
0.7537	0.7347	0.9976	0.608	0.6461	0.8297	0.0792	0.5922	0.8424	0.0253	0.5859	0.8234	0.1805	0.0475	0.304	0.0665	-0.057	-0.1108	0.0982	-0.076	-0.0158	-0.19	-0.7886
0.8741	0.8044	1.0736	0.6651	0.7157	0.8772	0.1742	0.6207	0.8551	0.0855	0.5985	0.8424	0.2439	0.0538	0.4465	0.1963	-0.0887	-0.0728	0.1235	0.0633	-0.0253	-0.2027	-0.8487
0.9501	0.8614	1.1464	0.6809	0.7537	0.9121	0.2375	0.6556	0.8994	0.1488	0.589	0.8487	0.2565	0.0602	0.5637	0.3199	-0.1045	-0.0412	0.1203	0.209	-0.057	-0.2122	-0.9057
1.0546	0.9152	1.1686	0.7537	0.7854	0.9469	0.2819	0.6651	0.9279	0.1932	0.5859	0.8646	0.2945	0.0602	0.6334	0.4085	-0.1172	0.0158	0.1488	0.3927	-0.0633	-0.1963	-0.9374
