"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-0.0165	-0.102	-0.0296	0.7175	-0.5891	-0.3752	0.4871	-1.3757	-1.2802	-0.3521	-2.1787	-2.0899	-1.1519	-0.0757	-0.2732	0.5759	0.1481	-0.1975	-0.6944	0.3456	-1.1387
0.0165	-0.0559	-0.0197	0.6911	-0.5759	-0.4246	0.4311	-1.4053	-1.3	-0.3752	-2.1886	-2.0701	-1.1519	-0.0625	-0.3258	0.5463	0.1185	-0.1316	-0.6846	0.3884	-1.1683
0.0066	-0.0461	-0.0428	0.6582	-0.599	-0.4311	0.3884	-1.3823	-1.3395	-0.3916	-2.2083	-2.0931	-1.0926	-0.0494	-0.3686	0.5167	0.102	-0.0856	-0.6813	0.4081	-1.2078
0.0165	-0.0691	-0.0592	0.6385	-0.5891	-0.4904	0.3159	-1.4283	-1.3987	-0.4114	-2.205	-2.1261	-1.0828	-0.0395	-0.4246	0.4509	0.0757	-0.0395	-0.6615	0.4081	-1.2276
0.0592	-0.0461	-0.0592	0.5957	-0.5595	-0.5068	0.2797	-1.4382	-1.4316	-0.441	-2.2215	-2.1261	-1.0532	-0.0296	-0.4509	0.3785	0.0592	0.0099	-0.6582	0.3818	-1.2177
0.0658	-0.0724	-0.0922	0.543	-0.5825	-0.5397	0.2172	-1.458	-1.4876	-0.4344	-2.2248	-2.1557	-1.04	-0.0132	-0.4542	0.362	0.0329	0.0428	-0.6352	0.4015	-1.221
0.0559	-0.079	-0.1284	0.5299	-0.6286	-0.6089	0.158	-1.4613	-1.5369	-0.5101	-2.2314	-2.182	-1.0334	-0.0033	-0.4871	0.3192	0.0132	0.0889	-0.6253	0.3851	-1.2243
0.0658	-0.0987	-0.1547	0.4838	-0.6451	-0.6615	0.1185	-1.4843	-1.5666	-0.5233	-2.205	-2.1985	-1.0433	-0.0033	-0.5134	0.3159	-0.0066	0.102	-0.6089	0.3587	-1.2276
0.0691	-0.1284	-0.1909	0.4706	-0.6483	-0.6977	0.0691	-1.4448	-1.6094	-0.5397	-2.1688	-2.1721	-1.0137	0.0263	-0.5365	0.3028	-0.0658	0.1284	-0.5628	0.3587	-1.1914
0.0592	-0.1382	-0.2337	0.4246	-0.6846	-0.7339	0.0132	-1.4645	-1.6456	-0.5661	-2.1425	-2.1919	-1.017	0.0428	-0.5628	0.3028	-0.0987	0.1448	-0.5463	0.3258	-1.1651
0.023	-0.2271	-0.2929	0.339	-0.7208	-0.8129	-0.0559	-1.4547	-1.6916	-0.5891	-2.1261	-2.1886	-1.0071	0.0823	-0.5891	0.3423	-0.1547	0.1646	-0.5365	0.3291	-1.1552
-0.023	-0.2534	-0.3456	0.2732	-0.7701	-0.8721	-0.1382	-1.4415	-1.6949	-0.6714	-2.0833	-2.1985	-1.0499	0.0856	-0.6121	0.3686	-0.1777	0.1349	-0.497	0.2797	-1.119
-0.0823	-0.3258	-0.4081	0.204	-0.8491	-0.9149	-0.1909	-1.4251	-1.7311	-0.7339	-2.0142	-2.1524	-1.0499	0.1152	-0.6418	0.4015	-0.2172	0.1284	-0.497	0.2435	-1.0894
-0.1613	-0.4048	-0.4871	0.1349	-0.8754	-0.9742	-0.283	-1.4283	-1.7476	-0.7964	-1.9714	-2.1688	-1.0433	0.1119	-0.6549	0.441	-0.2435	0.079	-0.4706	0.1547	-1.0564
-0.2435	-0.4805	-0.5792	0.0461	-0.9083	-1.04	-0.3719	-1.379	-1.7542	-0.8392	-1.8858	-2.1261	-1.0992	0.1316	-0.6944	0.4805	-0.2633	0.0658	-0.441	0.0987	-1.0235
-0.3291	-0.5496	-0.6385	-0.0494	-0.9314	-1.0828	-0.4608	-1.379	-1.7476	-0.9248	-1.8134	-2.0964	-1.1453	0.1316	-0.7306	0.5134	-0.2666	0.023	-0.4311	0.0263	-0.9775
-0.4048	-0.6253	-0.7142	-0.1678	-0.9808	-1.1321	-0.5661	-1.3526	-1.7542	-0.9808	-1.741	-2.0668	-1.1618	0.1218	-0.7635	0.5035	-0.2666	-0.0329	-0.4443	-0.0395	-0.9544
-0.4805	-0.6977	-0.7899	-0.2666	-1.0268	-1.1881	-0.6648	-1.3066	-1.7706	-1.0696	-1.662	-2.0339	-1.2013	0.1218	-0.7833	0.5002	-0.2468	-0.1349	-0.4706	-0.1382	-0.938
-0.5463	-0.7668	-0.8162	-0.362	-1.0597	-1.2375	-0.7668	-1.2375	-1.7509	-1.1321	-1.583	-1.9681	-1.2375	0.1218	-0.7997	0.4246	-0.237	-0.2139	-0.4805	-0.2073	-0.8721
-0.6154	-0.8294	-0.8952	-0.4871	-1.0564	-1.2802	-0.8656	-1.2111	-1.7213	-1.1881	-1.4613	-1.9154	-1.2539	0.1086	-0.8392	0.3225	-0.2073	-0.2732	-0.4542	-0.2863	-0.8458
-0.6451	-0.8721	-0.8754	-0.5562	-1.0597	-1.277	-0.9248	-1.119	-1.6521	-1.2045	-1.3395	-1.8299	-1.2473	0.0954	-0.8096	0.1678	-0.1744	-0.3719	-0.4542	-0.3554	-0.7734
-0.6977	-0.9215	-0.8952	-0.6385	-1.0696	-1.3066	-1.0137	-1.0696	-1.6028	-1.2572	-1.2539	-1.7575	-1.2737	0.0691	-0.8162	-0.0066	-0.1382	-0.4377	-0.4608	-0.4213	-0.7372
-0.6911	-0.9577	-0.9149	-0.6681	-1.0729	-1.277	-1.0268	-0.9873	-1.5205	-1.2572	-1.1124	-1.6587	-1.2407	0.0527	-0.7602	-0.1514	-0.0922	-0.5101	-0.4344	-0.4871	-0.6813
-0.7076	-0.9643	-0.8853	-0.6977	-1.0071	-1.2407	-1.0828	-0.9051	-1.4316	-1.2671	-0.9709	-1.5633	-1.244	0.0132	-0.678	-0.2797	-0.0296	-0.5661	-0.4608	-0.5134	-0.6352
-0.6878	-0.9577	-0.8195	-0.6911	-0.9347	-1.1618	-1.0301	-0.7833	-1.3033	-1.2045	-0.8195	-1.402	-1.1716	0	-0.5694	-0.3884	0.0165	-0.5891	-0.3949	-0.5397	-0.5332
-0.6549	-0.9577	-0.7964	-0.6714	-0.8689	-1.1256	-1.0334	-0.6747	-1.1914	-1.1519	-0.6846	-1.2506	-1.0959	-0.0296	-0.4542	-0.4608	0.0658	-0.6056	-0.3719	-0.5299	-0.4608
-0.622	-0.9248	-0.7372	-0.6352	-0.803	-1.0433	-0.961	-0.5858	-1.0696	-1.0564	-0.5397	-1.1091	-1.0268	-0.0658	-0.339	-0.5134	0.1382	-0.6154	-0.3192	-0.5365	-0.3851
-0.6187	-0.9182	-0.6747	-0.6187	-0.7438	-0.9577	-0.9083	-0.4904	-0.9478	-0.984	-0.3949	-0.9577	-0.9413	-0.1053	-0.2205	-0.4805	0.2172	-0.6154	-0.26	-0.5365	-0.3061
-0.5825	-0.8985	-0.6483	-0.5397	-0.6582	-0.8524	-0.7932	-0.3818	-0.78	-0.8557	-0.2106	-0.78	-0.8294	-0.1448	-0.0889	-0.4509	0.2929	-0.5496	-0.2238	-0.5266	-0.1975
-0.5365	-0.8261	-0.5365	-0.4311	-0.5694	-0.7405	-0.7142	-0.2468	-0.622	-0.724	-0.0658	-0.6121	-0.701	-0.1843	0.0494	-0.3554	0.3587	-0.5233	-0.1514	-0.5167	-0.102
-0.5134	-0.7964	-0.4904	-0.3587	-0.4871	-0.6385	-0.5694	-0.1547	-0.4739	-0.5792	0.079	-0.4311	-0.5529	-0.2139	0.1547	-0.26	0.4213	-0.4904	-0.0757	-0.5068	-0.0362
-0.4706	-0.7504	-0.4344	-0.2172	-0.3982	-0.5233	-0.418	-0.0395	-0.3061	-0.4278	0.2205	-0.2732	-0.4213	-0.2468	0.2633	-0.1382	0.4937	-0.4509	-0.0165	-0.4772	0.023
-0.4476	-0.6944	-0.3884	-0.1415	-0.339	-0.4278	-0.2962	0.0263	-0.1613	-0.2863	0.3489	-0.1349	-0.3028	-0.2929	0.3258	-0.079	0.5661	-0.3785	0.0395	-0.4509	0.1218
