"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-2.0142	-2.0083	-1.8699	-1.2162	-1.9612	-1.5636	-0.9482	-1.6284	-1.5901	-0.8186	-1.5901	-1.4223	-0.8922	-0.0147	-2.02	-0.6066	0	-0.3563	-1.0306	0.106	-0.7627
-1.97	-1.9199	-1.7933	-1.172	-1.8875	-1.5047	-0.9099	-1.6048	-1.5489	-0.7803	-1.5931	-1.4076	-0.8716	-0.0206	-2.02	-0.7362	-0.0059	-0.3151	-1.0336	0.1325	-0.7745
-1.8846	-1.8198	-1.6961	-1.0571	-1.7904	-1.4252	-0.8304	-1.5548	-1.5106	-0.7332	-1.5695	-1.4076	-0.8157	-0.0088	-1.9847	-0.8245	-0.0324	-0.265	-1.0571	0.1649	-0.7656
-1.8286	-1.758	-1.6284	-0.9894	-1.705	-1.3928	-0.7538	-1.543	-1.49	-0.6773	-1.5636	-1.3928	-0.7715	0.0177	-1.967	-0.9452	-0.0559	-0.2415	-1.0454	0.1796	-0.801
-1.7756	-1.6873	-1.5666	-0.904	-1.652	-1.3457	-0.6743	-1.5136	-1.4635	-0.6272	-1.5518	-1.3663	-0.7214	0.0353	-1.9788	-1.0601	-0.0854	-0.1855	-1.0984	0.1885	-0.8186
-1.6785	-1.5872	-1.4959	-0.8098	-1.5695	-1.2927	-0.6066	-1.4841	-1.3899	-0.5565	-1.5283	-1.3074	-0.6537	0.0383	-1.9494	-1.2162	-0.1178	-0.1413	-1.1101	0.2474	-0.801
-1.6225	-1.5518	-1.4547	-0.7332	-1.5342	-1.2633	-0.5242	-1.4547	-1.3899	-0.5035	-1.5224	-1.3104	-0.6095	0.0559	-1.9435	-1.3251	-0.1472	-0.0854	-1.0925	0.2532	-0.8275
-1.5666	-1.5106	-1.384	-0.6596	-1.4606	-1.2044	-0.424	-1.4105	-1.3457	-0.4505	-1.4871	-1.2603	-0.5565	0.0707	-1.9405	-1.4871	-0.1708	-0.0471	-1.1101	0.2591	-0.8098
-1.4723	-1.4576	-1.3339	-0.5742	-1.4311	-1.1602	-0.371	-1.3899	-1.2721	-0.4123	-1.4606	-1.2397	-0.4977	0.0942	-1.9494	-1.599	-0.212	-0.0206	-1.1043	0.2886	-0.7892
-1.4664	-1.4341	-1.3133	-0.5094	-1.3958	-1.1455	-0.3151	-1.3604	-1.2338	-0.3593	-1.4311	-1.1838	-0.4535	0.1119	-1.9523	-1.6814	-0.2209	0.0265	-1.0984	0.3121	-0.798
-1.3899	-1.3928	-1.2574	-0.4299	-1.3663	-1.1072	-0.2474	-1.3398	-1.1867	-0.318	-1.384	-1.1131	-0.371	0.1119	-1.9435	-1.7698	-0.2385	0.0736	-1.0866	0.3357	-0.7597
-1.3575	-1.3928	-1.222	-0.3887	-1.3516	-1.1219	-0.212	-1.3015	-1.169	-0.2768	-1.3752	-1.0984	-0.3563	0.109	-1.9405	-1.8051	-0.2385	0.1031	-1.0689	0.3445	-0.7362
-1.3192	-1.3575	-1.2014	-0.3357	-1.3251	-1.0689	-0.1649	-1.278	-1.116	-0.2326	-1.2986	-1.0306	-0.3062	0.106	-1.9023	-1.8228	-0.2474	0.1325	-1.0395	0.3651	-0.6979
-1.2427	-1.3163	-1.1838	-0.2886	-1.3104	-1.0689	-0.1472	-1.2662	-1.0689	-0.2091	-1.2662	-0.9953	-0.2709	0.1266	-1.8758	-1.7992	-0.2562	0.1855	-1.0424	0.4005	-0.6596
-1.2014	-1.3015	-1.1278	-0.2385	-1.2485	-1.0071	-0.0825	-1.2044	-0.9865	-0.1708	-1.2162	-0.9335	-0.2238	0.1266	-1.7933	-1.7698	-0.2739	0.2326	-0.9953	0.4417	-0.586
-1.1808	-1.331	-1.1278	-0.2267	-1.2662	-1.0071	-0.0677	-1.2044	-0.9717	-0.1943	-1.1779	-0.907	-0.2238	0.1413	-1.7521	-1.7197	-0.2797	0.2415	-0.9865	0.4623	-0.583
-1.1396	-1.2868	-1.116	-0.1855	-1.2515	-0.9835	-0.0412	-1.172	-0.9276	-0.162	-1.1366	-0.8657	-0.2032	0.1296	-1.6726	-1.6402	-0.2827	0.2621	-0.9541	0.4653	-0.5359
-1.1249	-1.2809	-1.0748	-0.1649	-1.2309	-0.957	-0.0412	-1.1455	-0.8628	-0.1355	-1.0778	-0.7862	-0.1472	0.1472	-1.5725	-1.546	-0.3121	0.3357	-0.9099	0.5035	-0.477
-1.0601	-1.2427	-1.0571	-0.1443	-1.225	-0.96	-0.0236	-1.119	-0.8333	-0.1207	-1.0454	-0.7715	-0.1649	0.1649	-1.4517	-1.4399	-0.3357	0.3445	-0.9011	0.5153	-0.4358
-0.9894	-1.222	-1.0159	-0.109	-1.1661	-0.8805	0	-1.0571	-0.7627	-0.0883	-0.9659	-0.6979	-0.106	0.1678	-1.3222	-1.3281	-0.3651	0.3681	-0.8392	0.5389	-0.3799
-0.9335	-1.172	-0.9659	-0.0501	-1.1425	-0.8275	0.0206	-1.0218	-0.7008	-0.0589	-0.9099	-0.6361	-0.106	0.1885	-1.1573	-1.1631	-0.4005	0.3887	-0.8245	0.5536	-0.3327
-0.8657	-1.2014	-0.9276	-0.0589	-1.1455	-0.7774	0.0294	-0.9835	-0.6449	-0.0618	-0.851	-0.6154	-0.0854	0.2091	-1.0306	-1.0571	-0.424	0.3887	-0.7892	0.583	-0.3239
-0.7921	-1.1278	-0.854	0.0265	-1.0689	-0.7008	0.0707	-0.9129	-0.5448	-0.0059	-0.7833	-0.5565	-0.0618	0.2415	-0.8157	-0.8805	-0.4741	0.4034	-0.7332	0.5889	-0.265
-0.6949	-1.0719	-0.7656	0.0236	-0.9924	-0.6213	0.0942	-0.851	-0.4741	0.0265	-0.6979	-0.5006	-0.0294	0.2356	-0.6361	-0.7038	-0.5035	0.4211	-0.6684	0.5889	-0.2032
-0.6066	-1.0365	-0.7067	0.0648	-0.9452	-0.5477	0.1325	-0.7892	-0.3975	0.0501	-0.6361	-0.4388	-0.0294	0.265	-0.4388	-0.53	-0.5389	0.4476	-0.6095	0.6125	-0.1708
-0.53	-0.9688	-0.6272	0.0766	-0.8716	-0.4653	0.1767	-0.7244	-0.3092	0.0854	-0.5801	-0.371	0	0.2856	-0.2621	-0.3416	-0.5654	0.4123	-0.5477	0.5919	-0.1237
-0.4417	-0.907	-0.5654	0.1237	-0.8039	-0.3769	0.1943	-0.6508	-0.2238	0.1119	-0.5035	-0.3062	0.0265	0.2974	-0.0736	-0.1708	-0.5889	0.4034	-0.48	0.583	-0.0854
-0.3062	-0.8186	-0.4476	0.1826	-0.7273	-0.2562	0.2591	-0.5448	-0.109	0.1943	-0.427	-0.2209	0.0736	0.3062	0.1266	0.0501	-0.6213	0.4329	-0.4034	0.6243	-0.0147
-0.2532	-0.7656	-0.3681	0.1826	-0.6626	-0.1678	0.2797	-0.4947	-0.0177	0.2267	-0.3681	-0.1531	0.0825	0.321	0.2739	0.2179	-0.6302	0.3887	-0.3475	0.6037	-0.0206
-0.1531	-0.6596	-0.2621	0.215	-0.5742	-0.0648	0.3327	-0.4123	0.0854	0.2709	-0.2886	-0.0795	0.1178	0.3062	0.4505	0.3975	-0.639	0.3769	-0.2591	0.5772	0.0324
-0.1031	-0.6331	-0.2091	0.215	-0.533	-0.0029	0.3445	-0.3651	0.1443	0.2945	-0.2562	-0.0236	0.1472	0.321	0.5772	0.5477	-0.6243	0.3622	-0.2474	0.5389	-0.0088
-0.0236	-0.5595	-0.1296	0.2326	-0.4653	0.0883	0.3651	-0.3151	0.1943	0.3033	-0.2002	0.0177	0.1531	0.3092	0.6802	0.6773	-0.6154	0.3298	-0.1796	0.4947	0.0236
0.0147	-0.4918	-0.0825	0.2444	-0.4211	0.1737	0.3946	-0.2856	0.2768	0.3475	-0.1649	0.0972	0.1767	0.2886	0.7833	0.7745	-0.586	0.2974	-0.1561	0.4476	0.0177
0.0648	-0.4594	-0.0206	0.2591	-0.3681	0.2415	0.4123	-0.2444	0.3269	0.371	-0.1502	0.1119	0.1796	0.265	0.8422	0.8716	-0.5448	0.2562	-0.1355	0.424	-0.0147
0.0972	-0.4152	0.0177	0.2591	-0.3386	0.2768	0.4064	-0.2297	0.3504	0.3563	-0.1413	0.1796	0.2091	0.2474	0.8893	0.9011	-0.5006	0.2179	-0.1207	0.3504	-0.0559
0.1237	-0.3975	0.0618	0.2562	-0.318	0.3327	0.4211	-0.212	0.3769	0.374	-0.1531	0.1885	0.1943	0.2238	0.9099	0.957	-0.4446	0.1826	-0.1266	0.2915	-0.0883
0.162	-0.3239	0.1031	0.2621	-0.2886	0.3651	0.427	-0.2002	0.424	0.3916	-0.1531	0.1826	0.2002	0.1855	0.904	0.9335	-0.3946	0.1413	-0.1296	0.2356	-0.1472
0.2032	-0.3151	0.1472	0.2709	-0.2562	0.3887	0.4299	-0.1973	0.4417	0.3946	-0.162	0.2179	0.2061	0.1708	0.8687	0.9423	-0.3593	0.1266	-0.1443	0.2002	-0.1649
0.215	-0.2768	0.162	0.3004	-0.2591	0.4299	0.4329	-0.1767	0.4682	0.3946	-0.162	0.2444	0.2238	0.1737	0.8569	0.9246	-0.3151	0.106	-0.1355	0.1561	-0.215
0.2562	-0.2297	0.2061	0.3033	-0.2238	0.4505	0.4358	-0.1531	0.48	0.4093	-0.1708	0.265	0.2326	0.1325	0.8245	0.8834	-0.2797	0.0942	-0.1384	0.106	-0.2444
0.2739	-0.2209	0.2385	0.318	-0.212	0.4653	0.4388	-0.1649	0.4918	0.4064	-0.1649	0.2709	0.2474	0.1207	0.7803	0.8304	-0.2474	0.0589	-0.159	0.0383	-0.3092
0.2974	-0.1914	0.268	0.3445	-0.1973	0.4918	0.4417	-0.1708	0.5065	0.4152	-0.1796	0.2974	0.2415	0.109	0.7509	0.7892	-0.2209	0.0471	-0.2032	0.0088	-0.3416
0.3534	-0.1384	0.3062	0.3975	-0.1531	0.5094	0.4505	-0.1325	0.5359	0.427	-0.1325	0.3386	0.2945	0.0942	0.7244	0.7185	-0.2091	0.0471	-0.1796	-0.0177	-0.3622
0.3593	-0.1355	0.3298	0.4093	-0.1384	0.5271	0.4388	-0.1325	0.5418	0.4299	-0.1443	0.3416	0.3033	0.0795	0.6419	0.6361	-0.1796	0.0147	-0.212	-0.0236	-0.4093
0.3298	-0.1472	0.3033	0.3916	-0.1266	0.5124	0.4476	-0.1325	0.5065	0.424	-0.162	0.3445	0.321	0.0795	0.5742	0.5654	-0.1502	0	-0.2297	-0.0677	-0.4211
0.3504	-0.109	0.3327	0.4358	-0.0766	0.4947	0.427	-0.1237	0.533	0.4329	-0.1296	0.374	0.3416	0.0618	0.4977	0.4947	-0.1443	0.0236	-0.2002	-0.0825	-0.4005
0.3622	-0.0913	0.3563	0.4564	-0.053	0.4977	0.4152	-0.0942	0.5242	0.4711	-0.1031	0.3916	0.3593	0.0353	0.424	0.4329	-0.1148	0.0265	-0.215	-0.0766	-0.424
