"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
1.2484	1.1225	1.5071	1.8813	1.077	1.9372	2.3429	0.9931	2.2729	2.5422	1.133	2.3673	2.4373	-0.7833	0.4021	0.4756	0.1224	2.1505	-0.1678	1.6155	0.4581	-1.8078	0.7553
1.133	1.0386	1.4547	1.7904	0.9931	1.8743	2.2519	0.9406	2.238	2.4967	1.1085	2.3254	2.4093	-0.7903	0.3532	0.5385	0.1329	2.1121	-0.2098	1.5841	0.4091	-1.8393	0.7273
1.0525	0.9267	1.3847	1.6855	0.9476	1.8253	2.189	0.9057	2.1785	2.4478	1.112	2.3114	2.3638	-0.7973	0.2902	0.5805	0.1329	2.0701	-0.2343	1.5351	0.3986	-1.8708	0.6749
0.9651	0.8602	1.3253	1.6225	0.8567	1.7974	2.1296	0.8812	2.1855	2.4408	1.0875	2.2799	2.3499	-0.8008	0.2483	0.6364	0.1294	2.0491	-0.2797	1.4966	0.3916	-1.8918	0.6504
0.8777	0.7938	1.2868	1.5875	0.8043	1.7554	2.0771	0.8427	2.1435	2.3918	1.091	2.238	2.3149	-0.7868	0.2623	0.7378	0.1329	1.9897	-0.3007	1.4722	0.3707	-1.9232	0.6049
0.8148	0.7203	1.2309	1.5351	0.7518	1.696	2.0386	0.8217	2.0981	2.3673	1.098	2.1925	2.2729	-0.7938	0.1853	0.7798	0.1189	1.9582	-0.3147	1.4512	0.3427	-1.9197	0.577
0.7273	0.6259	1.1644	1.5071	0.6749	1.675	1.9967	0.8008	2.0876	2.3534	1.0805	2.1645	2.2519	-0.7903	0.1643	0.8322	0.1049	1.9477	-0.3322	1.4547	0.3602	-1.9128	0.5525
0.6644	0.5595	1.1295	1.5036	0.6469	1.626	1.9687	0.7903	2.0526	2.3359	1.091	2.1365	2.2484	-0.7833	0.1329	0.8812	0.0944	1.9128	-0.3322	1.4337	0.3637	-1.9232	0.5315
0.598	0.493	1.063	1.4757	0.6084	1.5806	1.9582	0.7763	2.0281	2.3359	1.112	2.1051	2.231	-0.7693	0.1014	0.9441	0.0769	1.8918	-0.3182	1.4442	0.3602	-1.8883	0.5245
0.5	0.4686	1.0211	1.4547	0.6049	1.5596	1.9512	0.7553	2.0351	2.3114	1.112	2.0701	2.2135	-0.7623	0.0245	0.9581	0.0699	1.8813	-0.3147	1.4127	0.3742	-1.8603	0.5035
0.4476	0.4301	1.0141	1.4547	0.5875	1.5526	1.9477	0.8148	2.0701	2.3009	1.1504	2.0876	2.203	-0.7378	0.0105	0.9931	0.035	1.8603	-0.2693	1.4267	0.4126	-1.8183	0.4826
0.3916	0.3881	1.0001	1.4407	0.563	1.4896	1.9197	0.8252	2.0631	2.2799	1.1819	2.0421	2.1995	-0.7483	-0.014	1.049	0.021	1.8393	-0.2308	1.4372	0.4126	-1.7659	0.4511
0.3462	0.3497	0.9406	1.4512	0.5735	1.4722	1.9582	0.8602	2.0876	2.2694	1.2029	2.0107	2.175	-0.7273	-0.1014	1.056	0.007	1.8253	-0.2203	1.4162	0.4301	-1.6785	0.4196
0.2972	0.2937	0.9127	1.4337	0.591	1.4197	1.9372	0.8777	2.0736	2.2519	1.2274	1.9967	2.154	-0.7273	-0.1329	1.07	-0.007	1.7974	-0.1888	1.4267	0.4371	-1.5945	0.4196
0.2762	0.2832	0.8952	1.4022	0.5875	1.4197	1.8988	0.9127	2.0876	2.238	1.2763	1.9897	2.182	-0.7203	-0.1399	1.0595	-0.0105	1.7974	-0.1399	1.4337	0.4476	-1.5106	0.3846
0.2518	0.2553	0.8637	1.3847	0.5875	1.3882	1.8743	0.9302	2.1016	2.2135	1.2833	1.9197	2.147	-0.7308	-0.1154	1.056	0.007	1.7449	-0.1084	1.4267	0.4511	-1.4232	0.4021
0.2273	0.2343	0.8287	1.3603	0.6119	1.3428	1.8498	0.9756	2.1086	2.154	1.3218	1.9162	2.1365	-0.7273	-0.1189	1.056	-0.007	1.7169	-0.0664	1.3812	0.4441	-1.3393	0.4056
0.2518	0.2448	0.8462	1.3673	0.6749	1.3253	1.8463	1.0036	2.147	2.1575	1.3847	1.9232	2.1575	-0.7168	-0.0559	1.07	-0.0245	1.7099	0.028	1.4092	0.4581	-1.2833	0.4126
0.2623	0.2518	0.8287	1.3323	0.6784	1.3288	1.8253	1.0386	2.1191	2.1331	1.3987	1.8778	2.1226	-0.7099	-0.007	1.0455	-0.021	1.6785	0.0769	1.3917	0.4336	-1.2064	0.4231
0.2308	0.1853	0.7973	1.2938	0.6644	1.3148	1.7764	1.049	2.1156	2.0771	1.4022	1.8323	2.1156	-0.7133	0.035	0.9861	-0.021	1.647	0.1014	1.3707	0.4161	-1.1504	0.4651
0.2588	0.2203	0.8043	1.2693	0.6994	1.2728	1.7659	1.084	2.1191	2.0666	1.4197	1.7974	2.0876	-0.7064	0.1014	0.9476	-0.0385	1.5945	0.1399	1.3603	0.4091	-1.1015	0.4861
0.2832	0.2343	0.7623	1.2414	0.7064	1.2379	1.7064	1.091	2.0736	2.0107	1.4092	1.7309	2.0631	-0.7029	0.1783	0.9022	-0.0525	1.5771	0.1609	1.3323	0.3846	-1.0735	0.514
0.2832	0.2343	0.7413	1.1994	0.7168	1.2099	1.6715	1.091	2.0701	1.9897	1.3882	1.689	2.0177	-0.6924	0.2343	0.8882	-0.0734	1.5316	0.1783	1.3218	0.3427	-1.0525	0.5245
0.2623	0.2378	0.7273	1.1714	0.7343	1.1574	1.64	1.084	2.0107	1.9372	1.3847	1.633	1.9932	-0.6924	0.2797	0.8392	-0.0804	1.4861	0.2028	1.2833	0.3287	-1.042	0.521
0.2902	0.2308	0.6994	1.112	0.7064	1.098	1.5666	1.042	1.9372	1.8848	1.3463	1.5771	1.9407	-0.6959	0.3112	0.8078	-0.0769	1.4267	0.1853	1.2658	0.2448	-1.063	0.514
0.2867	0.2867	0.6924	1.042	0.7168	1.0735	1.4966	1.042	1.8813	1.8323	1.3323	1.4966	1.8603	-0.6784	0.3287	0.7658	-0.0909	1.3847	0.1818	1.2239	0.2133	-1.07	0.514
0.2623	0.3007	0.6259	0.9511	0.7308	1.0071	1.4197	1.0281	1.8113	1.7589	1.3043	1.4407	1.8009	-0.6924	0.3182	0.6959	-0.0874	1.3218	0.1713	1.1854	0.2098	-1.098	0.5105
0.2902	0.3532	0.6259	0.8462	0.7238	0.9441	1.3393	1.0176	1.7414	1.696	1.2798	1.3742	1.7029	-0.6819	0.3077	0.6259	-0.0874	1.2554	0.1713	1.098	0.1609	-1.105	0.5
0.2902	0.3707	0.5945	0.7658	0.7238	0.8987	1.2274	1.0036	1.661	1.612	1.2554	1.3113	1.6015	-0.6854	0.3182	0.542	-0.0909	1.1784	0.1783	1.0316	0.1713	-1.112	0.535
0.2693	0.4056	0.535	0.6574	0.7203	0.7938	1.0945	0.9651	1.5281	1.5141	1.2064	1.2204	1.5001	-0.7029	0.2762	0.4371	-0.0944	1.1085	0.1678	0.9616	0.1609	-1.105	0.556
0.2937	0.4581	0.563	0.5595	0.7343	0.7518	0.9861	0.9651	1.4547	1.4162	1.1819	1.1435	1.4127	-0.6749	0.2937	0.3777	-0.1049	1.0246	0.1993	0.9162	0.1504	-1.1015	0.556
0.3217	0.4791	0.549	0.4581	0.7273	0.6819	0.8742	0.9441	1.3288	1.3113	1.1609	1.0805	1.3008	-0.6819	0.2623	0.2762	-0.1049	0.9302	0.2378	0.8637	0.1678	-1.07	0.598
0.3112	0.542	0.528	0.3427	0.7413	0.6224	0.7693	0.9476	1.2274	1.2169	1.133	0.9826	1.2029	-0.6819	0.2553	0.1993	-0.0944	0.8392	0.2658	0.8113	0.1958	-1.056	0.6329
0.3497	0.563	0.5	0.2832	0.7448	0.549	0.6434	0.9197	1.098	1.098	1.0875	0.9057	1.0595	-0.6784	0.2588	0.1748	-0.1119	0.7413	0.2867	0.7343	0.2098	-1.0595	0.6714
0.3777	0.5735	0.4896	0.1923	0.7343	0.4756	0.5245	0.8882	0.9861	0.9651	1.07	0.7903	0.9162	-0.6539	0.2937	0.1294	-0.1294	0.6329	0.3672	0.6504	0.2483	-1.0176	0.7168
0.4056	0.57	0.4581	0.1154	0.7133	0.4161	0.4196	0.8742	0.8567	0.8252	1.042	0.6889	0.7973	-0.6644	0.2867	0.1014	-0.1399	0.5175	0.4301	0.584	0.2867	-0.9861	0.7378
0.3951	0.556	0.4476	0.0699	0.6994	0.3497	0.3182	0.8602	0.7448	0.7099	0.9861	0.5735	0.6504	-0.6364	0.2937	0.0699	-0.1678	0.4196	0.5035	0.535	0.3147	-0.9511	0.7553
0.3742	0.5245	0.3986	0.0105	0.6434	0.2518	0.1958	0.8252	0.5805	0.5665	0.9371	0.4196	0.4651	-0.6469	0.2972	0.0594	-0.1713	0.2553	0.577	0.4266	0.3707	-0.8812	0.7448
0.3637	0.4756	0.3427	-0.0315	0.5945	0.1609	0.0839	0.7763	0.4371	0.4336	0.8672	0.3077	0.3077	-0.6329	0.3077	0.042	-0.1923	0.1294	0.6294	0.3427	0.4196	-0.8217	0.7064
0.3322	0.4021	0.2902	-0.0909	0.5175	0.0664	-0.0385	0.6819	0.2483	0.2867	0.8113	0.1294	0.1189	-0.6294	0.2623	0.0525	-0.2063	0.0175	0.6504	0.2658	0.4301	-0.7483	0.6609
0.2658	0.3567	0.2413	-0.1189	0.4301	-0.0175	-0.1294	0.6329	0.1154	0.1539	0.7308	0.007	-0.0175	-0.6189	0.2553	0.1049	-0.2343	-0.1189	0.6854	0.1818	0.4651	-0.6644	0.5805
