"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-0.9534	-0.5975	-0.7352	-1.232	-0.4431	-0.2786	-0.799	0.2518	0.3458	-0.3122	0.903	0.9937	0.3055	-0.2786	-0.5539	-1.1783	0.5707	-0.386	-0.1645	-1.0071	0.3491	-3.1857	-2.5076
-0.8627	-0.4666	-0.6445	-1.2119	-0.2753	-0.141	-0.7452	0.4398	0.5237	-0.2316	1.0541	1.1682	0.4129	-0.2954	-0.5807	-1.232	0.6042	-0.3223	-0.1208	-0.9366	0.48	-2.9205	-2.5412
-0.8527	-0.3424	-0.5841	-1.1917	-0.1074	-0.0436	-0.6747	0.6378	0.715	-0.1141	1.2219	1.3394	0.5472	-0.3088	-0.5673	-1.2286	0.6244	-0.2383	-0.0839	-0.8359	0.621	-2.6117	-2.5681
-0.7922	-0.2081	-0.4901	-1.1313	0.0772	0.1007	-0.5942	0.8258	0.8963	0.0134	1.3965	1.5274	0.6546	-0.3189	-0.5237	-1.1682	0.6512	-0.1276	-0.0269	-0.7385	0.7755	-2.3465	-2.5613
-0.7385	-0.0537	-0.4129	-1.1011	0.2686	0.2451	-0.5035	1.0373	1.0809	0.1208	1.5845	1.6919	0.809	-0.329	-0.48	-1.091	0.6781	-0.0034	0.0705	-0.6143	0.9097	-2.0813	-2.5378
-0.6714	0.0671	-0.3256	-1.0205	0.4297	0.3693	-0.4129	1.2354	1.2756	0.2451	1.7657	1.8732	0.9299	-0.3558	-0.3894	-0.9332	0.7184	0.0772	0.1813	-0.5069	1.0306	-1.8497	-2.5009
-0.6177	0.2048	-0.2249	-0.9567	0.6076	0.4901	-0.3323	1.4166	1.4334	0.3693	1.9135	2.0544	1.0809	-0.3659	-0.2853	-0.752	0.7553	0.1846	0.282	-0.3693	1.1816	-1.6516	-2.4506
-0.5438	0.3223	-0.1343	-0.8594	0.7956	0.6143	-0.2383	1.618	1.6248	0.5136	2.0746	2.2324	1.2286	-0.3995	-0.1645	-0.5774	0.7922	0.2954	0.4163	-0.2518	1.2924	-1.4737	-2.4338
-0.47	0.4498	-0.0369	-0.762	0.95	0.7452	-0.1443	1.806	1.7859	0.6546	2.2458	2.4069	1.3596	-0.4062	-0.0134	-0.3391	0.8157	0.4129	0.5338	-0.1343	1.4166	-1.3159	-2.4103
-0.3693	0.5807	0.047	-0.6479	1.1212	0.8963	-0.0201	1.994	1.9772	0.809	2.3834	2.558	1.5106	-0.4095	0.1343	-0.1846	0.8292	0.517	0.6613	0.0201	1.5173	-1.1716	-2.3834
-0.2988	0.6982	0.1544	-0.5505	1.3159	1.0306	0.1074	2.1854	2.1384	0.9299	2.5479	2.7325	1.6315	-0.4196	0.2686	0.0101	0.8392	0.6076	0.7855	0.1309	1.6348	-1.0239	-2.3801
-0.2048	0.8191	0.2551	-0.4465	1.4905	1.1414	0.2148	2.3767	2.3062	1.0574	2.7057	2.8735	1.7557	-0.4163	0.4196	0.1913	0.8594	0.7285	0.9399	0.2417	1.749	-0.8694	-2.3465
-0.1511	0.8997	0.3156	-0.3424	1.665	1.2589	0.3256	2.5177	2.4539	1.1951	2.8299	3.0246	1.8698	-0.4297	0.5673	0.3088	0.8762	0.8124	1.0205	0.3357	1.8228	-0.7016	-2.2861
-0.0235	1.0071	0.433	-0.2451	1.8195	1.3696	0.4666	2.7023	2.5882	1.3461	2.9373	3.1522	2.0242	-0.4398	0.752	0.4935	0.8896	0.8896	1.1682	0.4196	1.9269	-0.5472	-2.2626
0.0739	1.091	0.4968	-0.1443	1.9772	1.4703	0.5774	2.8165	2.7023	1.4737	3.0414	3.273	2.1317	-0.4465	0.8929	0.5807	0.8929	0.9634	1.2488	0.47	1.9604	-0.3693	-2.2122
0.1645	1.1548	0.574	-0.0101	2.0544	1.561	0.7117	2.9004	2.803	1.5878	3.1085	3.3569	2.2055	-0.4398	1.0272	0.7016	0.8829	1.0138	1.3126	0.5035	1.9873	-0.2148	-2.1484
0.235	1.2186	0.6445	0.1041	2.1585	1.6415	0.8292	2.9407	2.9004	1.6818	3.1387	3.4039	2.2894	-0.4297	1.1514	0.7956	0.8594	1.0272	1.3596	0.5539	1.9638	-0.0604	-2.1014
0.3156	1.2689	0.7318	0.2585	2.2424	1.7188	0.8997	3.0179	2.9709	1.7624	3.1958	3.4543	2.3532	-0.4129	1.279	0.9097	0.8459	1.0776	1.3931	0.5405	1.9571	0.047	-2.0242
0.3961	1.3528	0.8023	0.3995	2.2928	1.7993	1.0272	3.0179	3.038	1.8597	3.1757	3.5013	2.4203	-0.4062	1.3797	0.9937	0.8057	1.0977	1.4166	0.5606	1.937	0.1376	-1.947
0.48	1.4468	0.9097	0.517	2.3969	1.8665	1.1279	3.0179	3.1119	1.9504	3.1522	3.5349	2.4808	-0.386	1.4838	1.0843	0.7721	1.1011	1.4032	0.5573	1.9269	0.235	-1.8396
0.5875	1.5576	0.9903	0.611	2.464	1.9269	1.2253	3.038	3.1522	1.9873	3.1421	3.5617	2.5009	-0.3592	1.5576	1.1649	0.7352	1.1682	1.3763	0.5975	1.8933	0.2753	-1.7389
0.7016	1.6852	1.1111	0.762	2.5378	2.0276	1.3193	3.0548	3.1958	2.0645	3.1488	3.5516	2.5345	-0.3391	1.6214	1.1984	0.6714	1.1615	1.3864	0.6009	1.8732	0.3223	-1.6248
0.8191	1.806	1.2018	0.8762	2.6318	2.0947	1.4066	3.0783	3.2697	2.1619	3.1219	3.5852	2.5815	-0.3021	1.665	1.2085	0.5975	1.2085	1.4267	0.6412	1.8564	0.3256	-1.5005
0.9198	1.9135	1.3126	0.9769	2.709	2.1619	1.5039	3.0716	3.2831	2.2055	3.0716	3.5651	2.6083	-0.282	1.6986	1.185	0.5573	1.2119	1.4099	0.6747	1.8295	0.3357	-1.3931
1.0574	1.9705	1.4032	1.0373	2.7325	2.229	1.5576	3.0347	3.3032	2.2324	3.0011	3.5046	2.5916	-0.2618	1.7053	1.1111	0.517	1.2286	1.4099	0.6815	1.7825	0.3088	-1.2723
1.1615	2.0309	1.5173	1.1279	2.709	2.2592	1.608	2.981	3.2965	2.2693	2.9205	3.4644	2.5748	-0.2383	1.702	1.0004	0.4633	1.2253	1.4233	0.715	1.7557	0.2786	-1.1414
1.2823	2.0343	1.6248	1.185	2.6587	2.3029	1.6785	2.8836	3.2831	2.3029	2.7997	3.3972	2.5513	-0.2014	1.6583	0.8829	0.4028	1.2152	1.3562	0.7553	1.6818	0.2417	-1.0306
1.3696	2.0309	1.6718	1.2421	2.5916	2.3196	1.6718	2.7661	3.2361	2.2827	2.6721	3.2764	2.4875	-0.1813	1.5744	0.6982	0.3458	1.1682	1.2924	0.7687	1.5912	0.2048	-0.8997
1.4502	1.994	1.7322	1.2689	2.4606	2.3364	1.6852	2.6184	3.1857	2.2424	2.5412	3.1824	2.4237	-0.1443	1.4737	0.5002	0.2988	1.1313	1.1884	0.7687	1.4771	0.1443	-0.7788
1.5576	1.9739	1.806	1.2823	2.37	2.3264	1.7188	2.4606	3.1186	2.2089	2.3599	3.0548	2.3331	-0.1141	1.3831	0.2618	0.2417	1.0776	1.1011	0.752	1.3461	0.0839	-0.6546
1.6483	1.937	1.8765	1.3562	2.2357	2.2928	1.7221	2.2827	3.0313	2.1854	2.1417	2.8836	2.2223	-0.0806	1.2286	0.0436	0.1913	1.0037	0.9735	0.7654	1.1884	0.0101	-0.5237
1.7389	1.8967	1.9067	1.42	2.0981	2.2827	1.7523	2.1014	2.944	2.1216	1.937	2.7292	2.1182	-0.0537	1.1313	-0.1544	0.1208	0.9164	0.8762	0.7117	1.0339	-0.0839	-0.3961
1.8295	1.8799	1.9672	1.4938	1.9907	2.2659	1.7892	1.9202	2.8467	2.1048	1.7422	2.558	2.0142	-0.0101	1.0306	-0.3156	0.0436	0.856	0.7419	0.7016	0.8627	-0.1846	-0.2686
1.8933	1.853	1.994	1.5475	1.8866	2.229	1.8228	1.7523	2.7258	2.0477	1.5375	2.3801	1.8866	0.0269	0.9131	-0.3726	-0.0403	0.762	0.6378	0.6647	0.7285	-0.2954	-0.2014
1.9437	1.8295	2.0544	1.6013	1.7691	2.2055	1.8195	1.5375	2.6016	2.0007	1.2991	2.1686	1.7792	0.0504	0.8426	-0.433	-0.1108	0.7016	0.527	0.6177	0.5673	-0.3659	-0.1276
2.0142	1.8161	2.0712	1.6248	1.6751	2.1451	1.8396	1.3394	2.4976	1.9135	1.0876	1.9705	1.6483	0.094	0.7117	-0.433	-0.1846	0.6311	0.4431	0.5505	0.3961	-0.433	-0.0604
2.0108	1.7725	2.0242	1.6281	1.5308	2.1082	1.8127	1.1716	2.3364	1.8295	0.8359	1.759	1.514	0.1511	0.611	-0.4028	-0.282	0.5707	0.3424	0.4935	0.2618	-0.4465	0.0067
2.0175	1.7087	2.0209	1.6147	1.4099	2.0108	1.7993	0.9668	2.1887	1.7422	0.668	1.5442	1.3831	0.1981	0.5338	-0.3357	-0.386	0.527	0.2316	0.47	0.0906	-0.4498	0.0705
1.994	1.6449	1.9772	1.5744	1.2656	1.9437	1.7691	0.7385	2.0041	1.6483	0.3928	1.3159	1.2387	0.2518	0.4633	-0.2451	-0.4901	0.4767	0.1208	0.4196	-0.0974	-0.4196	0.1343
1.9504	1.5274	1.9269	1.5341	1.1044	1.8597	1.7154	0.5304	1.8161	1.5475	0.1712	1.0876	1.1111	0.2887	0.3693	-0.1746	-0.564	0.4263	0.0134	0.4095	-0.2618	-0.3726	0.235
1.8933	1.4603	1.8665	1.4804	0.9769	1.7691	1.6516	0.3357	1.655	1.4737	-0.0369	0.8694	0.9702	0.3424	0.329	-0.0671	-0.6613	0.4196	-0.0839	0.3659	-0.3961	-0.2887	0.2853
1.796	1.3495	1.7758	1.3461	0.8325	1.6583	1.5643	0.1611	1.4435	1.3596	-0.2618	0.6546	0.8157	0.3793	0.2954	0.1309	-0.7251	0.386	-0.1813	0.3659	-0.5472	-0.2014	0.3391
1.7053	1.2085	1.655	1.2521	0.6714	1.524	1.4771	-0.0336	1.2689	1.2622	-0.4633	0.4297	0.6982	0.3693	0.2686	0.2618	-0.752	0.3659	-0.2786	0.3525	-0.6747	-0.094	0.3961
1.5778	1.0809	1.5677	1.1615	0.5237	1.3998	1.3898	-0.2283	1.0742	1.1414	-0.6445	0.1981	0.5707	0.3995	0.282	0.4465	-0.7956	0.3391	-0.3693	0.3323	-0.809	0.0302	0.4431
1.4938	0.9433	1.467	1.0474	0.3894	1.2689	1.3092	-0.4062	0.8829	1.0641	-0.8057	-0.0034	0.4465	0.4095	0.2887	0.6982	-0.8157	0.3156	-0.433	0.3491	-0.9131	0.1712	0.5002
1.3864	0.8224	1.3663	0.9702	0.2686	1.1783	1.2421	-0.5573	0.705	0.9735	-0.9903	-0.1846	0.3491	0.4196	0.3659	0.9534	-0.8325	0.329	-0.4767	0.3693	-1.0205	0.3156	0.564
1.279	0.6647	1.2387	0.8896	0.1443	1.044	1.1649	-0.6915	0.527	0.8392	-1.1481	-0.3827	0.2148	0.4196	0.3827	1.232	-0.8191	0.2954	-0.5338	0.3995	-1.1078	0.4834	0.6445
1.1917	0.5606	1.1514	0.8292	0.0369	0.9366	1.0944	-0.8124	0.3894	0.7553	-1.2823	-0.5505	0.1108	0.4062	0.4868	1.5207	-0.7822	0.2887	-0.5975	0.423	-1.1783	0.6009	0.7184
1.091	0.4263	1.0742	0.799	-0.0739	0.8359	1.044	-0.9366	0.2283	0.6781	-1.4032	-0.715	0.0403	0.3827	0.5472	1.8262	-0.7553	0.3223	-0.6009	0.4767	-1.2421	0.7318	0.809
1.0306	0.2853	0.9802	0.799	-0.1712	0.7385	1.0172	-1.0339	0.0739	0.6244	-1.5005	-0.8527	-0.0201	0.3827	0.6277	2.1249	-0.7251	0.3189	-0.6378	0.564	-1.279	0.809	0.8829
0.9467	0.2249	0.9097	0.7755	-0.2316	0.6412	0.9836	-1.1078	-0.0772	0.5371	-1.6013	-0.9735	-0.1141	0.3592	0.6613	2.3801	-0.7117	0.3256	-0.6512	0.5975	-1.3092	0.8762	0.9232
0.856	0.1208	0.8292	0.7788	-0.3223	0.5136	0.9433	-1.1716	-0.2115	0.4465	-1.6818	-1.1145	-0.2115	0.3458	0.7285	2.6184	-0.6747	0.3189	-0.6781	0.6378	-1.326	0.9232	0.9634
0.7553	0.0168	0.7184	0.7587	-0.3659	0.4297	0.8795	-1.2521	-0.3323	0.3693	-1.7557	-1.2454	-0.2853	0.3323	0.7889	2.8131	-0.6311	0.3323	-0.6781	0.705	-1.3428	0.9668	0.9903
0.6781	-0.0806	0.6479	0.7217	-0.433	0.3021	0.8224	-1.3025	-0.5002	0.2417	-1.8463	-1.3864	-0.4095	0.3055	0.8124	2.944	-0.5875	0.2921	-0.6982	0.7251	-1.3864	0.9802	1.0306
0.5908	-0.1611	0.5539	0.6949	-0.4834	0.2081	0.7486	-1.3562	-0.6479	0.1276	-1.9067	-1.5073	-0.5203	0.282	0.8124	3.0347	-0.5304	0.2451	-0.6915	0.7553	-1.3998	1.0104	1.0641
0.517	-0.2014	0.4666	0.6512	-0.5002	0.0974	0.6546	-1.3931	-0.809	-0.0034	-1.9772	-1.665	-0.6244	0.2618	0.8325	3.0817	-0.4935	0.235	-0.6512	0.7452	-1.3696	1.0373	1.0809
0.3995	-0.2786	0.376	0.5807	-0.5438	-0.0504	0.5505	-1.4536	-0.9836	-0.1376	-2.0007	-1.7825	-0.7452	0.2451	0.8325	3.075	-0.4565	0.1981	-0.6412	0.7083	-1.3696	1.0675	1.0876
0.3223	-0.3189	0.2753	0.5069	-0.564	-0.1846	0.4163	-1.4905	-1.1514	-0.3021	-2.0645	-1.9604	-0.8728	0.2216	0.8191	2.9474	-0.4095	0.1578	-0.6345	0.715	-1.3596	1.0809	1.1346
0.1981	-0.3659	0.1443	0.4129	-0.6378	-0.3625	0.2753	-1.5442	-1.3596	-0.48	-2.1384	-2.0813	-1.0138	0.1947	0.762	2.7292	-0.3625	0.0839	-0.6277	0.668	-1.3461	1.0977	1.1615
0.1108	-0.433	0.0168	0.3156	-0.7083	-0.5237	0.094	-1.608	-1.5308	-0.6647	-2.2122	-2.2693	-1.1749	0.1779	0.7016	2.4606	-0.3323	0.0034	-0.6277	0.6009	-1.3528	1.1078	1.1581
0.0134	-0.4901	-0.1108	0.1746	-0.7788	-0.705	-0.0806	-1.6718	-1.7389	-0.8762	-2.276	-2.4371	-1.3428	0.1611	0.6143	2.0947	-0.3223	-0.0974	-0.6311	0.5103	-1.3461	1.1078	1.1447
-0.0839	-0.5774	-0.2551	0.0671	-0.8627	-0.8963	-0.2618	-1.749	-1.9571	-1.0541	-2.3465	-2.605	-1.514	0.141	0.4935	1.6583	-0.2853	-0.2048	-0.6277	0.433	-1.3528	1.1279	1.1481
-0.2383	-0.6512	-0.4028	-0.0537	-0.9534	-1.0776	-0.433	-1.8094	-2.1552	-1.232	-2.3868	-2.7493	-1.6751	0.1578	0.3894	1.2186	-0.2954	-0.329	-0.621	0.3088	-1.3461	1.091	1.1514
-0.2954	-0.715	-0.5304	-0.1511	-1.0239	-1.2421	-0.5975	-1.8765	-2.3331	-1.4066	-2.4338	-2.8903	-1.8228	0.1712	0.2551	0.7721	-0.3021	-0.4666	-0.6445	0.2081	-1.3394	1.044	1.1111
