"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-0.7567	-0.476	-0.8723	-0.3935	-0.4403	-0.6164	-0.2119	-0.2724	-0.6109	-0.0743	-0.2642	-0.3274	0.1128	0.066	-0.1761	0.0743	-0.1431	0.4568	-0.2972	0.366	0.2394
-0.7127	-0.4458	-0.8227	-0.3384	-0.41	-0.5778	-0.1651	-0.2229	-0.5421	-0.0413	-0.2504	-0.2889	0.1183	0.0715	-0.1238	0.0798	-0.1321	0.4045	-0.2862	0.2917	0.2421
-0.7209	-0.4182	-0.7649	-0.2972	-0.3632	-0.5063	-0.1073	-0.1981	-0.4595	0.011	-0.2091	-0.2559	0.1431	0.0605	-0.0963	0.055	-0.1238	0.3522	-0.2669	0.2229	0.2394
-0.7127	-0.41	-0.7512	-0.3082	-0.3302	-0.454	-0.0908	-0.1706	-0.3907	0.0715	-0.2091	-0.2339	0.1458	0.0605	-0.0908	0.0028	-0.1238	0.2972	-0.2724	0.1706	0.2064
-0.7017	-0.377	-0.7044	-0.2889	-0.3247	-0.4127	-0.0303	-0.1596	-0.3439	0.1073	-0.2036	-0.2284	0.1486	0.0633	-0.1073	-0.033	-0.1128	0.2642	-0.2669	0.0991	0.1871
-0.7154	-0.388	-0.6741	-0.3192	-0.3054	-0.3632	-0.0083	-0.1238	-0.2779	0.1183	-0.2036	-0.2174	0.1431	0.044	-0.1321	-0.1293	-0.1128	0.2201	-0.2752	0.0358	0.1623
-0.7044	-0.366	-0.6714	-0.3054	-0.2862	-0.3302	0.011	-0.1183	-0.2174	0.1678	-0.2229	-0.1816	0.1568	0.0495	-0.1541	-0.2064	-0.0963	0.1651	-0.2669	-0.022	0.1293
-0.7044	-0.3495	-0.6191	-0.3027	-0.2531	-0.3109	0.0165	-0.0853	-0.1623	0.1844	-0.1816	-0.1623	0.1733	0.0523	-0.2036	-0.2999	-0.1073	0.1761	-0.2697	-0.0303	0.0991
-0.7072	-0.3274	-0.6053	-0.3082	-0.2229	-0.2421	0.0523	-0.0633	-0.077	0.2256	-0.1678	-0.1266	0.2036	0.0605	-0.2394	-0.3687	-0.1156	0.1733	-0.2476	-0.0688	0.0798
-0.7182	-0.3219	-0.5751	-0.3192	-0.1926	-0.2256	0.0468	-0.055	-0.0578	0.2807	-0.1596	-0.0853	0.2311	0.044	-0.2531	-0.4375	-0.0936	0.1541	-0.2449	-0.0853	0.0881
-0.7209	-0.3082	-0.5558	-0.3439	-0.1844	-0.2146	0.066	-0.033	0.0055	0.3054	-0.1403	-0.0358	0.2559	0.033	-0.2972	-0.5283	-0.0743	0.1651	-0.2174	-0.0936	0.0853
-0.6989	-0.3027	-0.5421	-0.3357	-0.1706	-0.1761	0.0715	-0.022	0.0468	0.3219	-0.1101	0.0165	0.3054	0.0275	-0.3027	-0.6439	-0.0578	0.2174	-0.2201	-0.0881	0.0495
-0.6741	-0.2421	-0.4925	-0.3357	-0.1321	-0.1486	0.077	0.0165	0.1073	0.366	-0.0495	0.0936	0.3632	0.0193	-0.2752	-0.6962	-0.0385	0.2229	-0.1816	-0.055	0.0798
-0.6576	-0.2201	-0.4458	-0.3412	-0.0936	-0.1293	0.1046	0.055	0.1431	0.3935	-0.0275	0.1266	0.4127	0.0083	-0.2642	-0.7704	0	0.2339	-0.1458	-0.0275	0.0908
-0.6274	-0.1899	-0.41	-0.3467	-0.055	-0.1073	0.1073	0.0715	0.2009	0.4265	0.0248	0.1761	0.4568	-0.0055	-0.2256	-0.8117	0.0193	0.2642	-0.1183	0.0028	0.1073
-0.6329	-0.1678	-0.4127	-0.3742	-0.0275	-0.0853	0.0991	0.0633	0.2284	0.4237	0.0413	0.2284	0.4513	-0.0358	-0.2009	-0.8723	0.077	0.2476	-0.1046	0.0083	0.1266
-0.5888	-0.1321	-0.3495	-0.377	-0.011	-0.0853	0.0908	0.0881	0.2284	0.4458	0.0798	0.2642	0.487	-0.0605	-0.1486	-0.9273	0.1183	0.2476	-0.0578	0.0248	0.1623
-0.5531	-0.0991	-0.3384	-0.3852	0.0083	-0.0798	0.0908	0.0936	0.2394	0.4348	0.0963	0.3164	0.498	-0.0825	-0.1073	-0.9603	0.1623	0.2504	-0.0275	0.0358	0.1651
