"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-0.6137	-0.9861	-0.5534	-0.236	-0.2859	-0.3934	-0.4065	0.299	0.0026	-0.2964	0.5822	0.1836	0.1285	-0.3121	-0.6871	0.3593	0.6294	0.1521	0.8419	-0.0341	0.6189
-0.6268	-0.9074	-0.5429	-0.2832	-0.2177	-0.3672	-0.3908	0.3462	0.0629	-0.236	0.6347	0.2675	0.2203	-0.3304	-0.577	0.3278	0.674	0.2255	0.8838	-0.0157	0.6609
-0.6347	-0.8786	-0.556	-0.3278	-0.1836	-0.3593	-0.3986	0.3908	0.1206	-0.1967	0.6871	0.3304	0.3016	-0.3514	-0.514	0.3095	0.7055	0.2728	0.8917	-0.0367	0.6793
-0.6661	-0.8445	-0.5744	-0.3541	-0.1442	-0.3567	-0.3934	0.4117	0.16	-0.1678	0.7107	0.3855	0.3383	-0.3541	-0.4249	0.2623	0.7212	0.2964	0.8943	-0.0157	0.7002
-0.6819	-0.7868	-0.598	-0.4117	-0.0997	-0.3304	-0.4249	0.4249	0.1862	-0.1626	0.7291	0.4222	0.3777	-0.3619	-0.3855	0.2255	0.7238	0.3252	0.8864	-0.042	0.7317
-0.7186	-0.7501	-0.6242	-0.4642	-0.0761	-0.3383	-0.4354	0.4406	0.1941	-0.1206	0.7474	0.4799	0.4196	-0.3488	-0.3278	0.1862	0.7133	0.3724	0.8812	-0.042	0.737
-0.7606	-0.7632	-0.6635	-0.4957	-0.0892	-0.3567	-0.4406	0.4196	0.2203	-0.1259	0.7238	0.4721	0.4354	-0.3488	-0.3016	0.0892	0.6897	0.3514	0.8812	-0.0656	0.737
-0.8104	-0.7291	-0.6976	-0.5639	-0.1049	-0.3645	-0.4642	0.396	0.2072	-0.1206	0.7317	0.4878	0.459	-0.3252	-0.2623	0.042	0.6635	0.3567	0.8471	-0.0839	0.716
-0.8419	-0.7448	-0.7422	-0.6216	-0.1049	-0.3934	-0.4721	0.3986	0.2151	-0.1128	0.6976	0.5035	0.4668	-0.3121	-0.2491	0.0026	0.6242	0.3567	0.8104	-0.0865	0.6871
-0.9179	-0.7527	-0.771	-0.6373	-0.139	-0.4039	-0.4957	0.3383	0.1574	-0.1206	0.6661	0.4721	0.4511	-0.2859	-0.2308	-0.0498	0.5901	0.3409	0.7606	-0.0944	0.6688
-0.9389	-0.737	-0.8104	-0.653	-0.16	-0.417	-0.493	0.3173	0.1652	-0.118	0.6399	0.4904	0.4642	-0.2596	-0.1993	-0.0577	0.5455	0.3541	0.737	-0.1075	0.632
-0.9966	-0.7684	-0.8209	-0.653	-0.1836	-0.4432	-0.4878	0.2544	0.1364	-0.1233	0.5848	0.4747	0.4616	-0.2229	-0.1731	-0.0157	0.4826	0.3567	0.6845	-0.1023	0.5901
-1.0281	-0.7868	-0.855	-0.695	-0.2072	-0.4773	-0.4563	0.1967	0.0892	-0.1364	0.535	0.4354	0.438	-0.2151	-0.1469	0.042	0.4432	0.3567	0.6583	-0.1364	0.556
-1.0543	-0.7946	-0.8943	-0.6976	-0.2675	-0.4904	-0.4642	0.097	0.0157	-0.1547	0.4616	0.4065	0.4039	-0.2019	-0.1233	0.0892	0.4249	0.3409	0.5953	-0.1128	0.4957
-1.1172	-0.7842	-0.91	-0.695	-0.3331	-0.5167	-0.4642	0.0105	-0.0498	-0.1967	0.3855	0.3331	0.3672	-0.2019	-0.1233	0.1469	0.4039	0.3121	0.5298	-0.1547	0.4144
-1.112	-0.8287	-0.952	-0.6793	-0.3777	-0.5429	-0.4852	-0.0708	-0.1101	-0.2282	0.3121	0.299	0.3331	-0.1915	-0.1233	0.2255	0.3908	0.2937	0.459	-0.1442	0.3409
