"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
2.1131	2.0921	2.7635	1.7084	1.9153	2.5417	1.8523	1.4777	3.0752	2.4338	1.0011	2.179	2.7905	0.7193	-1.9182	-0.4975	-1.3937	2.9133	-0.3896	1.9872	-0.5395	13.0591	-0.045
2.1191	2.0651	2.7425	1.6425	1.9332	2.5327	1.8433	1.5016	3.0272	2.3798	0.9711	2.1251	2.7425	0.7373	-2.0022	-0.4945	-1.4207	2.8474	-0.3807	1.9812	-0.5515	12.9212	-0.051
2.0861	2.1011	2.7065	1.6605	1.9392	2.5057	1.7984	1.4657	2.9733	2.3618	0.9951	2.0921	2.6945	0.7463	-2.0232	-0.4556	-1.4657	2.8024	-0.3237	1.9632	-0.5005	12.7953	-0.051
2.0711	2.0831	2.6915	1.6905	1.9452	2.4667	1.8014	1.4717	2.9373	2.3049	0.9831	2.0681	2.6196	0.7643	-2.0381	-0.4496	-1.4956	2.7575	-0.2877	1.9302	-0.4706	12.6994	-0.0659
2.0741	2.0831	2.6526	1.7024	1.9692	2.4757	1.8223	1.5016	2.8804	2.2569	0.9891	2.0291	2.5746	0.7763	-1.9782	-0.4466	-1.5136	2.7035	-0.2308	1.9242	-0.4196	12.6005	-0.0779
2.0741	2.0921	2.6316	1.7654	2.0022	2.4428	1.8373	1.5286	2.8474	2.2449	1.0161	2.0112	2.5447	0.7793	-1.8763	-0.4166	-1.5376	2.6825	-0.1409	1.9212	-0.3447	12.4926	-0.0869
2.0741	2.1131	2.6436	1.8133	2.0801	2.4608	1.8733	1.6005	2.8204	2.242	1.064	2.0351	2.5057	0.8033	-1.7354	-0.4316	-1.5496	2.6526	-0.027	1.9063	-0.2398	12.4057	-0.0719
2.0621	2.1191	2.6196	1.8493	2.1311	2.4667	1.8853	1.6455	2.7845	2.236	1.079	2.0142	2.4757	0.7913	-1.5676	-0.4346	-1.5376	2.6016	0.0839	1.9182	-0.1439	12.3367	-0.0659
2.0411	2.1101	2.5926	1.8523	2.182	2.4248	1.8913	1.6905	2.7635	2.191	1.127	2.0172	2.4548	0.7673	-1.3907	-0.4736	-1.5136	2.5657	0.2158	1.8643	-0.027	12.2858	-0.0599
2.0471	2.1161	2.5687	1.8943	2.218	2.4398	1.9093	1.7504	2.7155	2.167	1.1839	1.9992	2.3678	0.7643	-1.148	-0.4496	-1.4926	2.4877	0.3507	1.8613	0.0719	12.2438	-0.0929
2.0172	2.1041	2.5447	1.9182	2.2869	2.4308	1.9332	1.8493	2.6646	2.1311	1.2379	2.0172	2.3469	0.7523	-0.9262	-0.4646	-1.4717	2.4518	0.4616	1.8343	0.2038	12.2228	-0.0689
1.9932	2.1011	2.5207	1.9332	2.3079	2.3978	1.9272	1.8883	2.6076	2.1041	1.3038	1.9932	2.2779	0.7343	-0.6534	-0.5005	-1.4327	2.3918	0.5875	1.8193	0.2817	12.2168	-0.0899
1.9482	2.0471	2.4997	1.9392	2.3349	2.3798	1.9182	1.9602	2.5687	2.0561	1.3668	2.0082	2.218	0.7253	-0.4106	-0.5305	-1.3967	2.3109	0.6744	1.7894	0.3956	12.2318	-0.0899
1.9033	1.9932	2.4578	1.9332	2.3349	2.3618	1.9182	2.0112	2.5117	1.9962	1.4297	2.0022	2.167	0.7014	-0.1738	-0.5995	-1.3668	2.239	0.7583	1.7474	0.5005	12.2738	-0.0839
1.8613	1.9662	2.4128	1.9392	2.3708	2.3169	1.9093	2.0741	2.4458	1.9392	1.4657	1.9902	2.0741	0.6774	0.009	-0.6474	-1.3338	2.1341	0.8332	1.6935	0.5875	12.3128	-0.1079
1.7834	1.9003	2.3439	1.9272	2.3499	2.2629	1.8973	2.0981	2.3858	1.8643	1.5136	1.9512	1.9962	0.6684	0.1978	-0.7133	-1.2978	2.0471	0.8872	1.6605	0.6654	12.3397	-0.0989
1.7294	1.8523	2.2869	1.9003	2.3169	2.197	1.8583	2.1071	2.2989	1.7834	1.5556	1.9482	1.9212	0.6384	0.3147	-0.7913	-1.2589	1.9662	0.9531	1.5975	0.7403	12.3757	-0.0839
1.5975	1.7294	2.197	1.8373	2.2839	2.1101	1.8073	2.161	2.218	1.6994	1.6005	1.9302	1.8583	0.6324	0.4136	-0.8722	-1.2349	1.8733	0.9801	1.5736	0.8153	12.4087	-0.0779
1.4896	1.6755	2.14	1.7804	2.236	2.0441	1.7384	2.155	2.1341	1.5826	1.6335	1.8823	1.7414	0.6144	0.5005	-0.9232	-1.1959	1.7684	0.9981	1.5286	0.8392	12.3907	-0.048
1.4027	1.5796	2.0172	1.6875	2.191	1.9572	1.6755	2.158	2.0232	1.4956	1.6605	1.8163	1.6365	0.5935	0.5335	-1.0251	-1.1569	1.6635	1.0191	1.4747	0.8722	12.3817	-0.021
1.2708	1.4747	1.9153	1.5856	2.1191	1.8553	1.5796	2.1341	1.9242	1.3518	1.6935	1.7834	1.5166	0.5725	0.5425	-1.0161	-1.112	1.5796	1.043	1.3967	0.9262	12.3038	0
1.1539	1.3518	1.8044	1.4447	2.0561	1.7444	1.4836	2.1191	1.8044	1.2319	1.7024	1.7354	1.4057	0.5455	0.5395	-1.064	-1.061	1.4717	1.043	1.3188	0.9561	12.2228	0.0659
1.058	1.2499	1.6785	1.3188	1.9842	1.6365	1.3488	2.1221	1.7234	1.118	1.7414	1.6845	1.3218	0.5215	0.5335	-1.106	-1.0281	1.3757	1.067	1.2499	0.9951	12.1269	0.1019
0.9501	1.1719	1.6005	1.2079	1.9392	1.5706	1.2529	2.0981	1.6335	1.0131	1.7804	1.6485	1.2139	0.4916	0.5845	-1.091	-0.9801	1.3038	1.079	1.1599	1.0281	11.9741	0.1289
0.8572	1.1	1.5166	1.118	1.8883	1.4986	1.1599	2.0981	1.5586	0.9082	1.8014	1.6245	1.139	0.4766	0.5995	-1.118	-0.9351	1.2319	1.115	1.094	1.052	11.8092	0.1858
0.7913	1.052	1.4567	1.0281	1.8343	1.4357	1.079	2.0921	1.4986	0.8212	1.8613	1.5796	1.046	0.4646	0.6744	-1.088	-0.9052	1.136	1.1599	1.0251	1.073	11.5994	0.2218
0.7283	0.9891	1.3757	0.9262	1.7984	1.3488	0.9591	2.0501	1.4207	0.7283	1.8733	1.5226	0.9711	0.4376	0.7853	-1.043	-0.8542	1.052	1.1629	0.9681	1.091	11.3267	0.2668
0.6654	0.9351	1.3308	0.8093	1.7294	1.2798	0.8932	2.0291	1.3488	0.6324	1.8823	1.4717	0.8752	0.4136	0.8752	-0.9711	-0.7973	0.9501	1.1689	0.8752	1.1	11.0269	0.3117
0.6084	0.8782	1.2499	0.6954	1.6875	1.2349	0.7823	2.0022	1.2678	0.5545	1.8943	1.4327	0.8123	0.3777	1.0311	-0.8872	-0.7373	0.8572	1.1779	0.7913	1.121	10.6583	0.3807
0.5695	0.8392	1.1779	0.6294	1.6425	1.1599	0.6984	1.9512	1.1959	0.4796	1.8823	1.3937	0.7253	0.3477	1.1869	-0.7283	-0.6834	0.7643	1.1779	0.7074	1.124	10.2596	0.4196
