"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
0.2797	0.8287	-0.4266	0.007	0.3532	-0.2028	-0.3777	0.5875	0.0839	-0.2133	0.3881	0.0629	-0.1713	-0.4965	-0.2867	-0.8462	1.0211	-0.7099	0.8777	-0.7903	0.8427
0.2693	0.9302	-0.4196	0.0175	0.3672	-0.2168	-0.3497	0.5525	0.0699	-0.2098	0.3602	0.0175	-0.1713	-0.5	-0.4406	-0.8812	0.9896	-0.7133	0.9092	-0.7973	0.8532
0.2028	0.9371	-0.4406	0.0315	0.3916	-0.2308	-0.3427	0.5315	0.028	-0.2098	0.3147	-0.0455	-0.2063	-0.4581	-0.5245	-0.9197	0.9476	-0.6994	0.8952	-0.7728	0.8252
0.1609	0.9162	-0.4686	0.0105	0.3392	-0.2588	-0.3217	0.4756	-0.0105	-0.2168	0.2553	-0.1259	-0.2518	-0.4476	-0.6189	-0.9651	0.9022	-0.6749	0.8777	-0.7448	0.7938
0.0979	0.8322	-0.493	-0.021	0.3007	-0.2867	-0.2867	0.4581	-0.0385	-0.1958	0.2168	-0.2133	-0.2658	-0.4196	-0.7308	-0.9931	0.8602	-0.6609	0.8672	-0.7203	0.7728
0.0035	0.6469	-0.57	-0.0629	0.1923	-0.3532	-0.2797	0.3846	-0.1189	-0.2273	0.1259	-0.2972	-0.3077	-0.4161	-0.8217	-1.0386	0.8427	-0.6574	0.8392	-0.7378	0.7099
-0.0559	0.4476	-0.6224	-0.1084	0.1189	-0.4126	-0.2762	0.3287	-0.1713	-0.2273	0.0734	-0.3742	-0.3357	-0.3986	-0.9057	-1.0735	0.8008	-0.6364	0.8217	-0.7308	0.6994
-0.1539	0.2203	-0.6924	-0.1678	0	-0.4616	-0.2553	0.2867	-0.2413	-0.2483	0	-0.4581	-0.3707	-0.3812	-0.9406	-1.0875	0.7658	-0.6259	0.8113	-0.7064	0.6714
-0.2133	-0.0105	-0.7448	-0.1748	-0.1014	-0.493	-0.2343	0.1958	-0.2902	-0.2378	-0.0699	-0.549	-0.4021	-0.3742	-1.0141	-1.1015	0.7483	-0.6084	0.7693	-0.6889	0.6504
-0.3077	-0.2902	-0.8427	-0.2413	-0.2588	-0.5735	-0.2483	0.0979	-0.3602	-0.2762	-0.1923	-0.6679	-0.4826	-0.3672	-1.049	-1.1085	0.7483	-0.6224	0.7168	-0.7064	0.6084
-0.3881	-0.5805	-0.9197	-0.2553	-0.3916	-0.6364	-0.2308	0.0175	-0.4721	-0.2937	-0.2693	-0.8078	-0.5245	-0.3672	-1.0805	-1.0945	0.7413	-0.6504	0.6749	-0.6994	0.5875
-0.535	-0.8637	-1.0281	-0.3322	-0.5525	-0.7238	-0.2553	-0.0769	-0.535	-0.3217	-0.3707	-0.8917	-0.5595	-0.3672	-1.105	-1.0875	0.7413	-0.6364	0.6189	-0.7099	0.556
-0.6049	-1.1085	-1.112	-0.3497	-0.6679	-0.7763	-0.2588	-0.1993	-0.6294	-0.3532	-0.4756	-1.0036	-0.6259	-0.3497	-1.1085	-1.0106	0.7099	-0.6469	0.5525	-0.7378	0.528
-0.6959	-1.3253	-1.1924	-0.3672	-0.8113	-0.8777	-0.3042	-0.2937	-0.7099	-0.3916	-0.5735	-1.1085	-0.6644	-0.3497	-1.1574	-0.9861	0.7168	-0.6504	0.4965	-0.7623	0.4826
-0.7763	-1.4652	-1.2693	-0.4371	-0.8917	-0.9057	-0.3147	-0.4021	-0.7973	-0.4056	-0.6714	-1.2029	-0.6994	-0.3427	-1.1609	-0.8917	0.6924	-0.6609	0.4511	-0.7728	0.4511
-0.8637	-1.6225	-1.3218	-0.493	-0.9966	-0.9931	-0.3812	-0.4965	-0.8952	-0.4651	-0.7728	-1.2938	-0.7623	-0.3182	-1.1714	-0.8078	0.6784	-0.6819	0.4091	-0.8217	0.4126
-0.9371	-1.64	-1.3603	-0.5805	-1.0316	-0.9966	-0.3916	-0.5595	-0.9406	-0.5105	-0.8357	-1.3917	-0.8183	-0.3147	-1.1784	-0.7483	0.6399	-0.6889	0.3567	-0.8392	0.3846
-0.9791	-1.6295	-1.4162	-0.6399	-1.0525	-1.0665	-0.4441	-0.6364	-1.0071	-0.5455	-0.9092	-1.4547	-0.8532	-0.2832	-1.1854	-0.6504	0.598	-0.7029	0.3112	-0.8777	0.3462
-1.0211	-1.5211	-1.4512	-0.7518	-1.084	-1.0945	-0.4965	-0.7029	-1.0386	-0.577	-0.9546	-1.5106	-0.9022	-0.2693	-1.1994	-0.5945	0.5595	-0.6854	0.2483	-0.8917	0.3357
-1.0735	-1.3987	-1.4582	-0.8322	-1.084	-1.1015	-0.5455	-0.7413	-1.07	-0.6189	-0.9721	-1.5666	-0.8987	-0.2518	-1.1749	-0.5595	0.5245	-0.6924	0.1993	-0.9441	0.3217
-1.0735	-1.2134	-1.4407	-0.8777	-1.049	-1.1015	-0.5945	-0.7448	-1.084	-0.6469	-0.9826	-1.6085	-0.9336	-0.2378	-1.1889	-0.4965	0.4965	-0.6819	0.1189	-0.9336	0.3112
-1.084	-0.9966	-1.4057	-0.9581	-0.9966	-1.056	-0.6504	-0.7413	-1.1085	-0.6854	-0.9651	-1.626	-0.9546	-0.2203	-1.1435	-0.4651	0.4581	-0.6819	0.0385	-0.9441	0.3042
-1.0805	-0.7588	-1.3742	-1.0386	-0.9267	-1.077	-0.6854	-0.6819	-1.0875	-0.7133	-0.9511	-1.6155	-0.9616	-0.2063	-1.1295	-0.4301	0.4406	-0.6679	-0.0175	-0.9511	0.2762
-1.07	-0.5525	-1.3183	-1.105	-0.8602	-1.0246	-0.7413	-0.6609	-1.0805	-0.7448	-0.9162	-1.6155	-0.9756	-0.1958	-1.063	-0.4161	0.4196	-0.6644	-0.0699	-0.9406	0.2762
-1.063	-0.3567	-1.2519	-1.147	-0.7798	-0.9931	-0.7833	-0.5595	-1.056	-0.7623	-0.8357	-1.5666	-0.9581	-0.1993	-0.9966	-0.3881	0.4056	-0.6364	-0.0664	-0.9616	0.2937
-1.0316	-0.1888	-1.2064	-1.1854	-0.6609	-0.9476	-0.8357	-0.4791	-1.0001	-0.7798	-0.7623	-1.5386	-0.9336	-0.1923	-0.9721	-0.3602	0.3881	-0.5945	-0.0804	-0.9302	0.3112
-1.0211	-0.049	-1.1225	-1.1959	-0.5455	-0.8917	-0.8532	-0.3777	-0.9406	-0.7798	-0.6819	-1.4687	-0.9022	-0.1748	-0.9092	-0.3217	0.3777	-0.5805	-0.0559	-0.9022	0.3182
