"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-0.0511	-0.0511	-0.2007	0.1715	0.1314	0.2007	-0.0328	0.332	0.7188	0.1788	0.5035	0.5838	0.1934	-0.1168	0.2737	0.5619	0.2116	0.2554	-0.0438	0.2226	0.2189	0.4525	-0.2664
-0.0365	0.0182	-0.1934	0.1642	0.1423	0.1934	-0.0949	0.3357	0.7006	0.1241	0.5072	0.5875	0.1533	-0.135	0.3284	0.6422	0.2627	0.2189	-0.0511	0.2043	0.2518	0.3539	-0.2664
-0.0292	0.0365	-0.1861	0.2116	0.1241	0.2226	-0.073	0.3466	0.6787	0.0803	0.5108	0.5473	0.1022	-0.1605	0.3539	0.7553	0.3174	0.2153	-0.0255	0.2262	0.2773	0.2919	-0.2737
-0.0146	0.0292	-0.1788	0.2007	0.146	0.2335	-0.0912	0.3357	0.686	0.0328	0.5291	0.54	0.0912	-0.2043	0.3977	0.821	0.3758	0.1678	0.0109	0.2372	0.343	0.2408	-0.27
-0.0255	0.1022	-0.1642	0.2445	0.1861	0.2591	-0.0803	0.3977	0.6568	0.0438	0.5546	0.5583	0.0912	-0.2189	0.4269	0.9086	0.405	0.1533	0.0876	0.2043	0.4342	0.2043	-0.3138
0.0073	0.1168	-0.1642	0.2773	0.2153	0.2664	-0.0985	0.4233	0.6495	0	0.5984	0.5327	0.0803	-0.2153	0.4415	0.9414	0.4233	0.1314	0.1605	0.2226	0.5145	0.2189	-0.3065
0.0401	0.1824	-0.1095	0.3174	0.2627	0.2992	-0.0693	0.4816	0.6714	0.0036	0.6422	0.5583	0.0693	-0.2262	0.4926	0.9961	0.4306	0.1204	0.2554	0.2189	0.6276	0.2153	-0.3247
0.062	0.2226	-0.1131	0.3357	0.2883	0.2956	-0.0657	0.5108	0.675	-0.0109	0.6531	0.5437	0.062	-0.2445	0.5108	1.0144	0.478	0.0876	0.3393	0.1824	0.7006	0.2372	-0.3466
0.073	0.2554	-0.0547	0.3795	0.3503	0.343	-0.0766	0.5254	0.6641	-0.0219	0.7115	0.5729	0.0438	-0.2664	0.5364	1.029	0.4999	0.0876	0.4123	0.1533	0.7954	0.2627	-0.3539
0.0584	0.2883	-0.073	0.3722	0.343	0.3466	-0.0693	0.5546	0.6531	-0.0401	0.7225	0.5583	0.0219	-0.27	0.5473	0.9779	0.54	0.0365	0.4671	0.1569	0.8429	0.2773	-0.3539
0.073	0.3503	-0.0292	0.3904	0.3868	0.343	-0.0803	0.5984	0.6349	-0.0365	0.7261	0.5437	0.0182	-0.2992	0.5619	0.9378	0.5729	-0.0182	0.5181	0.1131	0.894	0.3174	-0.3685
0.073	0.3174	-0.0365	0.4123	0.3831	0.3576	-0.0693	0.5948	0.6349	-0.0511	0.7371	0.54	-0.0073	-0.3138	0.5911	0.8757	0.5984	-0.073	0.5437	0.0547	0.9268	0.343	-0.3576
