"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
0.1895	-0.1435	0.1191	-0.1895	-0.1597	-0.1408	-0.3438	-0.0108	-0.2599	-0.2788	0.3113	-0.1002	-0.0352	0.2301	-0.3411	-0.6443	-0.4792	0.4277	-0.7174	0.3817	0.2382	0.1462	-0.0352
0.2328	-0.0785	0.1733	-0.1462	-0.092	-0.1137	-0.3005	0.0298	-0.1787	-0.2274	0.3384	-0.0541	0.0325	0.2166	-0.2788	-0.6145	-0.4332	0.4683	-0.7228	0.4034	0.2815	0	-0.092
0.2788	-0.0271	0.2193	-0.1137	-0.0677	-0.0677	-0.2707	0.046	-0.1516	-0.1814	0.3628	-0.0271	0.0839	0.1841	-0.1976	-0.5902	-0.3844	0.4981	-0.7282	0.3817	0.314	-0.157	-0.1408
0.3817	0.0596	0.2897	-0.0433	0.0081	-0.0352	-0.2355	0.1083	-0.0731	-0.0866	0.3925	0.0379	0.1354	0.1841	-0.1624	-0.5117	-0.3601	0.5577	-0.6849	0.3871	0.3465	-0.3059	-0.1949
0.3871	0.1083	0.3113	-0.046	0.0244	-0.0271	-0.2166	0.1029	-0.065	-0.0785	0.4088	0.0487	0.1895	0.157	-0.1597	-0.5117	-0.3167	0.5902	-0.6687	0.398	0.3465	-0.4304	-0.2355
0.4792	0.1922	0.3601	0.0135	0.0975	0.0108	-0.1787	0.157	-0.0135	-0.0027	0.4034	0.0975	0.2436	0.1435	-0.1624	-0.4846	-0.2843	0.6227	-0.6389	0.3763	0.3465	-0.5685	-0.2815
0.555	0.268	0.4304	0.0406	0.1597	0.0433	-0.1029	0.1814	0.0352	0.0487	0.4061	0.1245	0.2788	0.1299	-0.2166	-0.4792	-0.2707	0.6741	-0.5739	0.4061	0.3655	-0.6741	-0.3005
0.5983	0.3249	0.4765	0.0893	0.176	0.0704	-0.0785	0.203	0.0866	0.1164	0.4007	0.1597	0.3195	0.1218	-0.2843	-0.4927	-0.2328	0.7201	-0.536	0.4034	0.3546	-0.777	-0.3303
0.6741	0.3925	0.5523	0.1435	0.2409	0.1272	-0.019	0.222	0.1435	0.1895	0.398	0.2112	0.398	0.111	-0.3519	-0.4873	-0.2139	0.777	-0.4819	0.4223	0.3465	-0.8825	-0.314
0.7499	0.4954	0.6254	0.2057	0.287	0.1733	0.0596	0.2734	0.2355	0.2518	0.425	0.2788	0.4656	0.0975	-0.4277	-0.4846	-0.2139	0.8365	-0.3871	0.4602	0.3384	-0.9773	-0.3113
0.8067	0.5712	0.693	0.2328	0.3655	0.2274	0.1029	0.2897	0.287	0.3222	0.4359	0.314	0.5144	0.0948	-0.5035	-0.4873	-0.1895	0.8934	-0.3032	0.4521	0.3411	-1.0612	-0.3032
0.8934	0.6254	0.7634	0.2924	0.4115	0.2843	0.1922	0.3059	0.3655	0.4169	0.4304	0.3763	0.582	0.0893	-0.5631	-0.4873	-0.1814	0.9502	-0.2139	0.4467	0.3384	-1.1316	-0.2924
