"Subject"	"Condition"	"Electrode"	"meanAmp_factor"	"Race"	"Fix"
44	"WE"	"CPz"	0.14050368852459	"White"	"eyes"
44	"WF"	"CPz"	0.14286431147541	"White"	"fore"
45	"BE"	"CPz"	-1.29896655737705	"Black"	"eyes"
45	"BF"	"CPz"	2.24978901639344	"Black"	"fore"
45	"WE"	"CPz"	-1.22023737704918	"White"	"eyes"
45	"WF"	"CPz"	0.10151362295082	"White"	"fore"
46	"BE"	"CPz"	0.385251459016393	"Black"	"eyes"
46	"BF"	"CPz"	-1.9792237704918	"Black"	"fore"
46	"WE"	"CPz"	0.512443131147541	"White"	"eyes"
46	"WF"	"CPz"	-2.05834213114754	"White"	"fore"
47	"BE"	"CPz"	-0.337519245901639	"Black"	"eyes"
47	"BF"	"CPz"	-2.35485278688525	"Black"	"fore"
47	"WE"	"CPz"	-1.91667475409836	"White"	"eyes"
47	"WF"	"CPz"	-0.366374885245902	"White"	"fore"
48	"BE"	"CPz"	-0.31811731147541	"Black"	"eyes"
48	"BF"	"CPz"	1.18954737704918	"Black"	"fore"
48	"WE"	"CPz"	-1.1615493442623	"White"	"eyes"
48	"WF"	"CPz"	1.88123459016393	"White"	"fore"
49	"BE"	"CPz"	-1.04307163934426	"Black"	"eyes"
49	"BF"	"CPz"	-1.17241524590164	"Black"	"fore"
49	"WE"	"CPz"	-1.06052262295082	"White"	"eyes"
49	"WF"	"CPz"	-1.61440098360656	"White"	"fore"
50	"BE"	"CPz"	0.999713934426229	"Black"	"eyes"
50	"BF"	"CPz"	0.880731639344262	"Black"	"fore"
50	"WE"	"CPz"	0.618860786885246	"White"	"eyes"
50	"WF"	"CPz"	0.0403052442622951	"White"	"fore"
51	"BE"	"CPz"	-0.912793770491803	"Black"	"eyes"
51	"BF"	"CPz"	0.676832934426229	"Black"	"fore"
51	"WE"	"CPz"	-1.61034295081967	"White"	"eyes"
51	"WF"	"CPz"	-3.23344754098361	"White"	"fore"
52	"BE"	"CPz"	-4.13745196721311	"Black"	"eyes"
52	"BF"	"CPz"	0.461367655737705	"Black"	"fore"
52	"WE"	"CPz"	-2.50572836065574	"White"	"eyes"
52	"WF"	"CPz"	-3.53711459016393	"White"	"fore"
53	"BE"	"CPz"	-1.00207196721311	"Black"	"eyes"
53	"BF"	"CPz"	1.96104344262295	"Black"	"fore"
53	"WE"	"CPz"	-1.10250426229508	"White"	"eyes"
53	"WF"	"CPz"	1.70436606557377	"White"	"fore"
54	"BE"	"CPz"	-0.43914237704918	"Black"	"eyes"
54	"BF"	"CPz"	0.734441147540984	"Black"	"fore"
54	"WE"	"CPz"	-1.71785606557377	"White"	"eyes"
54	"WF"	"CPz"	0.408134196721311	"White"	"fore"
55	"BE"	"CPz"	-5.76231196721311	"Black"	"eyes"
55	"BF"	"CPz"	-3.77971327868852	"Black"	"fore"
55	"WE"	"CPz"	-4.7966993442623	"White"	"eyes"
55	"WF"	"CPz"	-4.46988032786885	"White"	"fore"
56	"BE"	"CPz"	-2.71236836065574	"Black"	"eyes"
56	"BF"	"CPz"	-2.35717754098361	"Black"	"fore"
56	"WE"	"CPz"	-3.43593918032787	"White"	"eyes"
56	"WF"	"CPz"	-2.14432770491803	"White"	"fore"
57	"BE"	"CPz"	0.00617441327868852	"Black"	"eyes"
57	"BF"	"CPz"	0.110563196721311	"Black"	"fore"
57	"WE"	"CPz"	-1.25587409836066	"White"	"eyes"
57	"WF"	"CPz"	0.393565459016393	"White"	"fore"
58	"BE"	"CPz"	-2.40087983606557	"Black"	"eyes"
58	"BF"	"CPz"	0.164584590163934	"Black"	"fore"
58	"WE"	"CPz"	-1.30022360655738	"White"	"eyes"
58	"WF"	"CPz"	0.362208245901639	"White"	"fore"
59	"BE"	"CPz"	-4.6924168852459	"Black"	"eyes"
59	"BF"	"CPz"	-1.67808163934426	"Black"	"fore"
59	"WE"	"CPz"	-0.744242131147541	"White"	"eyes"
59	"WF"	"CPz"	-2.43416852459016	"White"	"fore"
60	"BE"	"CPz"	-1.76357344262295	"Black"	"eyes"
60	"BF"	"CPz"	-1.83782081967213	"Black"	"fore"
60	"WE"	"CPz"	-1.28497655737705	"White"	"eyes"
60	"WF"	"CPz"	-2.46771885245902	"White"	"fore"
61	"BE"	"CPz"	-2.71665721311475	"Black"	"eyes"
61	"BF"	"CPz"	-0.0169300672131148	"Black"	"fore"
61	"WE"	"CPz"	-3.08083590163934	"White"	"eyes"
61	"WF"	"CPz"	-0.567221147540984	"White"	"fore"
62	"BE"	"CPz"	-1.26282540983607	"Black"	"eyes"
62	"BF"	"CPz"	0.296600803278689	"Black"	"fore"
62	"WE"	"CPz"	-2.01719081967213	"White"	"eyes"
62	"WF"	"CPz"	-0.784061967213115	"White"	"fore"
63	"BE"	"CPz"	-6.35272131147541	"Black"	"eyes"
63	"BF"	"CPz"	-3.75490393442623	"Black"	"fore"
63	"WE"	"CPz"	-5.49732967213115	"White"	"eyes"
63	"WF"	"CPz"	-4.98544737704918	"White"	"fore"
64	"BE"	"CPz"	-4.04458180327869	"Black"	"eyes"
64	"BF"	"CPz"	-1.87048475409836	"Black"	"fore"
64	"WE"	"CPz"	-1.74802819672131	"White"	"eyes"
64	"WF"	"CPz"	-0.279096983606557	"White"	"fore"
66	"BE"	"CPz"	-2.67202459016393	"Black"	"eyes"
66	"BF"	"CPz"	-2.76358967213115	"Black"	"fore"
66	"WE"	"CPz"	-4.68429754098361	"White"	"eyes"
66	"WF"	"CPz"	-1.98626590163934	"White"	"fore"
1	"BE"	"Cz"	0.691429180327869	"Black"	"eyes"
1	"BF"	"Cz"	2.56490819672131	"Black"	"fore"
1	"WE"	"Cz"	4.51282491803279	"White"	"eyes"
1	"WF"	"Cz"	1.41552672131148	"White"	"fore"
2	"BE"	"Cz"	-2.30408213114754	"Black"	"eyes"
2	"BF"	"Cz"	-1.81985803278689	"Black"	"fore"
2	"WE"	"Cz"	-2.77077524590164	"White"	"eyes"
2	"WF"	"Cz"	-0.840153770491803	"White"	"fore"
3	"BE"	"Cz"	-2.07331786885246	"Black"	"eyes"
3	"BF"	"Cz"	-1.07500098360656	"Black"	"fore"
3	"WE"	"Cz"	-0.255558918032787	"White"	"eyes"
3	"WF"	"Cz"	-0.596556163934426	"White"	"fore"
4	"BE"	"Cz"	1.35855278688525	"Black"	"eyes"
4	"BF"	"Cz"	-0.148252819672131	"Black"	"fore"
4	"WE"	"Cz"	-0.0834697704918033	"White"	"eyes"
4	"WF"	"Cz"	0.851178524590164	"White"	"fore"
5	"BE"	"Cz"	-2.57146868852459	"Black"	"eyes"
5	"BF"	"Cz"	-3.03649131147541	"Black"	"fore"
5	"WE"	"Cz"	-2.40846442622951	"White"	"eyes"
5	"WF"	"Cz"	-1.21631754098361	"White"	"fore"
6	"BE"	"Cz"	-3.00242131147541	"Black"	"eyes"
6	"BF"	"Cz"	-0.0130821737704918	"Black"	"fore"
6	"WE"	"Cz"	-1.86366262295082	"White"	"eyes"
6	"WF"	"Cz"	-2.47758081967213	"White"	"fore"
7	"BE"	"Cz"	1.37155147540984	"Black"	"eyes"
7	"BF"	"Cz"	3.40761147540984	"Black"	"fore"
7	"WE"	"Cz"	-0.768461639344262	"White"	"eyes"
7	"WF"	"Cz"	2.70334852459016	"White"	"fore"
8	"BE"	"Cz"	-1.09904967213115	"Black"	"eyes"
8	"BF"	"Cz"	1.00939032786885	"Black"	"fore"
8	"WE"	"Cz"	-1.57747803278689	"White"	"eyes"
8	"WF"	"Cz"	-1.05673540983607	"White"	"fore"
9	"BE"	"Cz"	1.49770344262295	"Black"	"eyes"
9	"BF"	"Cz"	1.50827114754098	"Black"	"fore"
9	"WE"	"Cz"	1.15029081967213	"White"	"eyes"
9	"WF"	"Cz"	2.18707327868852	"White"	"fore"
10	"BE"	"Cz"	-0.00930198196721311	"Black"	"eyes"
10	"BF"	"Cz"	2.60898213114754	"Black"	"fore"
10	"WE"	"Cz"	0.0132504672131148	"White"	"eyes"
10	"WF"	"Cz"	1.55071704918033	"White"	"fore"
11	"BE"	"Cz"	-0.724349672131148	"Black"	"eyes"
11	"BF"	"Cz"	1.26483557377049	"Black"	"fore"
11	"WE"	"Cz"	-0.401389950819672	"White"	"eyes"
11	"WF"	"Cz"	0.712338524590164	"White"	"fore"
12	"BE"	"Cz"	-2.63863081967213	"Black"	"eyes"
12	"BF"	"Cz"	0.763853114754098	"Black"	"fore"
12	"WE"	"Cz"	-1.03004524590164	"White"	"eyes"
12	"WF"	"Cz"	-1.08419508196721	"White"	"fore"
13	"BE"	"Cz"	-2.76404885245902	"Black"	"eyes"
13	"BF"	"Cz"	-0.441933754098361	"Black"	"fore"
13	"WE"	"Cz"	-1.28558852459016	"White"	"eyes"
13	"WF"	"Cz"	-0.753245081967213	"White"	"fore"
14	"BE"	"Cz"	-2.95711163934426	"Black"	"eyes"
14	"BF"	"Cz"	-0.24317737704918	"Black"	"fore"
14	"WE"	"Cz"	-0.802835081967213	"White"	"eyes"
14	"WF"	"Cz"	0.0978611803278688	"White"	"fore"
15	"BE"	"Cz"	-0.841868196721312	"Black"	"eyes"
15	"BF"	"Cz"	-2.46269819672131	"Black"	"fore"
15	"WE"	"Cz"	-1.45175786885246	"White"	"eyes"
15	"WF"	"Cz"	-1.88319245901639	"White"	"fore"
16	"BE"	"Cz"	-0.792864262295082	"Black"	"eyes"
16	"BF"	"Cz"	-0.646120852459016	"Black"	"fore"
16	"WE"	"Cz"	-1.45946295081967	"White"	"eyes"
16	"WF"	"Cz"	-0.941324098360656	"White"	"fore"
17	"BE"	"Cz"	-0.713235245901639	"Black"	"eyes"
17	"BF"	"Cz"	-4.39526852459016	"Black"	"fore"
17	"WE"	"Cz"	-3.72485868852459	"White"	"eyes"
17	"WF"	"Cz"	-3.50399852459016	"White"	"fore"
18	"BE"	"Cz"	-4.94349983606557	"Black"	"eyes"
18	"BF"	"Cz"	-5.44143836065574	"Black"	"fore"
18	"WE"	"Cz"	-4.51529573770492	"White"	"eyes"
18	"WF"	"Cz"	-3.10270967213115	"White"	"fore"
19	"BE"	"Cz"	1.59612983606557	"Black"	"eyes"
19	"BF"	"Cz"	1.25682327868852	"Black"	"fore"
19	"WE"	"Cz"	1.12362786885246	"White"	"eyes"
19	"WF"	"Cz"	-0.146072786885246	"White"	"fore"
20	"BE"	"Cz"	-3.20235836065574	"Black"	"eyes"
20	"BF"	"Cz"	-1.1685168852459	"Black"	"fore"
20	"WE"	"Cz"	-2.96487852459016	"White"	"eyes"
20	"WF"	"Cz"	-2.51228885245902	"White"	"fore"
21	"BE"	"Cz"	-0.967631147540984	"Black"	"eyes"
21	"BF"	"Cz"	0.357657426229508	"Black"	"fore"
21	"WE"	"Cz"	-1.1896506557377	"White"	"eyes"
21	"WF"	"Cz"	-0.638275704918033	"White"	"fore"
22	"BE"	"Cz"	-2.61849983606557	"Black"	"eyes"
22	"BF"	"Cz"	-0.481107098360656	"Black"	"fore"
22	"WE"	"Cz"	-1.84259540983607	"White"	"eyes"
22	"WF"	"Cz"	-2.13979426229508	"White"	"fore"
23	"BE"	"Cz"	-0.984859344262295	"Black"	"eyes"
23	"BF"	"Cz"	-0.0672280098360656	"Black"	"fore"
23	"WE"	"Cz"	-0.184864344262295	"White"	"eyes"
23	"WF"	"Cz"	-1.87794524590164	"White"	"fore"
24	"BE"	"Cz"	-1.99261409836066	"Black"	"eyes"
24	"BF"	"Cz"	-0.493735590163934	"Black"	"fore"
24	"WE"	"Cz"	-1.53524721311475	"White"	"eyes"
24	"WF"	"Cz"	0.413715508196721	"White"	"fore"
25	"BE"	"Cz"	-0.435848672131148	"Black"	"eyes"
25	"BF"	"Cz"	-0.554666065573771	"Black"	"fore"
25	"WE"	"Cz"	-3.24428229508197	"White"	"eyes"
25	"WF"	"Cz"	-0.537220737704918	"White"	"fore"
26	"BE"	"Cz"	-2.08819524590164	"Black"	"eyes"
26	"BF"	"Cz"	0.398715409836066	"Black"	"fore"
26	"WE"	"Cz"	-1.90501491803279	"White"	"eyes"
26	"WF"	"Cz"	0.0283854327868852	"White"	"fore"
27	"BE"	"Cz"	-0.915121967213115	"Black"	"eyes"
27	"BF"	"Cz"	0.0758801147540984	"Black"	"fore"
27	"WE"	"Cz"	-0.14711406557377	"White"	"eyes"
27	"WF"	"Cz"	1.27895639344262	"White"	"fore"
28	"BE"	"Cz"	-0.441251606557377	"Black"	"eyes"
28	"BF"	"Cz"	-2.46594704918033	"Black"	"fore"
28	"WE"	"Cz"	-1.97483852459016	"White"	"eyes"
28	"WF"	"Cz"	-0.379473360655738	"White"	"fore"
29	"BE"	"Cz"	-1.84329770491803	"Black"	"eyes"
29	"BF"	"Cz"	2.21809737704918	"Black"	"fore"
29	"WE"	"Cz"	-2.89290081967213	"White"	"eyes"
29	"WF"	"Cz"	0.525287803278689	"White"	"fore"
30	"BE"	"Cz"	-2.2880831147541	"Black"	"eyes"
30	"BF"	"Cz"	-1.06080721311475	"Black"	"fore"
30	"WE"	"Cz"	-1.28564459016393	"White"	"eyes"
30	"WF"	"Cz"	-0.673660770491803	"White"	"fore"
31	"BE"	"Cz"	-0.375663147540984	"Black"	"eyes"
31	"BF"	"Cz"	0.408767737704918	"Black"	"fore"
31	"WE"	"Cz"	-0.467898950819672	"White"	"eyes"
31	"WF"	"Cz"	-1.58554852459016	"White"	"fore"
32	"BE"	"Cz"	-0.0769789016393443	"Black"	"eyes"
32	"BF"	"Cz"	-1.13554573770492	"Black"	"fore"
32	"WE"	"Cz"	-1.27327672131148	"White"	"eyes"
32	"WF"	"Cz"	-0.27370668852459	"White"	"fore"
33	"BE"	"Cz"	1.69679131147541	"Black"	"eyes"
33	"BF"	"Cz"	1.45803803278689	"Black"	"fore"
33	"WE"	"Cz"	1.98891786885246	"White"	"eyes"
33	"WF"	"Cz"	2.85281032786885	"White"	"fore"
34	"BE"	"Cz"	-0.050314062295082	"Black"	"eyes"
34	"BF"	"Cz"	-0.333140491803279	"Black"	"fore"
34	"WE"	"Cz"	-2.69701983606557	"White"	"eyes"
34	"WF"	"Cz"	0.353913836065574	"White"	"fore"
35	"BE"	"Cz"	-1.05534950819672	"Black"	"eyes"
35	"BF"	"Cz"	0.121755426229508	"Black"	"fore"
35	"WE"	"Cz"	-1.10282655737705	"White"	"eyes"
35	"WF"	"Cz"	0.0500752606557377	"White"	"fore"
36	"BE"	"Cz"	-1.46041524590164	"Black"	"eyes"
36	"BF"	"Cz"	-0.892349672131148	"Black"	"fore"
36	"WE"	"Cz"	-1.01289672131148	"White"	"eyes"
36	"WF"	"Cz"	-0.0144369344262295	"White"	"fore"
37	"BE"	"Cz"	-4.33812819672131	"Black"	"eyes"
37	"BF"	"Cz"	-1.65298262295082	"Black"	"fore"
37	"WE"	"Cz"	-2.58940196721311	"White"	"eyes"
37	"WF"	"Cz"	-1.56090786885246	"White"	"fore"
38	"BE"	"Cz"	0.859933606557377	"Black"	"eyes"
38	"BF"	"Cz"	1.92059639344262	"Black"	"fore"
38	"WE"	"Cz"	3.46309147540984	"White"	"eyes"
38	"WF"	"Cz"	1.35610836065574	"White"	"fore"
39	"BE"	"Cz"	-0.575040163934426	"Black"	"eyes"
39	"BF"	"Cz"	2.02412901639344	"Black"	"fore"
39	"WE"	"Cz"	0.825497049180328	"White"	"eyes"
39	"WF"	"Cz"	1.88999442622951	"White"	"fore"
40	"BE"	"Cz"	-2.85503639344262	"Black"	"eyes"
40	"BF"	"Cz"	-2.80311049180328	"Black"	"fore"
40	"WE"	"Cz"	-4.17830901639344	"White"	"eyes"
40	"WF"	"Cz"	-3.78085967213115	"White"	"fore"
41	"BE"	"Cz"	-0.565938475409836	"Black"	"eyes"
41	"BF"	"Cz"	1.19383819672131	"Black"	"fore"
41	"WE"	"Cz"	-0.388994	"White"	"eyes"
41	"WF"	"Cz"	0.0128233754098361	"White"	"fore"
42	"BE"	"Cz"	-0.903771147540984	"Black"	"eyes"
42	"BF"	"Cz"	-0.352940442622951	"Black"	"fore"
42	"WE"	"Cz"	-1.10856442622951	"White"	"eyes"
42	"WF"	"Cz"	-0.857075901639344	"White"	"fore"
43	"BE"	"Cz"	-1.41277262295082	"Black"	"eyes"
43	"BF"	"Cz"	-0.820696393442623	"Black"	"fore"
43	"WE"	"Cz"	-0.845455081967213	"White"	"eyes"
43	"WF"	"Cz"	-1.73514573770492	"White"	"fore"
44	"BE"	"Cz"	-0.0323711213114754	"Black"	"eyes"
44	"BF"	"Cz"	1.48690163934426	"Black"	"fore"
44	"WE"	"Cz"	0.120127721311475	"White"	"eyes"
44	"WF"	"Cz"	0.122146278688525	"White"	"fore"
45	"BE"	"Cz"	-1.11059508196721	"Black"	"eyes"
45	"BF"	"Cz"	1.92352819672131	"Black"	"fore"
45	"WE"	"Cz"	-1.04327540983607	"White"	"eyes"
45	"WF"	"Cz"	0.086792131147541	"White"	"fore"
46	"BE"	"Cz"	0.329383803278689	"Black"	"eyes"
46	"BF"	"Cz"	-1.69220393442623	"Black"	"fore"
46	"WE"	"Cz"	0.438129836065574	"White"	"eyes"
46	"WF"	"Cz"	-1.7598437704918	"White"	"fore"
47	"BE"	"Cz"	-0.288572770491803	"Black"	"eyes"
47	"BF"	"Cz"	-2.01336442622951	"Black"	"fore"
47	"WE"	"Cz"	-1.6387231147541	"White"	"eyes"
47	"WF"	"Cz"	-0.313244114754098	"White"	"fore"
48	"BE"	"Cz"	-0.271984983606557	"Black"	"eyes"
48	"BF"	"Cz"	1.01703983606557	"Black"	"fore"
48	"WE"	"Cz"	-0.993105409836066	"White"	"eyes"
48	"WF"	"Cz"	1.60842360655738	"White"	"fore"
49	"BE"	"Cz"	-0.891803606557377	"Black"	"eyes"
49	"BF"	"Cz"	-1.00239393442623	"Black"	"fore"
49	"WE"	"Cz"	-0.906725901639344	"White"	"eyes"
49	"WF"	"Cz"	-1.38027918032787	"White"	"fore"
50	"BE"	"Cz"	0.854739016393443	"Black"	"eyes"
50	"BF"	"Cz"	0.753013442622951	"Black"	"fore"
50	"WE"	"Cz"	0.529116016393443	"White"	"eyes"
50	"WF"	"Cz"	0.0344602606557377	"White"	"fore"
51	"BE"	"Cz"	-0.780422131147541	"Black"	"eyes"
51	"BF"	"Cz"	0.578678524590164	"Black"	"fore"
51	"WE"	"Cz"	-1.37682081967213	"White"	"eyes"
51	"WF"	"Cz"	-2.76454049180328	"White"	"fore"
52	"BE"	"Cz"	-3.53744459016393	"Black"	"eyes"
52	"BF"	"Cz"	0.39446137704918	"Black"	"fore"
52	"WE"	"Cz"	-2.14235	"White"	"eyes"
52	"WF"	"Cz"	-3.02416770491803	"White"	"fore"
53	"BE"	"Cz"	-0.856757868852459	"Black"	"eyes"
53	"BF"	"Cz"	1.67666196721311	"Black"	"fore"
53	"WE"	"Cz"	-0.942620819672131	"White"	"eyes"
53	"WF"	"Cz"	1.4572068852459	"White"	"fore"
54	"BE"	"Cz"	-0.375459426229508	"Black"	"eyes"
54	"BF"	"Cz"	0.627932295081967	"Black"	"fore"
54	"WE"	"Cz"	-1.46874081967213	"White"	"eyes"
54	"WF"	"Cz"	0.348947229508197	"White"	"fore"
55	"BE"	"Cz"	-4.92668475409836	"Black"	"eyes"
55	"BF"	"Cz"	-3.23159262295082	"Black"	"fore"
55	"WE"	"Cz"	-4.10109508196721	"White"	"eyes"
55	"WF"	"Cz"	-3.82166360655738	"White"	"fore"
56	"BE"	"Cz"	-2.31902704918033	"Black"	"eyes"
56	"BF"	"Cz"	-2.01535409836066	"Black"	"fore"
56	"WE"	"Cz"	-2.93766491803279	"White"	"eyes"
56	"WF"	"Cz"	-1.83336639344262	"White"	"fore"
57	"BE"	"Cz"	0.00527903721311475	"Black"	"eyes"
57	"BF"	"Cz"	0.0945303606557377	"Black"	"fore"
57	"WE"	"Cz"	-1.07375	"White"	"eyes"
57	"WF"	"Cz"	0.336490901639344	"White"	"fore"
58	"BE"	"Cz"	-2.05271737704918	"Black"	"eyes"
58	"BF"	"Cz"	0.140716868852459	"Black"	"fore"
58	"WE"	"Cz"	-1.11166918032787	"White"	"eyes"
58	"WF"	"Cz"	0.30968168852459	"White"	"fore"
59	"BE"	"Cz"	-4.01193491803279	"Black"	"eyes"
59	"BF"	"Cz"	-1.4347362295082	"Black"	"fore"
59	"WE"	"Cz"	-0.636314786885246	"White"	"eyes"
59	"WF"	"Cz"	-2.08117655737705	"White"	"fore"
60	"BE"	"Cz"	-1.50782131147541	"Black"	"eyes"
60	"BF"	"Cz"	-1.57130098360656	"Black"	"fore"
60	"WE"	"Cz"	-1.09863360655738	"White"	"eyes"
60	"WF"	"Cz"	-2.10985606557377	"White"	"fore"
61	"BE"	"Cz"	-2.32270032786885	"Black"	"eyes"
61	"BF"	"Cz"	-0.0144749	"Black"	"fore"
61	"WE"	"Cz"	-2.63405278688525	"White"	"eyes"
61	"WF"	"Cz"	-0.484964180327869	"White"	"fore"
62	"BE"	"Cz"	-1.07969803278689	"Black"	"eyes"
62	"BF"	"Cz"	0.25358906557377	"Black"	"fore"
62	"WE"	"Cz"	-1.72465983606557	"White"	"eyes"
62	"WF"	"Cz"	-0.670359262295082	"White"	"fore"
63	"BE"	"Cz"	-5.43146754098361	"Black"	"eyes"
63	"BF"	"Cz"	-3.21038196721311	"Black"	"fore"
63	"WE"	"Cz"	-4.70011983606557	"White"	"eyes"
63	"WF"	"Cz"	-4.26246918032787	"White"	"fore"
64	"BE"	"Cz"	-3.45804819672131	"Black"	"eyes"
64	"BF"	"Cz"	-1.59923409836066	"Black"	"fore"
64	"WE"	"Cz"	-1.49453868852459	"White"	"eyes"
64	"WF"	"Cz"	-0.238622639344262	"White"	"fore"
66	"BE"	"Cz"	-2.2845431147541	"Black"	"eyes"
66	"BF"	"Cz"	-2.3628131147541	"Black"	"fore"
66	"WE"	"Cz"	-4.00498868852459	"White"	"eyes"
66	"WF"	"Cz"	-1.6982306557377	"White"	"fore"
1	"BE"	"P3"	0.678131114754098	"Black"	"eyes"
1	"BF"	"P3"	2.51558491803279	"Black"	"fore"
1	"WE"	"P3"	4.42602836065574	"White"	"eyes"
1	"WF"	"P3"	1.38830442622951	"White"	"fore"
2	"BE"	"P3"	-2.25977016393443	"Black"	"eyes"
2	"BF"	"P3"	-1.78486459016393	"Black"	"fore"
2	"WE"	"P3"	-2.71749049180328	"White"	"eyes"
2	"WF"	"P3"	-0.824002131147541	"White"	"fore"
3	"BE"	"P3"	-2.03344704918033	"Black"	"eyes"
3	"BF"	"P3"	-1.05432606557377	"Black"	"fore"
3	"WE"	"P3"	-0.250645196721311	"White"	"eyes"
3	"WF"	"P3"	-0.585084655737705	"White"	"fore"
4	"BE"	"P3"	1.33242934426229	"Black"	"eyes"
4	"BF"	"P3"	-0.145402213114754	"Black"	"fore"
4	"WE"	"P3"	-0.0818644590163934	"White"	"eyes"
4	"WF"	"P3"	0.834810655737705	"White"	"fore"
5	"BE"	"P3"	-2.52202573770492	"Black"	"eyes"
5	"BF"	"P3"	-2.97809426229508	"Black"	"fore"
5	"WE"	"P3"	-2.36214983606557	"White"	"eyes"
5	"WF"	"P3"	-1.19292557377049	"White"	"fore"
6	"BE"	"P3"	-2.94468344262295	"Black"	"eyes"
6	"BF"	"P3"	-0.0128306704918033	"Black"	"fore"
6	"WE"	"P3"	-1.82782770491803	"White"	"eyes"
6	"WF"	"P3"	-2.42994049180328	"White"	"fore"
7	"BE"	"P3"	1.34518032786885	"Black"	"eyes"
7	"BF"	"P3"	3.34208327868852	"Black"	"fore"
7	"WE"	"P3"	-0.753695081967213	"White"	"eyes"
7	"WF"	"P3"	2.65136491803279	"White"	"fore"
8	"BE"	"P3"	-1.07791836065574	"Black"	"eyes"
8	"BF"	"P3"	0.989984590163934	"Black"	"fore"
8	"WE"	"P3"	-1.5471468852459	"White"	"eyes"
8	"WF"	"P3"	-1.03642016393443	"White"	"fore"
9	"BE"	"P3"	1.46889950819672	"Black"	"eyes"
9	"BF"	"P3"	1.47925770491803	"Black"	"fore"
9	"WE"	"P3"	1.1281668852459	"White"	"eyes"
9	"WF"	"P3"	2.14501655737705	"White"	"fore"
10	"BE"	"P3"	-0.00912306557377049	"Black"	"eyes"
10	"BF"	"P3"	2.55881491803279	"Black"	"fore"
10	"WE"	"P3"	0.0129957557377049	"White"	"eyes"
10	"WF"	"P3"	1.52090590163934	"White"	"fore"
11	"BE"	"P3"	-0.710415573770492	"Black"	"eyes"
11	"BF"	"P3"	1.24050245901639	"Black"	"fore"
11	"WE"	"P3"	-0.393670770491803	"White"	"eyes"
11	"WF"	"P3"	0.698640163934426	"White"	"fore"
12	"BE"	"P3"	-2.58788901639344	"Black"	"eyes"
12	"BF"	"P3"	0.749165245901639	"Black"	"fore"
12	"WE"	"P3"	-1.01024049180328	"White"	"eyes"
12	"WF"	"P3"	-1.06334016393443	"White"	"fore"
13	"BE"	"P3"	-2.71089557377049	"Black"	"eyes"
13	"BF"	"P3"	-0.433435786885246	"Black"	"fore"
13	"WE"	"P3"	-1.26086868852459	"White"	"eyes"
13	"WF"	"P3"	-0.738756557377049	"White"	"fore"
14	"BE"	"P3"	-2.90024262295082	"Black"	"eyes"
14	"BF"	"P3"	-0.238500606557377	"Black"	"fore"
14	"WE"	"P3"	-0.787400327868853	"White"	"eyes"
14	"WF"	"P3"	0.0959795245901639	"White"	"fore"
15	"BE"	"P3"	-0.825679180327869	"Black"	"eyes"
15	"BF"	"P3"	-2.41533918032787	"Black"	"fore"
15	"WE"	"P3"	-1.42384	"White"	"eyes"
15	"WF"	"P3"	-1.84697901639344	"White"	"fore"
16	"BE"	"P3"	-0.777616557377049	"Black"	"eyes"
16	"BF"	"P3"	-0.633695409836066	"Black"	"fore"
16	"WE"	"P3"	-1.43139786885246	"White"	"eyes"
16	"WF"	"P3"	-0.923222786885246	"White"	"fore"
17	"BE"	"P3"	-0.69952262295082	"Black"	"eyes"
17	"BF"	"P3"	-4.31073868852459	"Black"	"fore"
17	"WE"	"P3"	-3.65322049180328	"White"	"eyes"
17	"WF"	"P3"	-3.43661393442623	"White"	"fore"
18	"BE"	"P3"	-4.84843475409836	"Black"	"eyes"
18	"BF"	"P3"	-5.33679278688525	"Black"	"fore"
18	"WE"	"P3"	-4.42846114754098	"White"	"eyes"
18	"WF"	"P3"	-3.04304442622951	"White"	"fore"
19	"BE"	"P3"	1.56542819672131	"Black"	"eyes"
19	"BF"	"P3"	1.2326506557377	"Black"	"fore"
19	"WE"	"P3"	1.1020231147541	"White"	"eyes"
19	"WF"	"P3"	-0.143263704918033	"White"	"fore"
20	"BE"	"P3"	-3.14077721311475	"Black"	"eyes"
20	"BF"	"P3"	-1.14605131147541	"Black"	"fore"
20	"WE"	"P3"	-2.90786163934426	"White"	"eyes"
20	"WF"	"P3"	-2.46398049180328	"White"	"fore"
21	"BE"	"P3"	-0.949026393442623	"Black"	"eyes"
21	"BF"	"P3"	0.35077893442623	"Black"	"fore"
21	"WE"	"P3"	-1.16676836065574	"White"	"eyes"
21	"WF"	"P3"	-0.626001295081967	"White"	"fore"
22	"BE"	"P3"	-2.56814983606557	"Black"	"eyes"
22	"BF"	"P3"	-0.471855032786885	"Black"	"fore"
22	"WE"	"P3"	-1.80716032786885	"White"	"eyes"
22	"WF"	"P3"	-2.09864049180328	"White"	"fore"
23	"BE"	"P3"	-0.965923606557377	"Black"	"eyes"
23	"BF"	"P3"	-0.0659351	"Black"	"fore"
23	"WE"	"P3"	-0.181309409836066	"White"	"eyes"
23	"WF"	"P3"	-1.84183262295082	"White"	"fore"
24	"BE"	"P3"	-1.95429295081967	"Black"	"eyes"
24	"BF"	"P3"	-0.484241213114754	"Black"	"fore"
24	"WE"	"P3"	-1.50572557377049	"White"	"eyes"
24	"WF"	"P3"	0.405759147540984	"White"	"fore"
