Sweep Number	Channel	Mean(120.00->190.00ms)
1	FZ	3.209065
1	FC3	4.701608
1	FCZ	3.241652
1	FC4	2.654212
1	C3	4.613396
1	CZ	3.420021
1	C4	2.027927
1	CP3	4.015712
1	CPZ	3.952671
1	CP4	1.511733
1	P3	3.671582
1	PZ	3.849905
1	P4	1.857809
1	Oz	-0.277473
1	FP1	4.120240
1	FP2	3.351093
1	A2	0.556430
1	P8/T6	-3.715016
1	TP7	1.176595
1	TP8	-0.709675
1	P7/T5	0.021323
1	VEOG	19.270245
1	HEOG	-1.055102
1	Nose	3.820331
1	FZ	0.914380
1	FC3	1.799787
1	FCZ	0.767105
1	FC4	1.380296
1	C3	2.426408
1	CZ	2.281950
1	C4	1.452928
1	CP3	2.811545
1	CPZ	2.865013
1	CP4	0.831236
1	P3	3.665566
1	PZ	3.756758
1	P4	1.206716
1	Oz	0.512644
1	FP1	2.017681
1	FP2	1.970300
1	A2	-1.045911
1	P8/T6	-3.146735
1	TP7	-0.102559
1	TP8	-0.599812
1	P7/T5	0.112015
1	VEOG	19.329027
1	HEOG	2.684189
1	Nose	1.454688
1	FZ	2.433245
1	FC3	2.407359
1	FCZ	2.123201
1	FC4	0.824931
1	C3	1.856893
1	CZ	0.775582
1	C4	0.411165
1	CP3	1.255068
1	CPZ	0.554603
1	CP4	-0.815002
1	P3	2.490868
1	PZ	2.346367
1	P4	0.697687
1	Oz	0.209631
1	FP1	3.772295
1	FP2	3.621529
1	A2	-0.414948
1	P8/T6	-4.532747
1	TP7	0.352419
1	TP8	-1.903996
1	P7/T5	0.037884
1	VEOG	21.721547
1	HEOG	1.146381
1	Nose	3.215623
1	FZ	0.129382
1	FC3	1.501213
1	FCZ	0.450792
1	FC4	-0.039548
1	C3	1.279486
1	CZ	0.423655
1	C4	-0.302991
1	CP3	1.848530
1	CPZ	1.143406
1	CP4	-1.231417
1	P3	2.519621
1	PZ	2.234508
1	P4	-0.537326
1	Oz	-0.428383
1	FP1	0.229164
1	FP2	-0.113375
1	A2	0.855338
1	P8/T6	-5.121294
1	TP7	0.999003
1	TP8	-1.710677
1	P7/T5	0.455619
1	VEOG	19.947553
1	HEOG	1.755200
1	Nose	1.314799
