Sweep Number	Channel	Mean(120.00->180.00ms)
1	FZ	-0.492927
1	FC3	-0.245874
1	FCZ	-0.384534
1	FC4	-0.567711
1	C3	0.107607
1	CZ	0.000688
1	C4	-0.773687
1	CP3	-0.682197
1	CPZ	-1.471803
1	CP4	-0.851124
1	P3	-0.966199
1	PZ	-1.249809
1	P4	-1.070661
1	Oz	-0.041077
1	FP1	-1.045209
1	FP2	-1.481728
1	A2	0.116156
1	P8/T6	-0.547958
1	TP7	0.898098
1	TP8	-0.326554
1	P7/T5	0.371071
1	VEOG	19.145233
1	HEOG	1.448611
1	Nose	0.383748
1	FZ	-2.595924
1	FC3	-1.393678
1	FCZ	-2.903512
1	FC4	-2.869313
1	C3	-1.601717
1	CZ	-2.591895
1	C4	-3.052589
1	CP3	-1.893680
1	CPZ	-2.844353
1	CP4	-3.149680
1	P3	-2.259837
1	PZ	-2.897321
1	P4	-3.639954
1	Oz	0.008156
1	FP1	-1.027914
1	FP2	-1.813491
1	A2	-0.052280
1	P8/T6	-2.838063
1	TP7	0.583139
1	TP8	-1.669328
1	P7/T5	-0.578914
1	VEOG	-3.666389
1	HEOG	-0.005405
1	Nose	-0.124804
1	FZ	-1.515534
1	FC3	-1.812803
1	FCZ	-1.019855
1	FC4	-0.735754
1	C3	-0.437699
1	CZ	-0.517200
1	C4	-0.809064
1	CP3	-1.271822
1	CPZ	-0.638663
1	CP4	-0.528206
1	P3	-0.729072
1	PZ	-0.429149
1	P4	-0.393870
1	Oz	0.877952
1	FP1	-0.994600
1	FP2	-0.072720
1	A2	-1.743227
1	P8/T6	0.111144
1	TP7	-0.896034
1	TP8	0.223763
1	P7/T5	-0.716100
1	VEOG	9.708574
1	HEOG	3.127668
1	Nose	0.025747
1	FZ	-0.982021
1	FC3	0.353284
1	FCZ	0.198605
1	FC4	0.167650
1	C3	0.534790
1	CZ	0.736540
1	C4	0.666670
1	CP3	1.071054
1	CPZ	1.289118
1	CP4	0.897508
1	P3	0.667259
1	PZ	0.655762
1	P4	0.883848
1	Oz	-0.576752
1	FP1	-2.290203
1	FP2	-1.438293
1	A2	1.110265
1	P8/T6	-0.216098
1	TP7	1.440356
1	TP8	-0.037245
1	P7/T5	-0.338150
1	VEOG	-56.136361
1	HEOG	-1.406650
1	Nose	-3.073422
