Sweep Number	Channel	Mean(130.00->190.00ms)
1	FZ	5.284677
1	FC3	3.562099
1	FCZ	5.725962
1	FC4	6.376282
1	C3	2.779703
1	CZ	5.477632
1	C4	6.291671
1	CP3	1.213019
1	CPZ	4.479924
1	CP4	5.222078
1	P3	-1.370117
1	PZ	1.943307
1	P4	4.255498
1	Oz	0.187968
1	FP1	4.991289
1	FP2	6.794265
1	A2	-0.355986
1	P8/T6	1.318439
1	TP7	-0.626673
1	TP8	2.031702
1	P7/T5	-6.074640
1	VEOG	5.434036
1	HEOG	2.580643
1	Nose	3.480927
1	FZ	5.823612
1	FC3	3.594042
1	FCZ	5.911977
1	FC4	6.198770
1	C3	2.572024
1	CZ	5.512682
1	C4	6.194918
1	CP3	1.108967
1	CPZ	3.962282
1	CP4	4.536263
1	P3	-0.462188
1	PZ	1.031294
1	P4	4.206544
1	Oz	-0.814784
1	FP1	3.391525
1	FP2	-0.197328
1	A2	1.598278
1	P8/T6	-0.964077
1	TP7	0.005818
1	TP8	1.573042
1	P7/T5	-5.197665
1	VEOG	4.803717
1	HEOG	1.511957
1	Nose	1.861722
1	FZ	1.881855
1	FC3	1.529767
1	FCZ	1.129411
1	FC4	2.189574
1	C3	0.772393
1	CZ	0.040127
1	C4	1.585486
1	CP3	-1.006851
1	CPZ	-0.781565
1	CP4	1.022099
1	P3	-2.891342
1	PZ	-1.828657
1	P4	0.031529
1	Oz	0.075669
1	FP1	3.487175
1	FP2	-2.109778
1	A2	-0.186420
1	P8/T6	-0.692253
1	TP7	-1.481499
1	TP8	2.150364
1	P7/T5	-5.918544
1	VEOG	7.501394
1	HEOG	0.401273
1	Nose	5.296801
1	FZ	-1.720096
1	FC3	-2.984848
1	FCZ	-1.682905
1	FC4	0.190037
1	C3	-2.994257
1	CZ	-1.456831
1	C4	0.649019
1	CP3	-3.917902
1	CPZ	-2.756467
1	CP4	-0.366937
1	P3	-5.261119
1	PZ	-3.690852
1	P4	-0.746478
1	Oz	0.489250
1	FP1	-0.552536
1	FP2	5.877119
1	A2	-0.965185
1	P8/T6	0.897194
1	TP7	-4.052374
1	TP8	2.397074
1	P7/T5	-7.098912
1	VEOG	4.307296
1	HEOG	1.520650
1	Nose	0.894443
