Sweep Number	Channel	Mean(130.00->190.00ms)
1	FZ	7.844585
1	FC3	8.196329
1	FCZ	8.476349
1	FC4	5.872708
1	C3	8.218204
1	CZ	8.094521
1	C4	5.627541
1	CP3	7.568464
1	CPZ	7.446568
1	CP4	5.223701
1	P3	6.470444
1	PZ	6.688277
1	P4	4.783722
1	Oz	0.547520
1	FP1	6.249996
1	FP2	4.441287
1	A2	-1.076145
1	P8/T6	1.746477
1	TP7	5.362793
1	TP8	2.839911
1	P7/T5	4.451835
1	VEOG	17.573547
1	HEOG	-1.886762
1	Nose	5.252592
1	FZ	4.516330
1	FC3	5.748061
1	FCZ	5.692796
1	FC4	3.743974
1	C3	6.131604
1	CZ	6.093641
1	C4	3.874418
1	CP3	5.829023
1	CPZ	6.317219
1	CP4	3.913360
1	P3	5.750673
1	PZ	5.926867
1	P4	3.986907
1	Oz	-0.486937
1	FP1	3.738425
1	FP2	3.105234
1	A2	0.960490
1	P8/T6	0.522615
1	TP7	4.430471
1	TP8	1.670865
1	P7/T5	4.316351
1	VEOG	16.786254
1	HEOG	-2.020923
1	Nose	4.238840
1	FZ	5.329955
1	FC3	6.478629
1	FCZ	5.821812
1	FC4	4.420579
1	C3	6.810263
1	CZ	5.949423
1	C4	4.480753
1	CP3	6.096024
1	CPZ	6.023535
1	CP4	4.453688
1	P3	6.082942
1	PZ	5.345563
1	P4	4.047897
1	Oz	-0.420632
1	FP1	5.556036
1	FP2	3.683741
1	A2	0.843113
1	P8/T6	1.344713
1	TP7	5.189715
1	TP8	2.738774
1	P7/T5	4.906437
1	VEOG	14.650430
1	HEOG	-3.118267
1	Nose	5.367485
1	FZ	6.896610
1	FC3	7.635601
1	FCZ	8.017929
1	FC4	6.729618
1	C3	7.816541
1	CZ	7.896005
1	C4	6.313939
1	CP3	6.993580
1	CPZ	7.865168
1	CP4	6.094381
1	P3	6.111602
1	PZ	6.905767
1	P4	5.715564
1	Oz	0.594580
1	FP1	5.831700
1	FP2	4.693302
1	A2	-1.182280
1	P8/T6	2.569791
1	TP7	4.657911
1	TP8	4.175720
1	P7/T5	4.446324
1	VEOG	18.637860
1	HEOG	1.926204
1	Nose	6.193011
