Sweep Number	Channel	Mean(130.00->190.00ms)
1	FZ	4.201085
1	FC3	3.902157
1	FCZ	5.403937
1	FC4	4.094417
1	C3	3.880964
1	CZ	5.386081
1	C4	3.622140
1	CP3	3.727812
1	CPZ	4.897294
1	CP4	3.342122
1	P3	5.207872
1	PZ	5.250141
1	P4	2.516119
1	Oz	-0.187166
1	FP1	1.812299
1	FP2	1.112460
1	A2	0.385163
1	P8/T6	-3.692686
1	TP7	-0.275217
1	TP8	0.136525
1	P7/T5	-1.866863
1	VEOG	-53.672884
1	HEOG	0.950760
1	Nose	3.648953
1	FZ	4.015573
1	FC3	3.336942
1	FCZ	5.464423
1	FC4	4.043651
1	C3	2.639893
1	CZ	3.255069
1	C4	3.161403
1	CP3	2.014666
1	CPZ	2.734065
1	CP4	2.149549
1	P3	3.206776
1	PZ	2.371024
1	P4	1.794595
1	Oz	0.230291
1	FP1	4.099019
1	FP2	1.170715
1	A2	-0.463221
1	P8/T6	-4.002489
1	TP7	-1.222209
1	TP8	-0.100798
1	P7/T5	-3.048644
1	VEOG	4.829649
1	HEOG	2.222888
1	Nose	-1.117986
1	FZ	2.914444
1	FC3	1.956377
1	FCZ	3.511309
1	FC4	2.150937
1	C3	2.864744
1	CZ	1.776779
1	C4	1.620684
1	CP3	2.572216
1	CPZ	2.269198
1	CP4	0.899998
1	P3	4.429077
1	PZ	2.659464
1	P4	0.693973
1	Oz	0.014217
1	FP1	4.032620
1	FP2	0.577718
1	A2	-0.019089
1	P8/T6	-4.136091
1	TP7	0.431311
1	TP8	-1.483563
1	P7/T5	-0.773654
1	VEOG	-3.739576
1	HEOG	2.870362
1	Nose	0.546935
1	FZ	5.070827
1	FC3	3.591392
1	FCZ	5.834678
1	FC4	3.770531
1	C3	3.597755
1	CZ	5.107171
1	C4	3.459201
1	CP3	2.838776
1	CPZ	3.879907
1	CP4	2.646394
1	P3	4.949872
1	PZ	4.002238
1	P4	2.886298
1	Oz	0.114821
1	FP1	2.064434
1	FP2	0.614005
1	A2	-0.204248
1	P8/T6	-2.394796
1	TP7	1.531486
1	TP8	0.081114
1	P7/T5	-0.756399
1	VEOG	15.428366
1	HEOG	-0.210324
1	Nose	3.195163
