Sweep Number	Channel	Mean(140.00->190.00ms)
1	FZ	-1.295121
1	FC3	-1.739421
1	FCZ	-0.603302
1	FC4	-2.458254
1	C3	-0.582115
1	CZ	-0.933099
1	C4	-1.908022
1	CP3	-0.730832
1	CPZ	-1.504449
1	CP4	-1.859478
1	P3	-0.280704
1	PZ	-1.945801
1	P4	-2.359727
1	Oz	-0.886269
1	FP1	0.199181
1	FP2	-1.824784
1	A2	1.754094
1	P8/T6	-1.847068
1	TP7	-0.094551
1	TP8	-1.959171
1	P7/T5	-0.300451
1	VEOG	5.542369
1	HEOG	-5.699656
1	Nose	3.928970
1	FZ	4.238037
1	FC3	4.356152
1	FCZ	5.134621
1	FC4	4.015948
1	C3	3.463224
1	CZ	3.901856
1	C4	3.138197
1	CP3	2.935671
1	CPZ	2.364907
1	CP4	1.600394
1	P3	2.219733
1	PZ	0.686806
1	P4	0.621289
1	Oz	-0.866355
1	FP1	3.292147
1	FP2	2.115636
1	A2	1.714730
1	P8/T6	-1.126048
1	TP7	2.739667
1	TP8	-0.008411
1	P7/T5	1.646897
1	VEOG	3.913619
1	HEOG	-4.245838
1	Nose	3.809888
1	FZ	1.245546
1	FC3	1.331784
1	FCZ	2.083943
1	FC4	-0.020304
1	C3	0.814634
1	CZ	1.410158
1	C4	-0.353711
1	CP3	0.675849
1	CPZ	0.795668
1	CP4	-0.514919
1	P3	1.086401
1	PZ	0.436825
1	P4	-0.049646
1	Oz	-0.353655
1	FP1	1.585535
1	FP2	0.341048
1	A2	0.698608
1	P8/T6	-0.553743
1	TP7	0.580797
1	TP8	-0.691970
1	P7/T5	0.450603
1	VEOG	5.225839
1	HEOG	-2.720745
1	Nose	2.966574
1	FZ	-1.803940
1	FC3	-0.205753
1	FCZ	-1.243452
1	FC4	-1.820807
1	C3	-1.243746
1	CZ	-1.786016
1	C4	-3.283177
1	CP3	-1.528134
1	CPZ	-2.742554
1	CP4	-3.922770
1	P3	-1.315622
1	PZ	-3.555047
1	P4	-3.755569
1	Oz	-1.454906
1	FP1	-0.534042
1	FP2	-1.393903
1	A2	2.872435
1	P8/T6	-3.861238
1	TP7	0.388234
1	TP8	-2.628305
1	P7/T5	0.100967
1	VEOG	6.394218
1	HEOG	-3.289760
1	Nose	-1.442682
