Sweep Number	Channel	Mean(130.00->190.00ms)
1	FZ	2.661118
1	FC3	4.434548
1	FCZ	2.550451
1	FC4	0.788564
1	C3	4.295962
1	CZ	3.217609
1	C4	1.267071
1	CP3	4.151806
1	CPZ	3.838595
1	CP4	1.933492
1	P3	4.138182
1	PZ	4.306566
1	P4	1.799604
1	Oz	-1.621757
1	FP1	2.206368
1	FP2	1.457199
1	A2	3.225059
1	P8/T6	-3.625180
1	TP7	3.133585
1	TP8	-2.140397
1	P7/T5	2.440790
1	VEOG	0.849904
1	HEOG	-3.281433
1	Nose	0.299856
1	FZ	-0.882237
1	FC3	-0.182705
1	FCZ	-0.819658
1	FC4	-1.591831
1	C3	-0.376653
1	CZ	-0.792063
1	C4	-1.607948
1	CP3	0.087500
1	CPZ	-0.569499
1	CP4	-1.321783
1	P3	0.010535
1	PZ	0.069419
1	P4	-1.376579
1	Oz	-1.436013
1	FP1	0.741120
1	FP2	1.128779
1	A2	2.864636
1	P8/T6	-4.477536
1	TP7	0.393555
1	TP8	-2.932010
1	P7/T5	-0.135614
1	VEOG	-3.861260
1	HEOG	-4.468102
1	Nose	-1.363685
1	FZ	-1.753310
1	FC3	-0.413716
1	FCZ	-1.891745
1	FC4	-2.336768
1	C3	0.151215
1	CZ	-0.571840
1	C4	-1.122402
1	CP3	0.520172
1	CPZ	0.375744
1	CP4	-0.493757
1	P3	0.679703
1	PZ	0.757664
1	P4	-0.403688
1	Oz	-1.208313
1	FP1	-1.305841
1	FP2	-1.111335
1	A2	2.390455
1	P8/T6	-3.145979
1	TP7	0.234007
1	TP8	-1.388939
1	P7/T5	0.436768
1	VEOG	-11.626914
1	HEOG	-3.812902
1	Nose	-2.733363
1	FZ	2.838718
1	FC3	2.859126
1	FCZ	2.786438
1	FC4	1.862364
1	C3	3.017399
1	CZ	3.014648
1	C4	2.407465
1	CP3	2.686349
1	CPZ	2.849610
1	CP4	2.640719
1	P3	2.461293
1	PZ	2.944311
1	P4	1.721288
1	Oz	-0.914157
1	FP1	1.585715
1	FP2	2.043568
1	A2	1.779817
1	P8/T6	-2.212217
1	TP7	0.335464
1	TP8	0.511508
1	P7/T5	0.515292
1	VEOG	4.006250
1	HEOG	-1.170226
1	Nose	-0.720686
